Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
28650	-23301.8	-23227.3	-74.5657	0.259919	0.0461023	0.0930386	0.983541	0.000569381	0.0387455	0.103619	0.0823294	0.117766	0.0310443	0.0510624	0.0373257	0.00696371	0.058581	0.728489	0.00949905	0.0023878	0.0379237	2.13099	0.00611654	0.0140684	0.246927	0.110216	0.00921063	0.0172212	0.0120136	0.0341288	0.267664	0.0463557	0.0162447	0.0510254	0.00308622	0.628008	0.142332	0.00485417	0.0351145	0.00608884	0.0245206	0.0327825	0.0238501	0.0376338	0.0749068	0.152743	0.0307399	0.0847434	0.0207483	0.183845	0.0525773	0.23016	0.0274487	0.0177227	0.0514909	0.624078	0.012854	0.0406646	0.0202549	0.0204722	0.0810302	0.0552547	0.0920898	0.0819639	0.235823	0.149659	0.0684916	0.367658	0.0964041	0.00260663	0.0739409	0.521942	3.40151	0.214516	0.229109	0.285306	0.27107	8.20327
28660	-23307.3	-23232.4	-74.88	0.283011	0.0286611	0.0660687	0.984524	0.000929998	0.0393127	0.0886706	0.0940528	0.12088	0.0219612	0.0721511	0.0369074	0.00785695	0.0494004	0.675216	0.00930809	0.00545619	0.041059	2.44194	0.00718724	0.00967971	0.288573	0.112951	0.0089984	0.0135649	0.00953582	0.0265802	0.231711	0.0377158	0.019603	0.047508	0.00280972	0.66031	0.125885	0.0057946	0.0126658	0.00424713	0.0259721	0.0178101	0.0335743	0.0439388	0.114412	0.114631	0.0213651	0.0521254	0.0260022	0.164925	0.06741	0.224444	0.0266484	0.0187345	0.0623561	0.495778	0.0100852	0.0360271	0.0384558	0.0341962	0.0777164	0.0616674	0.0566287	0.0876757	0.235704	0.144335	0.068457	0.367473	0.0963554	0.0040186	0.0913621	0.566137	3.33848	0.214516	0.229109	0.285306	0.27107	8.23458
28670	-23300.9	-23230.6	-70.3356	0.269737	0.0296528	0.048468	1.04062	0.000355348	0.0545966	0.0974809	0.0641792	0.137211	0.0302732	0.0676497	0.0301934	0.0103678	0.0523426	0.594788	0.0194032	0.00241533	0.0420077	2.24402	0.0109658	0.0106605	0.185645	0.0990071	0.00616385	0.0164888	0.0129432	0.0295431	0.222689	0.0301644	0.0190036	0.047508	0.00248286	0.555578	0.126906	0.00847956	0.0113203	0.00487552	0.0239828	0.0307165	0.021702	0.0307313	0.114254	0.121779	0.0344341	0.0613535	0.023752	0.125111	0.0424195	0.207459	0.0364247	0.0315945	0.0421544	0.496712	0.00747662	0.0309266	0.0409397	0.0396242	0.0943119	0.0578961	0.0980081	0.0750675	0.235907	0.14446	0.068516	0.367789	0.10826	0.0031619	0.081269	0.541302	3.37427	0.213417	0.229429	0.285705	0.271449	7.78021
28680	-23311	-23233.9	-77.0716	0.257726	0.032652	0.0795264	1.05471	0.00025734	0.0349446	0.119236	0.0640354	0.131699	0.0262538	0.0464225	0.0404517	0.0116506	0.0416004	0.493783	0.0125669	0.00223874	0.045546	2.44567	0.01264	0.0105082	0.218821	0.0923678	0.015098	0.0180729	0.00551035	0.0253365	0.239792	0.0545647	0.0195657	0.0444685	0.000831199	0.678399	0.118232	0.00670832	0.0181836	0.00668953	0.0407697	0.0278128	0.0236448	0.0632065	0.132823	0.118857	0.0295476	0.0501167	0.0235286	0.215116	0.0229509	0.22715	0.0391434	0.0182862	0.0509331	0.695817	0.0122671	0.0366062	0.0185968	0.0425761	0.0825057	0.0821741	0.130413	0.083509	0.235096	0.138702	0.0682804	0.366525	0.107888	0.00249155	0.0723234	0.517498	3.40769	0.213417	0.229429	0.285705	0.271449	8.45387
28690	-23305.8	-23233.1	-72.7613	0.258293	0.032426	0.0525342	1.05962	0.00100022	0.0504803	0.13599	0.0668028	0.115511	0.0284872	0.0406225	0.0274803	0.00892555	0.0547373	0.676412	0.030223	0.00175872	0.0257355	2.15071	0.00729379	0.0103664	0.235894	0.10552	0.008513	0.0145916	0.00775683	0.0288465	0.244853	0.0477142	0.0256728	0.0422078	0.0013944	0.639564	0.145957	0.00941139	0.0187308	0.00268544	0.0327456	0.0185897	0.0201049	0.0471172	0.12629	0.096984	0.0233339	0.0735557	0.024335	0.15735	0.0359513	0.191868	0.036326	0.0273585	0.073285	0.58261	0.00735877	0.0417816	0.020706	0.0295505	0.0804846	0.0877139	0.0310089	0.0815841	0.238572	0.135504	0.0661667	0.372772	0.105401	0.00252102	0.0727412	0.518652	3.40609	0.213417	0.229429	0.285705	0.271449	8.02284
28700	-23302.7	-23234.2	-68.4583	0.28742	0.0356469	0.0896973	0.947108	0.00362177	0.0325946	0.101086	0.0817342	0.11128	0.0251246	0.0309379	0.0310255	0.00724344	0.0444703	0.577532	0.0142129	0.00277295	0.0389337	1.91053	0.00678709	0.0219195	0.263616	0.105268	0.00599234	0.0149485	0.00966524	0.0335249	0.188825	0.0449685	0.0188018	0.0516607	0.00191251	0.708028	0.134899	0.00492561	0.0446022	0.00504391	0.0372837	0.0238773	0.0326909	0.0316788	0.128184	0.110262	0.0303136	0.0697426	0.0213025	0.141701	0.0326049	0.258374	0.0156628	0.0184758	0.0636481	0.58261	0.0118791	0.0344904	0.0330494	0.0268688	0.0423381	0.0569502	0.0374567	0.0810637	0.235284	0.142785	0.0657446	0.370394	0.104729	0.00433047	0.0947519	0.574059	3.32686	0.213417	0.229429	0.285705	0.271449	7.59239
28710	-23307.7	-23240.1	-67.582	0.277369	0.0236515	0.0527686	0.815601	0.00335852	0.0317169	0.12583	0.0675872	0.133573	0.026222	0.051521	0.0367772	0.0105642	0.0435839	0.542691	0.0276518	0.00599154	0.0270905	2.12086	0.00781569	0.0118265	0.241126	0.0978763	0.0058586	0.0227698	0.0092914	0.0314706	0.193865	0.0417184	0.0111628	0.0357939	0.00246967	0.576485	0.149873	0.00806571	0.0273907	0.0195052	0.0353117	0.018666	0.0232498	0.039487	0.0958266	0.105732	0.0418816	0.0789472	0.025087	0.172926	0.0346363	0.204194	0.0273828	0.0227573	0.0636481	0.555605	0.0104433	0.043472	0.0367617	0.0364746	0.0726547	0.0431107	0.075151	0.0796203	0.231094	0.140243	0.064574	0.381604	0.102864	0.00363948	0.0870501	0.555766	3.35354	0.204622	0.231995	0.2889	0.274484	7.50481
28720	-23304.7	-23231.7	-72.9891	0.27617	0.0399906	0.0746943	0.865351	0.00451365	0.0315208	0.0953452	0.0985195	0.107862	0.0194143	0.0454108	0.0378036	0.00969218	0.0515518	0.593154	0.00888033	0.00737334	0.0385691	2.28369	0.0107943	0.0135946	0.226245	0.114071	0.0136873	0.0101527	0.0122744	0.0320623	0.169657	0.0446179	0.0196203	0.0470349	0.00105561	0.61908	0.128506	0.0100648	0.0329433	0.00746221	0.0360698	0.0242883	0.0221036	0.0519241	0.11453	0.109617	0.0317201	0.0892017	0.0183911	0.183474	0.0299095	0.241322	0.0134736	0.0293669	0.0543098	0.736144	0.00812352	0.0466402	0.0337848	0.0208803	0.070666	0.0636654	0.0896607	0.0858399	0.228584	0.142997	0.0633719	0.37746	0.101747	0.00356173	0.0861371	0.553526	3.35678	0.203515	0.232318	0.289302	0.274866	8.04553
28730	-23302	-23228	-74.0412	0.25994	0.0255987	0.0687382	0.977274	0.00545891	0.040301	0.124789	0.0853466	0.131199	0.028269	0.0399363	0.024221	0.00683508	0.0525523	0.57105	0.0187369	0.00379272	0.032066	2.46267	0.00851719	0.0122305	0.211326	0.112045	0.0114139	0.00952405	0.00383966	0.0298487	0.233285	0.051767	0.0147794	0.0524357	0.00329152	0.61908	0.133979	0.00644764	0.0736022	0.00384568	0.0516764	0.0162116	0.0144629	0.0300621	0.123143	0.0712427	0.0309564	0.0680696	0.0309553	0.230617	0.0370377	0.191897	0.0112935	0.02153	0.0500876	0.582428	0.0146674	0.022319	0.0341008	0.0208464	0.0680893	0.0676169	0.0714127	0.0836476	0.242914	0.139345	0.0681154	0.36782	0.0981579	0.00260774	0.0739564	0.521984	3.40145	0.203515	0.232318	0.289302	0.274866	8.15082
28740	-23295.4	-23222.8	-72.5589	0.272526	0.034172	0.0575091	0.763821	0.00934499	0.0488333	0.113792	0.0760413	0.129392	0.0281121	0.0527683	0.0404158	0.0055925	0.0456662	0.685884	0.0128806	0.00416567	0.036557	2.26674	0.00649008	0.0113702	0.203801	0.095194	0.00625133	0.0157532	0.00939779	0.0284172	0.231974	0.0501012	0.0214824	0.0457465	0.0049333	0.635742	0.139248	0.00883779	0.0316211	0.0130832	0.0281214	0.0243112	0.0216231	0.0233493	0.136125	0.0961133	0.0286152	0.0769568	0.0220915	0.119489	0.0481532	0.229231	0.0212791	0.0396628	0.0476628	0.640641	0.0153599	0.0188559	0.0424057	0.0408172	0.136632	0.0720053	0.101887	0.0816885	0.237225	0.152341	0.0665201	0.359205	0.10302	0.00333171	0.0833736	0.546645	3.36665	0.203515	0.232318	0.289302	0.274866	8.00252
28750	-23302.9	-23230.3	-72.5399	0.272761	0.0397293	0.0802683	0.889432	0.00374804	0.0399882	0.107743	0.0664229	0.117261	0.0249346	0.0603151	0.0345096	0.0107499	0.0496556	0.710938	0.0110298	0.00565889	0.0378713	2.22287	0.0109017	0.0220655	0.253716	0.0904744	0.00694032	0.018251	0.0085426	0.0201345	0.229203	0.0286186	0.0200476	0.0526912	0.00459977	0.565273	0.1269	0.0069869	0.0120577	0.00938099	0.0312337	0.0321472	0.0124998	0.0491124	0.119027	0.110713	0.026738	0.0753233	0.0173168	0.135663	0.045714	0.229652	0.0340337	0.042553	0.0357031	0.627981	0.0117128	0.0241833	0.0339118	0.0406496	0.140842	0.0461998	0.0778066	0.0821709	0.238626	0.153241	0.0610076	0.361326	0.103628	0.0033463	0.0835518	0.547094	3.36601	0.203515	0.232318	0.289302	0.274866	8.00063
28760	-23307.4	-23232.8	-74.5871	0.272761	0.0478958	0.0637062	1.04449	0.0047446	0.0581426	0.121862	0.0428677	0.144721	0.0160813	0.0550317	0.0344654	0.00303265	0.0517081	0.584063	0.0174778	0.00235972	0.0535501	2.27643	0.0111751	0.0145954	0.212943	0.0971396	0.00807221	0.0171266	0.00781179	0.0284399	0.231334	0.0286408	0.0262828	0.0519132	0.00302972	0.699504	0.141017	0.0118515	0.00180335	0.00794096	0.0262864	0.0275286	0.0283698	0.0395327	0.149234	0.109658	0.0295486	0.0392766	0.0257433	0.192394	0.0377351	0.223988	0.0677778	0.035863	0.0443159	0.537492	0.00962648	0.0450899	0.0256413	0.0163133	0.0732187	0.0782044	0.119252	0.0814858	0.235387	0.151963	0.0604989	0.358314	0.112352	0.0033463	0.0835518	0.547094	3.36601	0.203515	0.232318	0.289302	0.274866	8.20535
28770	-23303.8	-23230.6	-73.2498	0.280868	0.0351753	0.0637062	0.777243	0.0110967	0.0424452	0.111367	0.0649583	0.109602	0.0221484	0.0493916	0.031701	0.0012957	0.0611325	0.771263	0.0185613	0.000858197	0.0395131	2.37049	0.0125465	0.0188354	0.183074	0.107785	0.0111887	0.0187378	0.0128644	0.0271388	0.20149	0.0468176	0.0221765	0.0287823	0.00809769	0.615505	0.144737	0.00379163	0.00418122	0.00291444	0.0319081	0.0226944	0.0279416	0.0548848	0.136045	0.126393	0.0282248	0.0435479	0.0263191	0.18934	0.0255978	0.223988	0.0361309	0.0462871	0.0616637	0.616087	0.00642786	0.0258679	0.0213502	0.022347	0.0995929	0.0630278	0.083294	0.0846337	0.225191	0.145381	0.0578783	0.379431	0.107485	0.003872	0.089721	0.56223	3.34418	0.203515	0.232318	0.289302	0.274866	8.07157
28780	-23298.5	-23222.1	-76.4161	0.262683	0.0428356	0.0810923	1.02826	0.0070731	0.0326893	0.125426	0.0665741	0.138747	0.0285424	0.0431884	0.0354591	0.00359586	0.0589371	0.634528	0.0227016	0.00167089	0.0502187	2.32195	0.014794	0.0169739	0.272454	0.116841	0.00877223	0.0136356	0.00767463	0.029762	0.192414	0.034274	0.0194872	0.0350959	0.0044504	0.779156	0.152657	0.00718591	0.00544903	0.00296336	0.0344056	0.0195191	0.0239465	0.0453596	0.116756	0.128326	0.0371228	0.0743033	0.0165251	0.150505	0.0709683	0.194427	0.0318443	0.0401196	0.056722	0.541138	0.0117622	0.0216112	0.0474206	0.024567	0.0917094	0.0677026	0.104006	0.0846337	0.225191	0.145381	0.0578783	0.379431	0.107485	0.00275629	0.0759901	0.52748	3.39377	0.203515	0.232318	0.289302	0.274866	8.3883
28790	-23297.9	-23223.8	-74.0863	0.276409	0.0336763	0.072769	0.881193	0.00805303	0.0516154	0.109889	0.0658125	0.144636	0.0262088	0.0435345	0.0355091	0.00607284	0.0588691	0.612007	0.0264633	0.00126972	0.035719	2.37147	0.00932347	0.0124543	0.217301	0.118585	0.00590375	0.0116187	0.00933843	0.0300828	0.207975	0.053066	0.0193541	0.0435197	0.00395523	0.702014	0.123304	0.00701828	0.0044809	0.00382255	0.0367478	0.0202121	0.0160995	0.0225067	0.0862561	0.140221	0.0259225	0.0738794	0.0369512	0.147182	0.0361112	0.246473	0.0387129	0.034889	0.0498077	0.576599	0.0141892	0.0191104	0.0480533	0.0231515	0.150039	0.0610302	0.0832226	0.0707119	0.227158	0.146651	0.0583839	0.382746	0.11435	0.00357715	0.0863191	0.553973	3.35613	0.203515	0.232318	0.289302	0.274866	8.15525
28800	-23303.5	-23234.5	-69.0276	0.277728	0.0300898	0.058231	0.947904	0.0121956	0.0222464	0.101267	0.0531772	0.121127	0.0191588	0.0371709	0.0401547	0.00680367	0.0537821	0.591334	0.0269627	0.0016969	0.035366	2.03062	0.0217099	0.0169284	0.211686	0.0894914	0.0104727	0.018401	0.0048807	0.032806	0.244445	0.0503788	0.028048	0.043963	0.00386187	0.557596	0.121754	0.00242992	0.00502283	0.00400291	0.0381962	0.0151028	0.0233911	0.0451116	0.0720431	0.130895	0.0337251	0.0475551	0.0288961	0.1721	0.0550211	0.20983	0.0522786	0.0256953	0.0553581	0.650603	0.00815046	0.0289426	0.0300196	0.0152318	0.0761022	0.061316	0.116638	0.0698251	0.224309	0.144811	0.0701938	0.377945	0.112916	0.00366291	0.0873232	0.556433	3.35258	0.20062	0.229013	0.285186	0.285181	7.64937
28810	-23311.1	-23242.2	-68.8851	0.260699	0.0484651	0.0614237	0.745982	0.0049492	0.0396077	0.0969099	0.0478904	0.112733	0.0218891	0.0536135	0.0372769	0.00737082	0.0627092	0.590602	0.0269913	0.00653259	0.0267063	2.11434	0.0106701	0.0127561	0.213789	0.11034	0.00567191	0.0178953	0.00773493	0.0293781	0.204181	0.0344409	0.018499	0.0441611	0.00408359	0.709476	0.150105	0.00560739	0.00285446	0.00745167	0.0265904	0.0324213	0.0099897	0.0678482	0.156755	0.117662	0.0234255	0.0431316	0.0225052	0.161348	0.0490059	0.2174	0.0345665	0.0482085	0.0560652	0.525168	0.0109001	0.0377778	0.0401902	0.0270952	0.101988	0.0818982	0.0481802	0.0721849	0.22374	0.144444	0.0700157	0.376986	0.112629	0.00264832	0.0745178	0.523511	3.39932	0.20062	0.229013	0.285186	0.285181	7.63521
28820	-23297.8	-23222.4	-75.3684	0.260699	0.0358865	0.0759665	1.06532	0.00460916	0.0167923	0.109501	0.0797371	0.120881	0.0237109	0.0423279	0.0277656	0.00670489	0.050156	0.587896	0.0151867	0.00267587	0.0321837	2.47635	0.0083561	0.0151055	0.283565	0.103212	0.0148484	0.0146047	0.00709015	0.0268882	0.164583	0.0381332	0.0192593	0.0421249	0.00559202	0.618104	0.128355	0.00413151	0.00755124	0.00446471	0.0453707	0.0223944	0.0148833	0.0243027	0.10889	0.120756	0.0360604	0.069183	0.0205911	0.163433	0.0411643	0.212419	0.0259482	0.0545396	0.0731266	0.603483	0.01479	0.0412624	0.0318197	0.0193026	0.114111	0.0739029	0.0721781	0.0905906	0.223354	0.132545	0.0647373	0.376337	0.112435	0.00264832	0.0745178	0.523511	3.39932	0.201843	0.224312	0.286925	0.286919	8.28353
28830	-23300.2	-23226	-74.2598	0.260699	0.0360063	0.0776517	1.06379	0.0053965	0.0360922	0.128829	0.0803227	0.174365	0.0205162	0.0382211	0.0350184	0.00173784	0.0500323	0.752808	0.018001	0.00115332	0.0361177	2.05947	0.012047	0.0192632	0.239716	0.120014	0.0162543	0.0140682	0.00564179	0.0306641	0.206785	0.0530366	0.0288832	0.0410816	0.00525367	0.682298	0.144061	0.00691037	0.00667084	0.00186721	0.0307279	0.0330334	0.0263218	0.0387692	0.0891345	0.146941	0.0212926	0.0438361	0.0206251	0.168265	0.0321652	0.199823	0.0173887	0.0282021	0.0620103	0.628791	0.0105851	0.0381758	0.0348497	0.0320801	0.0766893	0.0599747	0.0829444	0.0905906	0.223354	0.132545	0.0647373	0.376337	0.112435	0.00264832	0.0745178	0.523511	3.39932	0.201843	0.224312	0.286925	0.286919	8.17268
28840	-23311.7	-23237.8	-73.9162	0.258492	0.0337268	0.0712177	1.0199	0.00201618	0.0271368	0.126031	0.0735746	0.162433	0.0267604	0.0391066	0.0408892	0.00367094	0.0475348	0.607051	0.0315313	0.00447524	0.0426144	2.18142	0.00946663	0.0159082	0.19153	0.102258	0.0166827	0.00850048	0.00599255	0.0340762	0.22064	0.035846	0.0235588	0.0356644	0.00631976	0.776572	0.104089	0.0129332	0.017616	0.002569	0.029897	0.0330334	0.0223861	0.0427763	0.0934721	0.10113	0.022889	0.0695057	0.0361956	0.129573	0.0273805	0.171936	0.0463126	0.0546217	0.063877	0.618848	0.00509723	0.0386519	0.0386157	0.0301844	0.10883	0.101379	0.0904307	0.0933755	0.230221	0.13662	0.0667274	0.357165	0.115892	0.00253138	0.0728875	0.519055	3.40553	0.199262	0.234231	0.283256	0.28325	8.13833
28850	-23298.4	-23229.3	-69.1498	0.254207	0.0295587	0.082079	0.950758	0.00217055	0.0389415	0.0916587	0.0816713	0.133125	0.0181674	0.03894	0.0352785	0.00602614	0.0426555	0.56581	0.0126412	0.00538661	0.0452941	2.25301	0.00818377	0.0179035	0.244249	0.103966	0.0102096	0.013679	0.00902742	0.0280213	0.199261	0.0333966	0.0168668	0.0399859	0.00618183	0.560207	0.129768	0.00868963	0.021733	0.00305334	0.0391095	0.0151647	0.0199427	0.0584553	0.0846309	0.108325	0.0308415	0.058449	0.0319096	0.16158	0.0377733	0.194876	0.0242668	0.0325125	0.0626934	0.528402	0.00570916	0.0412619	0.0518199	0.0243133	0.0548605	0.0636287	0.0436241	0.0943247	0.222395	0.138008	0.0674058	0.360796	0.11707	0.00231368	0.0697449	0.510275	3.41767	0.201212	0.233661	0.282566	0.28256	7.66171
28860	-23299.2	-23232	-67.2217	0.279438	0.0363959	0.0716577	0.950758	0.00296065	0.0293484	0.102815	0.0803215	0.125926	0.0273313	0.0462332	0.0475761	0.00204992	0.0612844	0.56581	0.0132381	0.0109851	0.0455049	1.99644	0.00774662	0.0214754	0.204428	0.118516	0.00677994	0.0196318	0.00572096	0.0275011	0.229876	0.0433203	0.0224514	0.0474509	0.00519208	0.582894	0.110476	0.00409279	0.00928886	0.00306924	0.041315	0.0141294	0.0222618	0.0275161	0.121161	0.1248	0.0245848	0.0618519	0.0227677	0.141186	0.0490373	0.181576	0.0409309	0.0197316	0.0440031	0.502306	0.00647169	0.0399353	0.018278	0.0308999	0.0771511	0.0501696	0.120161	0.0938719	0.221328	0.137346	0.071883	0.359064	0.116508	0.00377591	0.0886277	0.5596	3.348	0.203744	0.23292	0.281671	0.281665	7.46877
28870	-23302.6	-23228.5	-74.0844	0.26804	0.0406115	0.0824114	0.907587	0.00440943	0.0374534	0.149588	0.0646718	0.132091	0.0263249	0.0423776	0.032766	0.00260254	0.0628051	0.575907	0.0163269	0.00774973	0.0353743	2.30197	0.00678874	0.0157193	0.211409	0.120613	0.00780625	0.0220916	0.00865389	0.0330953	0.26471	0.0525175	0.0236004	0.0459599	0.0043419	0.617796	0.148203	0.00550072	0.0161876	0.00221714	0.0543447	0.0122954	0.0162482	0.0286659	0.107199	0.151955	0.041726	0.0600243	0.0325124	0.13389	0.0287862	0.195126	0.0241698	0.0255411	0.0660726	0.65691	0.00525268	0.028235	0.0345495	0.0140294	0.11815	0.0644964	0.124676	0.0858278	0.22835	0.141704	0.0741639	0.370457	0.0994965	0.00306121	0.0799931	0.538018	3.37893	0.203744	0.23292	0.281671	0.281665	8.1551
28880	-23316.9	-23248.9	-68.0714	0.289303	0.0294815	0.0636623	1.01002	0.00988965	0.0349539	0.105615	0.059073	0.131284	0.0208363	0.0453426	0.0312146	0.0054547	0.0390165	0.603137	0.0292486	0.00492396	0.0353743	1.86359	0.00417181	0.0149661	0.169606	0.106515	0.00959268	0.0154247	0.0132321	0.0282007	0.241201	0.0386136	0.0106954	0.0482286	0.00530739	0.754621	0.116765	0.00699398	0.0312419	0.00129344	0.0457191	0.00777729	0.0278108	0.0305549	0.157203	0.0871502	0.0284689	0.0539425	0.034596	0.168498	0.0489734	0.240976	0.0438243	0.0587127	0.0560824	0.381596	0.0173679	0.0214727	0.0301772	0.0258884	0.100448	0.0831311	0.0645337	0.0842555	0.224167	0.139108	0.0728053	0.36367	0.115994	0.0044678	0.0962038	0.577394	3.32193	0.214823	0.229679	0.277752	0.277746	7.55369
28890	-23293.4	-23229.3	-64.0561	0.29352	0.0294836	0.0818152	0.759522	0.0061754	0.0505735	0.12344	0.0501879	0.125158	0.0248619	0.0402236	0.0324042	0.00464201	0.0525025	0.599006	0.0187001	0.00280513	0.0510959	1.99525	0.00781311	0.0140876	0.208612	0.10406	0.00744008	0.0168776	0.00557567	0.0297637	0.194613	0.0305902	0.0157317	0.0376337	0.00388415	0.507476	0.0964334	0.00479895	0.0384735	0.00278436	0.0289337	0.017308	0.0293232	0.0525647	0.0588202	0.142002	0.0390228	0.0499755	0.020336	0.184516	0.0284253	0.194539	0.0439404	0.0358011	0.0467741	0.520862	0.0114387	0.0293723	0.0432876	0.0217229	0.0454413	0.0631645	0.0700754	0.0823393	0.219069	0.135944	0.0711495	0.378142	0.113356	0.00478438	0.0994642	0.584758	3.31099	0.214823	0.229679	0.277752	0.277746	7.15215
28900	-23299	-23233	-65.9434	0.294646	0.044086	0.0878176	0.745142	0.0033418	0.0370865	0.126674	0.0607422	0.119323	0.0220912	0.0473691	0.0271717	0.00398895	0.0529726	0.621842	0.0186622	0.00465535	0.0249523	1.87096	0.00736266	0.0195693	0.246409	0.10406	0.00428404	0.00844641	0.0165077	0.0179439	0.25663	0.0448415	0.0186786	0.0520799	0.00388415	0.567231	0.113204	0.00635221	0.122916	0.00252301	0.0335059	0.0261501	0.0229469	0.0337299	0.077272	0.127166	0.0315078	0.0625024	0.0174544	0.183214	0.0454256	0.186624	0.0339184	0.0258728	0.0530406	0.533344	0.0169082	0.0388634	0.0331778	0.0148082	0.0616865	0.0756035	0.0743399	0.0813675	0.216484	0.146997	0.0694544	0.373679	0.112018	0.00487109	0.100337	0.586701	3.30809	0.216383	0.224086	0.279769	0.279763	7.34087
28910	-23292.4	-23224.3	-68.0987	0.279873	0.0335209	0.0650451	0.869629	0.00747776	0.0462962	0.119719	0.0419128	0.149845	0.0226687	0.042953	0.0312312	0.00251059	0.0468365	0.615002	0.0217299	0.00652567	0.0348031	1.94842	0.00564151	0.0181793	0.206947	0.112603	0.00577653	0.0125895	0.00877544	0.0283829	0.200001	0.0464798	0.0266891	0.0480038	0.00566863	0.517436	0.113204	0.00722893	0.141179	0.001196	0.035535	0.0156407	0.0173986	0.0412294	0.0909517	0.119813	0.0342061	0.0771151	0.0195631	0.189407	0.0339427	0.161285	0.054468	0.024482	0.0651585	0.638167	0.00837396	0.030342	0.0281113	0.0335604	0.0767653	0.0594666	0.0893852	0.0790558	0.214798	0.145852	0.0689136	0.37077	0.120611	0.00380496	0.0889597	0.560401	3.34683	0.216383	0.224086	0.279769	0.279763	7.55647
28920	-23306.4	-23238.3	-68.1473	0.293501	0.0353473	0.0637464	1.01982	0.00368791	0.0418115	0.119719	0.0739127	0.126375	0.0292875	0.0534133	0.038396	0.00708362	0.0542022	0.509955	0.0216017	0.0050694	0.0335515	1.93574	0.00171423	0.0219531	0.194329	0.105502	0.0112936	0.0135995	0.0135459	0.0296413	0.205923	0.0458301	0.0175576	0.0622979	0.00404029	0.507247	0.107461	0.0112698	0.0815376	0.00105787	0.0416169	0.0187394	0.021715	0.0542891	0.141609	0.0736658	0.0293157	0.0736056	0.0243176	0.125094	0.0291766	0.199295	0.0201114	0.0530048	0.043997	0.641981	0.00723863	0.0296767	0.0281337	0.0264439	0.115312	0.0507613	0.103638	0.0798065	0.225808	0.146279	0.0815306	0.361528	0.105047	0.00478297	0.0994499	0.584726	3.31104	0.216383	0.224086	0.279769	0.279763	7.56126
28930	-23300.1	-23237.3	-62.8178	0.279731	0.0339764	0.0494209	0.714913	0.00543561	0.0341651	0.123325	0.0533749	0.10613	0.0241301	0.044434	0.0273129	0.00605379	0.058582	0.49736	0.0213427	0.00327673	0.031633	1.89794	0.0111871	0.0156886	0.206708	0.0825851	0.0106549	0.022072	0.01322	0.040715	0.190098	0.0550027	0.0283708	0.0373577	0.00778787	0.529364	0.137531	0.00345812	0.0492061	0.00336805	0.0365454	0.0230352	0.0270549	0.0590065	0.0890906	0.128286	0.0275881	0.0635534	0.0298563	0.191963	0.0322786	0.196185	0.0252576	0.0411411	0.0549087	0.528639	0.0119164	0.0317991	0.0232605	0.0325222	0.0527109	0.0701867	0.0744204	0.0805021	0.227776	0.147554	0.0742214	0.36468	0.105266	0.00379549	0.0888517	0.56014	3.34721	0.216383	0.224086	0.279769	0.279763	7.02838
28940	-23294.9	-23227.6	-67.3621	0.279731	0.0311664	0.0779554	0.932159	0.00338968	0.0350366	0.131631	0.0506495	0.100179	0.0170245	0.038814	0.038693	0.00829934	0.0563427	0.619283	0.0129658	0.00508836	0.0383384	1.89794	0.00938156	0.0141225	0.21699	0.102573	0.0147598	0.00900128	0.00152693	0.0307114	0.222976	0.0389932	0.0294071	0.0560402	0.00547657	0.626875	0.13388	0.00665146	0.0130255	0.00187702	0.027677	0.0245275	0.0257585	0.0409473	0.105625	0.1147	0.0303343	0.0725128	0.0236172	0.139754	0.0374506	0.2026	0.0547746	0.0175326	0.0545433	0.559589	0.0173272	0.0369467	0.0215984	0.0239093	0.111206	0.0444982	0.0661613	0.0799804	0.228483	0.150447	0.0696862	0.365811	0.105593	0.00379549	0.0888517	0.56014	3.34721	0.216383	0.224086	0.279769	0.279763	7.48281
