Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
200	-23746.5	-23645	-101.478	0.252478	0.0336685	0.0835107	2.03602	0.040789	0.0366039	0.236692	0.0744203	0.275375	0.0307833	0.0530884	0.0258227	0.0092388	0.0400867	0.873508	0.0128473	0.082406	0.0343765	3.05169	0.00204294	0.0261955	0.333344	0.135046	0.00584577	0.0373778	0.00621492	0.0293248	0.222033	0.0167389	0.0259912	0.0499929	0.00388702	0.00295169	0.00448322	0.00393588	0.0329507	0.00164413	0.238604	0.0155334	0.0142802	0.00223295	0.0106738	0.0117234	0.0339161	0.0018117	0.0244248	0.326732	0.0199849	1.50478	0.00443974	0.0121406	0.0526788	0.0148156	0.177931	0.327528	0.064366	0.000157088	0.00995028	0.0370657	0.0178938	0.0753975	0.27173	0.160214	0.0582649	0.330609	0.103785	0.00222925	0.0684851	0.506682	3.4226	0.187533	0.232208	0.287834	0.292426	10.8946
210	-23694.1	-23602.4	-91.6202	0.244599	0.0390412	0.0835107	1.84927	0.0298417	0.0640451	0.17718	0.0745314	0.244539	0.0267678	0.0456125	0.0294875	0.00449788	0.0373395	0.80657	0.019249	0.0424548	0.0280525	2.59416	0.0053366	0.0129334	0.283483	0.129376	0.00708215	0.0194024	0.0061553	0.0271584	0.307143	0.0287872	0.0298617	0.0489611	0.00582314	0.0119434	0.00280799	0.00599486	0.0386678	0.00178203	0.238604	0.0147358	0.0305586	0.00477514	0.00756276	0.00944703	0.0384161	0.00177947	0.0407695	0.327699	0.00289535	1.37712	0.00768552	0.0180214	0.04397	0.00297449	0.164145	0.271928	0.0613012	3.91189e-05	0.0103084	0.0376322	0.0275788	0.0919184	0.262322	0.158502	0.0586848	0.332992	0.0955818	0.00186952	0.0628181	0.489956	3.44536	0.191213	0.236764	0.273858	0.298164	9.90879
220	-23672.3	-23571.8	-100.516	0.244599	0.033184	0.0989739	1.83578	0.0255433	0.0540858	0.189398	0.065075	0.244539	0.0231903	0.0337499	0.0334738	0.0071056	0.0400782	0.854961	0.019812	0.0237068	0.0335513	3.01186	0.0119464	0.0166381	0.366882	0.136059	0.00491038	0.018342	0.00807975	0.0314482	0.291451	0.0439406	0.018492	0.0472081	0.00272484	0.00855275	0.0100875	0.00422774	0.0283702	0.00233357	0.264508	0.0124733	0.0382766	0.0083698	0.00372118	0.00658995	0.0290809	0.000678809	0.146837	0.349755	0.00253468	1.59114	0.00357201	0.0137778	0.0506803	0.00545055	0.231754	0.249024	0.0442129	0.000118353	0.0042883	0.035422	0.0263874	0.0919184	0.262322	0.158502	0.0586848	0.332992	0.0955818	0.00186952	0.0628181	0.489956	3.44536	0.191213	0.236764	0.273858	0.298164	10.7984
230	-23670.6	-23576.2	-94.4262	0.249673	0.0425334	0.113838	1.83578	0.0239725	0.0479283	0.224949	0.042729	0.255768	0.0243899	0.0442666	0.0336193	0.00222821	0.0351861	0.782193	0.0184886	0.00592125	0.0366867	2.68039	0.0148759	0.0171807	0.284405	0.124612	0.00685073	0.0158799	0.00216722	0.0465799	0.303238	0.0410665	0.0208587	0.0539098	0.00712284	0.00731764	0.020538	0.0123212	0.0810551	0.00198759	0.245537	0.0192832	0.0363754	0.00539556	0.00409034	0.00470042	0.0524255	0.00297015	0.134976	0.319847	0.00224853	1.45594	0.00512983	0.0104946	0.0477544	0.00308914	0.201747	0.189739	0.0519301	0.000419205	0.00975954	0.0448386	0.0278472	0.0653114	0.264312	0.159705	0.0620068	0.335519	0.113146	0.00209657	0.0664542	0.500797	3.43065	0.197176	0.244148	0.282398	0.276278	10.1894
240	-23650.2	-23562.3	-87.9272	0.26392	0.0377878	0.065774	1.59808	0.0144985	0.0565301	0.178451	0.0655325	0.171369	0.0243899	0.0367038	0.0275856	0.00294338	0.0453638	0.823123	0.0302682	0.00490334	0.0356125	2.55167	0.0119023	0.0213655	0.326155	0.126627	0.0088939	0.0229133	0.00549968	0.0388618	0.25266	0.00894316	0.0214406	0.0347595	0.00559341	0.00438952	0.016286	0.00261161	0.0437639	0.00113265	0.214579	0.0125361	0.0306736	0.00397027	0.00208258	0.00678405	0.0545259	0.011225	0.205972	0.319847	0.00536831	1.45862	0.00468352	0.00608857	0.0327079	0.00297545	0.180452	0.120209	0.0593789	0.00116584	0.0132608	0.0329754	0.03493	0.0830153	0.259306	0.15668	0.0608323	0.329164	0.111003	0.00282498	0.0769113	0.529937	3.39033	0.197176	0.244148	0.282398	0.276278	9.5394
250	-23624	-23529.2	-94.8288	0.249571	0.0315991	0.0815057	1.92081	0.007386	0.0389929	0.199921	0.0713915	0.197444	0.0210277	0.0451613	0.0331548	0.00513246	0.0528181	0.775835	0.0117953	0.00206334	0.034405	2.69181	0.00647688	0.0128303	0.345546	0.124909	0.00889885	0.0237824	0.00308025	0.0284773	0.252704	0.0301053	0.030238	0.0722217	0.00531414	0.00195717	0.0304635	0.00669349	0.0479905	0.000986188	0.236731	0.0167034	0.0248043	0.00528166	0.0122163	0.00752695	0.0277385	0.00822627	0.168329	0.253893	0.00416909	1.59116	0.00679191	0.0361834	0.0571193	0.00151876	0.206484	0.162178	0.0820281	0.00202255	0.0132608	0.0219519	0.0283953	0.0738191	0.2533	0.153051	0.0638976	0.3475	0.108432	0.00209184	0.0663807	0.500581	3.43095	0.199052	0.236955	0.285086	0.278907	10.2296
260	-23611.7	-23522.3	-89.3786	0.252522	0.031514	0.0833394	1.77041	0.00395679	0.0481297	0.211829	0.064049	0.182458	0.0252197	0.061892	0.0436863	0.00394024	0.0436821	0.714453	0.0150676	0.000731328	0.0491037	2.49032	0.00570484	0.0223959	0.296988	0.11442	0.00401784	0.0313302	0.00335899	0.0288671	0.252704	0.0414839	0.0266635	0.0539054	0.00689346	0.00116792	0.0294161	0.00336691	0.0452128	0.000566286	0.214977	0.0229493	0.0328103	0.0123931	0.0105053	0.00636867	0.0338035	0.0108385	0.250331	0.256183	0.00385906	1.43626	0.00501715	0.0377954	0.0628272	0.00142081	0.221599	0.121261	0.0521795	0.00491021	0.0166766	0.0433741	0.014018	0.0754802	0.25094	0.158595	0.063302	0.344262	0.107421	0.0022314	0.0685174	0.506775	3.42248	0.199052	0.236955	0.285086	0.278907	9.6846
270	-23572.7	-23487.7	-84.9595	0.252522	0.03477	0.0587454	1.77041	0.0156644	0.0457505	0.20266	0.0807596	0.123976	0.0182158	0.0399088	0.0319791	0.00231333	0.0411776	0.762893	0.0235977	0.000329572	0.0390256	2.43318	0.0102657	0.0237485	0.272045	0.0972315	0.00522974	0.0347125	0.00563062	0.0241793	0.200116	0.0312963	0.0280485	0.0416922	0.00540663	0.00379836	0.0289757	0.00495146	0.0502193	0.000344128	0.157626	0.0479806	0.0227323	0.0661732	0.00712056	0.0119613	0.0273675	0.0206157	0.197598	0.204615	0.00282966	1.23334	0.00215635	0.107729	0.0571465	0.00790421	0.217445	0.114332	0.0486837	0.011233	0.0181794	0.0376432	0.0270312	0.075425	0.250756	0.158479	0.0671352	0.340862	0.107343	0.0022314	0.0685174	0.506775	3.42248	0.198975	0.236864	0.285362	0.2788	9.24269
280	-23560.9	-23482	-78.8491	0.260018	0.0419707	0.0496034	1.49381	0.00860215	0.0350014	0.19765	0.0650996	0.156901	0.0186633	0.0391146	0.0325873	0.00642162	0.0521826	0.754178	0.0181351	0.000222253	0.0357784	2.11578	0.0135021	0.0162429	0.280024	0.107661	0.0107412	0.0163866	0.0129136	0.0271466	0.218264	0.0470652	0.0312364	0.0416922	0.00351568	0.0106762	0.0210611	0.0031261	0.0501132	0.000400648	0.12238	0.0727537	0.0365296	0.0958725	0.00576697	0.00857535	0.0268844	0.0263908	0.130947	0.223809	0.00404526	1.23334	0.0104612	0.0836293	0.0722841	0.0278091	0.171424	0.130593	0.0237782	0.0110626	0.00982358	0.0253229	0.0446598	0.075425	0.250756	0.158479	0.0671352	0.340862	0.107343	0.00261191	0.0740143	0.522142	3.40123	0.201114	0.236231	0.2846	0.278055	8.63161
290	-23532.3	-23447	-85.2277	0.240687	0.0354182	0.0689728	1.80731	0.00681779	0.0368619	0.195918	0.0835637	0.13216	0.0181321	0.0417595	0.0320037	0.00596059	0.0472287	0.720859	0.0195701	0.000291026	0.0295936	2.49605	0.00831333	0.0178282	0.283383	0.0805668	0.0115434	0.0196657	0.00820847	0.0278393	0.296889	0.0565298	0.0153614	0.0517116	0.00431727	0.00229017	0.0232542	0.00391801	0.0459526	0.000265012	0.0956965	0.155052	0.0422486	0.144395	0.00456826	0.0117788	0.018828	0.0286847	0.06446	0.241804	0.00331176	1.16071	0.00472913	0.101764	0.0535295	0.0182382	0.181375	0.092194	0.0231932	0.00511336	0.0139092	0.0216317	0.0460422	0.0750164	0.239825	0.157621	0.0667715	0.3586	0.102166	0.00170575	0.0600513	0.481429	3.45681	0.200079	0.236929	0.283135	0.279857	9.26957
300	-23515	-23426.6	-88.3691	0.249938	0.0425707	0.0777644	1.86618	0.0107395	0.0469328	0.197867	0.0363516	0.137295	0.0227486	0.0398546	0.026412	0.00670377	0.0392449	0.703874	0.0183061	0.000398123	0.034534	2.61873	0.00909437	0.0136822	0.270285	0.101398	0.00909541	0.0191098	0.0092191	0.0326191	0.227373	0.0300222	0.02285	0.0527633	0.00346097	0.00236157	0.0222088	0.00932867	0.0419689	0.000108515	0.0941745	0.0810694	0.0336593	0.114521	0.0105849	0.0230531	0.050013	0.0174217	0.12642	0.241804	0.0118282	1.38193	0.00772985	0.111835	0.0434576	0.0232057	0.171091	0.134777	0.0226858	0.00176397	0.0179265	0.0502775	0.00897235	0.0584174	0.24456	0.163226	0.0680899	0.361523	0.104183	0.00210887	0.0666452	0.501355	3.42989	0.200489	0.235362	0.283717	0.280432	9.58366
310	-23490.4	-23407.9	-82.4949	0.250776	0.0378432	0.0657668	1.76436	0.0185331	0.0538154	0.250835	0.0522083	0.11167	0.0227486	0.049626	0.0274396	0.00958516	0.0502516	0.662383	0.014802	0.00020423	0.0375701	2.23617	0.0128767	0.0129571	0.298524	0.112422	0.00217093	0.00922932	0.0102275	0.0255853	0.243606	0.0352273	0.0123279	0.0542622	0.00354567	0.0031887	0.0229077	0.00446031	0.0293284	7.13863e-05	0.104603	0.101633	0.0324561	0.127127	0.0351033	0.00633845	0.0405438	0.0245356	0.0528626	0.203295	0.0234093	1.2705	0.00272773	0.126559	0.0505598	0.0416214	0.168522	0.140098	0.0297224	0.00233429	0.00856141	0.0213616	0.0230268	0.0759614	0.239052	0.159549	0.0678553	0.353381	0.1042	0.0021481	0.0672506	0.503118	3.42748	0.200489	0.235362	0.283717	0.280432	8.99623
320	-23496.1	-23410	-86.0542	0.256872	0.0334098	0.0784296	1.67065	0.0222308	0.0421018	0.219983	0.0625891	0.147676	0.0207599	0.0473083	0.039425	0.00485149	0.038562	0.803276	0.0130015	6.63484e-05	0.0392652	2.28023	0.0149595	0.0207819	0.257434	0.112422	0.00590819	0.0127173	0.0125322	0.0280453	0.265144	0.0211738	0.0123279	0.0494738	0.00219258	0.00363211	0.022667	0.00307247	0.00594969	0.000202081	0.0815785	0.103205	0.0342437	0.155544	0.0261102	0.0147652	0.0298088	0.0229157	0.0919585	0.288817	0.0256927	1.4104	0.00347649	0.0942993	0.0646295	0.0343739	0.180157	0.163752	0.0388739	0.00517317	0.00937224	0.0206423	0.0378865	0.0710442	0.246025	0.164203	0.0558488	0.355639	0.10724	0.00244761	0.0716955	0.515755	3.4101	0.200489	0.235362	0.283717	0.280432	9.35213
330	-23489	-23399.3	-89.692	0.261776	0.0373998	0.0713651	1.87211	0.0156741	0.053232	0.202087	0.0722628	0.118131	0.0256831	0.0462072	0.0343516	0.00447749	0.0321418	0.698443	0.0217933	3.56963e-05	0.0339477	2.45981	0.00686231	0.0164916	0.30156	0.100005	0.00799991	0.0232045	0.0108765	0.0334278	0.25921	0.0377446	0.0151781	0.0386097	0.00302323	0.00711302	0.0316373	0.00322383	0.016392	0.000179545	0.069994	0.0740728	0.0170776	0.155497	0.0285249	0.00750049	0.0373123	0.0196157	0.0972111	0.278768	0.0291773	1.45474	0.0055616	0.117993	0.047261	0.0484343	0.227485	0.179024	0.0304737	0.0063318	0.0107544	0.0403081	0.0208856	0.0708064	0.248549	0.163654	0.0556619	0.354449	0.106881	0.00270661	0.0753165	0.52567	3.39631	0.200489	0.235362	0.283717	0.280432	9.71589
340	-23467.8	-23384.3	-83.5089	0.266324	0.0399176	0.0673606	1.61095	0.00992621	0.0483629	0.190958	0.057727	0.104932	0.027098	0.0441425	0.0309608	0.00586421	0.0379931	0.854572	0.0244013	2.97756e-05	0.0503662	2.4036	0.0104595	0.0146762	0.282068	0.0901567	0.00912668	0.015241	0.0147313	0.0260299	0.261117	0.0159198	0.0200356	0.0449532	0.00241176	0.00214307	0.025113	0.00450272	0.0158025	0.000225599	0.0643001	0.0642499	0.0167576	0.152554	0.0201781	0.00243221	0.0349392	0.0354497	0.0832122	0.213785	0.0319553	1.18384	0.021348	0.134575	0.0456559	0.0498134	0.200031	0.175521	0.0376031	0.00248537	0.0126391	0.037582	0.0127794	0.0795782	0.238534	0.15706	0.0518998	0.370353	0.102574	0.00296139	0.0787065	0.53467	3.38366	0.200489	0.235362	0.283717	0.280432	9.09755
350	-23462.4	-23379.6	-82.8204	0.266324	0.0351387	0.0509129	1.75986	0.00466164	0.0395813	0.207136	0.0663939	0.122834	0.022336	0.0418291	0.0314833	0.0055609	0.0496539	0.599952	0.0142294	8.38306e-05	0.0318383	2.34805	0.00643497	0.0163591	0.316038	0.100518	0.00914	0.0226465	0.007703	0.0327683	0.224716	0.0429844	0.018676	0.040954	0.00475651	0.000983767	0.0205696	0.0107319	0.0177225	0.000642705	0.10929	0.0965769	0.0199178	0.107909	0.0193187	0.0078083	0.0262234	0.0314525	0.07004	0.2235	0.0269012	1.24985	0.0350335	0.135327	0.0532892	0.0317908	0.169203	0.183626	0.0321856	0.00364232	0.0152132	0.0371958	0.0175335	0.0992374	0.232912	0.153358	0.0527111	0.361624	0.100157	0.00296139	0.0787065	0.53467	3.38366	0.200489	0.235362	0.283717	0.280432	9.0287
360	-23465.2	-23379.6	-85.5629	0.261263	0.0279799	0.0608573	1.7337	0.0111577	0.0335095	0.207136	0.0777496	0.122856	0.0233201	0.0489053	0.0331814	0.00632899	0.0360204	0.718068	0.0176856	9.5199e-05	0.0357909	2.40323	0.0147783	0.0164814	0.306171	0.100473	0.0150173	0.0131295	0.00354265	0.0294363	0.21022	0.0466252	0.0137018	0.0415101	0.00276494	0.000538571	0.02454	0.0121257	0.0196165	0.000311778	0.102641	0.173421	0.0265273	0.131431	0.0183146	0.0113837	0.0327797	0.0292562	0.0183264	0.19086	0.0271274	1.34574	0.0249693	0.118672	0.0564019	0.0570996	0.182503	0.187959	0.021374	0.00516889	0.0128395	0.0399071	0.0197174	0.0842483	0.237326	0.156275	0.0516176	0.368478	0.102055	0.00267878	0.0749362	0.524644	3.39774	0.200489	0.235362	0.283717	0.280432	9.30298
370	-23478.9	-23390.1	-88.7894	0.247763	0.0378583	0.0765368	1.95338	0.0139033	0.0586407	0.189417	0.0698657	0.11638	0.0235106	0.0387385	0.0311328	0.00448214	0.0485146	0.614111	0.0171385	0.000101002	0.0451211	2.44097	0.00442896	0.0197096	0.303326	0.100473	0.00704725	0.0157866	0.00801877	0.0275244	0.287392	0.0423649	0.0172974	0.0452161	0.00280176	0.000400143	0.0235233	0.0151343	0.0281945	0.000673887	0.1778	0.114898	0.017539	0.0951759	0.00928286	0.0105994	0.0320874	0.0228943	0.00990359	0.276421	0.0353638	1.38507	0.0276607	0.117955	0.0419219	0.0205759	0.176382	0.228704	0.0338836	0.00313675	0.0185121	0.0212598	0.0195656	0.0842483	0.237326	0.156275	0.0516176	0.368478	0.102055	0.00200912	0.065079	0.496743	3.43617	0.200489	0.235362	0.283717	0.280432	9.6257
380	-23473.2	-23386.1	-87.0223	0.242644	0.0287048	0.0888457	1.84304	0.0100305	0.0402932	0.188092	0.0847525	0.143657	0.0275446	0.037278	0.028022	0.00586486	0.0321184	0.705418	0.0277866	0.000136104	0.037741	2.29211	0.00764223	0.0201338	0.340239	0.103665	0.00613442	0.0147187	0.0141662	0.0249887	0.258843	0.041281	0.0176755	0.0565707	0.00173267	0.00157802	0.0316115	0.0102876	0.035374	0.00508396	0.0865548	0.121858	0.024518	0.144836	0.00648233	0.0121787	0.0286286	0.0320161	0.00668519	0.259802	0.0354348	1.33702	0.0277886	0.124177	0.0653486	0.0648001	0.183052	0.182737	0.0249867	0.0029738	0.0176694	0.0307648	0.0155399	0.0841382	0.237016	0.156071	0.0515501	0.369809	0.101416	0.00178649	0.0614317	0.485715	3.45107	0.195391	0.229377	0.301932	0.2733	9.44902
390	-23463.1	-23384.3	-78.8522	0.265046	0.0264508	0.0668742	1.64169	0.00633234	0.0484518	0.176702	0.0836235	0.127012	0.0374486	0.0479615	0.037292	0.00323172	0.0324235	0.64492	0.0179027	0.000150172	0.0481614	2.29211	0.00886955	0.0132255	0.245783	0.096637	0.00774347	0.0145505	0.00829318	0.0245916	0.241342	0.0349631	0.0185652	0.035447	0.0050446	0.00189023	0.0294649	0.00564815	0.0191459	0.00860668	0.0983151	0.125269	0.0252499	0.106516	0.0200648	0.00614924	0.0139174	0.0311644	0.00399509	0.224016	0.0253642	1.04935	0.0406987	0.0883575	0.0496777	0.0577042	0.1655	0.237507	0.0132173	0.00498649	0.0264677	0.0252015	0.0346478	0.089066	0.234251	0.165211	0.0489331	0.351272	0.111267	0.00288838	0.0777511	0.53216	3.3872	0.203128	0.227171	0.299029	0.270672	8.63189
400	-23468.1	-23380.5	-87.6186	0.265046	0.0282489	0.0717868	1.91627	0.00267795	0.0450614	0.181878	0.12131	0.120735	0.0236264	0.0345962	0.0333354	0.00301763	0.0373685	0.643349	0.021929	0.000264083	0.0569805	2.39858	0.00583974	0.0182861	0.249024	0.109857	0.01386	0.0213944	0.00857021	0.0350324	0.278877	0.0453564	0.0291156	0.0538187	0.00516705	0.00598119	0.0258131	0.0114108	0.0204101	0.0198399	0.115352	0.229954	0.0229846	0.0861244	0.0247078	0.00450244	0.00844146	0.0317036	0.00121421	0.230527	0.0347653	1.372	0.03498	0.140739	0.0560723	0.0389293	0.1655	0.125374	0.0154148	0.00630923	0.0145904	0.0206256	0.0290528	0.0833578	0.228432	0.161107	0.0760552	0.342546	0.108502	0.00288838	0.0777511	0.53216	3.3872	0.194441	0.217457	0.286241	0.30186	9.50854
410	-23448.1	-23365.4	-82.6789	0.262776	0.0325599	0.102068	1.73965	0.00956662	0.0528272	0.144361	0.0804334	0.134225	0.0255188	0.0344807	0.025304	0.00354561	0.0398088	0.751802	0.0190397	0.000533805	0.0340394	2.37604	0.00994362	0.0150852	0.23047	0.105498	0.0164232	0.0125278	0.00604946	0.0366659	0.220216	0.0379623	0.0251522	0.0479095	0.00861735	0.0117501	0.0271348	0.0114089	0.0318803	0.0604281	0.093089	0.213758	0.0275792	0.116838	0.0204353	0.00560374	0.0145791	0.0204267	0.00705201	0.21793	0.0373781	1.15924	0.0438478	0.109291	0.0560488	0.0269169	0.108286	0.148136	0.00529178	0.00220522	0.01462	0.0171069	0.027983	0.0870644	0.258705	0.145905	0.0688786	0.341183	0.0982641	0.00276141	0.0760592	0.527665	3.39351	0.197921	0.221348	0.291364	0.289367	9.01458
420	-23434.7	-23352.5	-82.2503	0.257028	0.0334559	0.0683797	1.59453	0.00285838	0.0555241	0.145764	0.0661405	0.154635	0.0195451	0.0437722	0.0365015	0.003934	0.0412638	0.684175	0.0152066	0.000753306	0.0368041	2.3857	0.0169807	0.0192879	0.290236	0.107675	0.00720035	0.0175814	0.0148187	0.0290995	0.235862	0.043635	0.0159249	0.0373602	0.00683415	0.0207202	0.0275244	0.0135779	0.0737347	0.0560768	0.091881	0.141701	0.0192892	0.12771	0.0161177	0.00588552	0.0337195	0.0261099	0.0273378	0.192269	0.0238808	1.31482	0.025796	0.0842946	0.042094	0.0201377	0.124321	0.154355	0.0232842	0.00266674	0.0106466	0.0087808	0.0315689	0.0917171	0.224632	0.153702	0.0725595	0.359416	0.097973	0.00245561	0.0718103	0.516074	3.40966	0.195808	0.22966	0.288253	0.286278	8.97174
430	-23441.3	-23360.4	-80.8972	0.256806	0.047104	0.0829902	1.72166	0.00431943	0.0422852	0.152431	0.0554718	0.135891	0.0258474	0.0360699	0.0254529	0.00677515	0.0583802	0.580573	0.0144508	0.00124702	0.0418651	2.33574	0.0104912	0.0105977	0.246994	0.0799054	0.00899938	0.0199816	0.0131016	0.025232	0.262351	0.0280831	0.0161665	0.0463742	0.00243407	0.0128173	0.0167726	0.0168819	0.0504444	0.0552104	0.0758408	0.12285	0.0158563	0.14319	0.0213463	0.00472267	0.033587	0.0395528	0.0402135	0.190327	0.0258957	1.2368	0.0256748	0.111984	0.0569764	0.0374172	0.124321	0.15767	0.01985	0.00338224	0.00725998	0.014393	0.0359291	0.0938535	0.229865	0.133989	0.0742496	0.367788	0.100255	0.00244426	0.0716475	0.515621	3.41029	0.214453	0.226585	0.276396	0.282565	8.83643
440	-23443	-23367.9	-75.0493	0.25712	0.0398481	0.0637222	1.58859	0.0047773	0.0569899	0.142328	0.067887	0.118947	0.0175511	0.0296041	0.0315251	0.00398586	0.0404337	0.5274	0.0246215	0.00377757	0.0426586	2.13513	0.0055078	0.0210119	0.238887	0.0772313	0.00687081	0.0141655	0.00749043	0.021127	0.278542	0.0288652	0.0195308	0.0365902	0.00177061	0.0243798	0.0149239	0.00723844	0.0548283	0.0481488	0.0659078	0.189849	0.0141036	0.141797	0.0127521	0.00652214	0.0371555	0.0315234	0.0370223	0.196738	0.030573	1.15063	0.0332187	0.104504	0.0283493	0.029962	0.134733	0.0818809	0.0222693	0.00431495	0.00986382	0.011613	0.0294753	0.092052	0.213149	0.147085	0.0634969	0.360728	0.123489	0.00246035	0.0718782	0.516263	3.4094	0.214453	0.226585	0.276396	0.282565	8.25164
450	-23434.7	-23355.3	-79.4572	0.27147	0.0250024	0.0682277	1.51489	0.00998367	0.0465144	0.144695	0.0453389	0.142711	0.0250762	0.0436814	0.0446531	0.00603614	0.0487797	0.604152	0.0190227	0.0022512	0.0374914	2.31529	0.00673963	0.0142842	0.208535	0.108188	0.00449412	0.018963	0.00989102	0.0291411	0.245398	0.0361735	0.0137015	0.0445266	0.00426826	0.0241752	0.0333666	0.0129423	0.0808529	0.043657	0.068693	0.108751	0.0203506	0.1462	0.00920163	0.00365461	0.0435659	0.0370822	0.0346349	0.1988	0.0185158	1.26792	0.0350194	0.0993319	0.0624203	0.0592434	0.134733	0.192713	0.0249654	0.00346574	0.0137164	0.006333	0.0199518	0.0717727	0.217288	0.149941	0.0673775	0.367733	0.125887	0.00326677	0.0825755	0.54463	3.36953	0.214453	0.226585	0.276396	0.282565	8.69236
460	-23425.8	-23344.4	-81.3913	0.260404	0.0351094	0.0661094	1.51489	0.00958597	0.045625	0.128515	0.0598148	0.155375	0.0237317	0.0509634	0.0322275	0.00672945	0.041886	0.591357	0.0129918	0.000795598	0.0486628	2.47319	0.00932493	0.0164474	0.266302	0.090694	0.0065645	0.0118581	0.00915299	0.0276769	0.312271	0.0363438	0.0138379	0.0447573	0.00447763	0.0321366	0.0312341	0.0111481	0.0677364	0.0610576	0.0848661	0.126268	0.0212825	0.153901	0.0176904	0.00550319	0.0519994	0.0356866	0.0671652	0.227152	0.0329238	1.12728	0.0277423	0.0954294	0.0564219	0.0336985	0.151335	0.0868247	0.0265676	0.00310323	0.0112702	0.071317	0.0198157	0.090425	0.250085	0.139128	0.0623395	0.341214	0.116809	0.00263254	0.0743	0.522919	3.40015	0.213123	0.231384	0.274681	0.280812	8.88583
470	-23439.8	-23357.4	-82.41	0.260997	0.0333012	0.0834427	1.65958	0.0159371	0.0446389	0.131958	0.0678127	0.0971575	0.0228349	0.0306835	0.0320583	0.00851515	0.0526459	0.605072	0.0292219	0.000358956	0.0368953	2.52807	0.013858	0.0123714	0.189164	0.0889297	0.00391591	0.0172558	0.0158385	0.0303028	0.24154	0.0442369	0.0202002	0.0322316	0.00470173	0.030579	0.0259015	0.00907259	0.0838539	0.0571114	0.0835601	0.135884	0.022699	0.152778	0.0241973	0.0139995	0.0372021	0.034769	0.0761555	0.19971	0.0221764	1.20604	0.0209634	0.102549	0.0387529	0.0738166	0.1227	0.0443752	0.0224925	0.00419688	0.0131924	0.116302	0.017932	0.0932092	0.252923	0.140707	0.0630469	0.345086	0.105029	0.00266437	0.0747387	0.52411	3.39849	0.213123	0.231384	0.274681	0.280812	8.9877
480	-23422.3	-23338.1	-84.1585	0.258984	0.0333802	0.0723156	1.82705	0.00695751	0.0425272	0.178698	0.0526467	0.110591	0.0244993	0.0253657	0.0360796	0.00580572	0.0538493	0.644259	0.0287603	0.0022834	0.038879	2.23655	0.00542578	0.011234	0.253209	0.097112	0.00143877	0.00753466	0.0128968	0.0275657	0.236121	0.0416957	0.0329411	0.0506017	0.0037726	0.0319681	0.0376235	0.0105666	0.0500546	0.0493167	0.13121	0.0911709	0.0256005	0.0958504	0.0292649	0.0168817	0.064957	0.0335176	0.152787	0.239769	0.0249167	1.36537	0.0219794	0.118535	0.0533955	0.0424783	0.123403	0.0245995	0.00983305	0.00159134	0.00253298	0.0974611	0.0138771	0.0924467	0.250853	0.143111	0.0671571	0.342263	0.10417	0.00255717	0.0732504	0.520053	3.40414	0.213123	0.231384	0.274681	0.280812	9.16255
490	-23407.4	-23319.8	-87.6255	0.256101	0.0407304	0.0673354	1.67013	0.00322419	0.0422989	0.15126	0.0541194	0.076773	0.0261451	0.0401982	0.0463328	0.00974662	0.0563726	0.644259	0.0107888	0.00196065	0.0400906	2.81133	0.00608814	0.0150351	0.207846	0.0966143	0.000881415	0.00757388	0.0184612	0.0289392	0.236734	0.0231221	0.0329411	0.0476199	0.0013087	0.0441394	0.0279607	0.00986729	0.0596591	0.0699579	0.107283	0.232944	0.0169542	0.123421	0.0131699	0.0139031	0.0548132	0.0407775	0.0538512	0.201366	0.0426835	1.37566	0.034674	0.0969233	0.0430406	0.0725906	0.139364	0.00471777	0.0320867	0.00482253	0.000573896	0.0468122	0.0289838	0.0926093	0.249536	0.143362	0.0672752	0.342865	0.104353	0.00240835	0.0711297	0.514175	3.41229	0.213123	0.231384	0.274681	0.280812	9.50927
