Species ID,Order,Family,Genus,Species,Genus.species,Authority,Synonyms,Common names (Eng),Red List status,Red List criteria
54849,ANURA,BUFONIDAE,Oreophrynella,cryptica,Oreophrynella.cryptica,"Señaris, 1995",,,VU,D2
136171,ANURA,BUFONIDAE,Oreophrynella,dendronastes,Oreophrynella.dendronastes,"Lathrop and MacCulloch, 2007",,,DD,
54850,ANURA,BUFONIDAE,Oreophrynella,huberi,Oreophrynella.huberi,"Diego-Aransay & Gorzula, 1990",,,VU,D2
54851,ANURA,BUFONIDAE,Oreophrynella,macconnelli,Oreophrynella.macconnelli,"Boulenger, 1900",,,VU,D2
54852,ANURA,BUFONIDAE,Oreophrynella,nigra,Oreophrynella.nigra,"Señaris, Ayarzaguena and Gorzula, 1994",,,VU,D2
54853,ANURA,BUFONIDAE,Oreophrynella,quelchii,Oreophrynella.quelchii,"(Boulenger, 1895)",,,VU,D2
54854,ANURA,BUFONIDAE,Oreophrynella,vasquezi,Oreophrynella.vasquezi,"Señaris, Ayarzaguena and Gorzula, 1994",,,VU,D2
61760,ANURA,BUFONIDAE,Oreophrynella,weiassipuensis,Oreophrynella.weiassipuensis,"Señaris, DoNascimiento and Villarreal, 2005",,,DD,
59578,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,bassleri,Oscaecilia.bassleri,"(Dunn, 1942)",Caecilia bassleri,Pastaza River Caecilian,LC,
59579,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,elongata,Oscaecilia.elongata,"(Dunn, 1942)",Caecilia elongata,Yavisa Caecilian,DD,
59580,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,equatorialis,Oscaecilia.equatorialis,"Taylor, 1973",,Equatorial Caecilian,DD,
59581,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,hypereumeces,Oscaecilia.hypereumeces,"Taylor, 1968",,Joinville Caecilian,DD,
59582,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,koepckeorum,Oscaecilia.koepckeorum,"Wake, 1984",,Quisto Cocha Caecilian,DD,
59583,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,ochrocephala,Oscaecilia.ochrocephala,"(Cope, 1866)",Caecilia sabogae |Coecilia ochrocephala|Herpele  ochrocephala,Yellow-headed Caecilian,LC,
59584,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,osae,Oscaecilia.osae,"Lahanas & Savage, 1992",,Airstrip Caecilia,DD,
59585,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,polyzona,Oscaecilia.polyzona,"(Fischer, 1880)",Caecilia polyzona ,New Granada Caecilian,DD,
59586,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,zweifeli,Oscaecilia.zweifeli,"Taylor, 1968",,Tributary Caecilian,DD,
54855,ANURA,BUFONIDAE,Osornophryne,antisana,Osornophryne.antisana,"Hoogmoed, 1987",,,EN,"B1ab(iii,v)"
54856,ANURA,BUFONIDAE,Osornophryne,bufoniformis,Osornophryne.bufoniformis,"(Peracca, 1904)",,,NT,
199853,ANURA,BUFONIDAE,Osornophryne,cofanorum,Osornophryne.cofanorum,"Mueses-Cisneros, Yánez-Muñoz & Guayasamin, 2010",,,LC,
54857,ANURA,BUFONIDAE,Osornophryne,guacamayo,Osornophryne.guacamayo,"Hoogmoed, 1987",,Guacamayo Plump Toad,EN,B1ab(iii)
54858,ANURA,BUFONIDAE,Osornophryne,percrassa,Osornophryne.percrassa,"Ruíz-Carranza & Hernández-Camacho, 1976",,Herveo Plump Toad,EN,B1ab(iii)
18435557,ANURA,BUFONIDAE,Osornophryne,puruanta,Osornophryne.puruanta,"Gluesenkamp & Guayasamin, 2008",,,EN,B1ab(iii)
54859,ANURA,BUFONIDAE,Osornophryne,sumacoensis,Osornophryne.sumacoensis,"Gluesenkamp, 1995",,,VU,D2
54860,ANURA,BUFONIDAE,Osornophryne,talipes,Osornophryne.talipes,"Cannatella, 1986",,Cannatella's Plump Toad,EN,B1ab(iii)
55375,ANURA,HYLIDAE,Osteocephalus,alboguttatus,Osteocephalus.alboguttatus,"(Boulenger, 1882)",Hyla alboguttata  |Osteocephalus alboguttata  ,,LC,
55789,ANURA,HYLIDAE,Osteocephalus,buckleyi,Osteocephalus.buckleyi,"(Boulenger, 1882)",,,LC,
55790,ANURA,HYLIDAE,Osteocephalus,cabrerai,Osteocephalus.cabrerai,"(Cochran and Goin, 1970)",,,LC,
190998,ANURA,HYLIDAE,Osteocephalus,castaneicola,Osteocephalus.castaneicola,"Moravec, Aparicio, Guerrero-Reinhard, Calderón, Jungfer & Gvozdík, 2009",,,LC,
55791,ANURA,HYLIDAE,Osteocephalus,deridens,Osteocephalus.deridens,"Jungfer, Ron, Seipp and Almendariz, 2000",,,LC,
55792,ANURA,HYLIDAE,Osteocephalus,elkejungingerae,Osteocephalus.elkejungingerae,"(Henle, 1981)",,,LC,
55794,ANURA,HYLIDAE,Osteocephalus,fuscifacies,Osteocephalus.fuscifacies,"Jungfer, Ron, Seipp and Almendariz, 2000",,,DD,
55503,ANURA,HYLIDAE,Osteocephalus,helenae,Osteocephalus.helenae,"Ruthven, 1919",Hyla helenae,,DD,
55795,ANURA,HYLIDAE,Osteocephalus,heyeri,Osteocephalus.heyeri,"Lynch, 2002",,,LC,
55797,ANURA,HYLIDAE,Osteocephalus,leoniae,Osteocephalus.leoniae,"Jungfer and Lehr, 2001",,,LC,
55798,ANURA,HYLIDAE,Osteocephalus,leprieurii,Osteocephalus.leprieurii,"(Duméril and Bibron, 1841)",Osteocephalus ayarzaguenai  ,,LC,
55799,ANURA,HYLIDAE,Osteocephalus,mutabor,Osteocephalus.mutabor,"Jungfer and Hödl, 2002",,,LC,
29408,ANURA,HYLIDAE,Osteocephalus,oophagus,Osteocephalus.oophagus,"Jungfer and Schiesari, 1995",,,LC,
55801,ANURA,HYLIDAE,Osteocephalus,planiceps,Osteocephalus.planiceps,"Cope, 1874",,,LC,
55802,ANURA,HYLIDAE,Osteocephalus,subtilis,Osteocephalus.subtilis,"Martins and Cardoso, 1987",,,LC,
55803,ANURA,HYLIDAE,Osteocephalus,taurinus,Osteocephalus.taurinus,"Steindachner, 1862",Hyla depressa  |Hyla (Trachycephalus) vilarsi  |Hyla vilarsi  |Osteocephalus flavolineatus  ,,LC,
55804,ANURA,HYLIDAE,Osteocephalus,verruciger,Osteocephalus.verruciger,"(Werner, 1901)",Hyla orcesi  |Hyla riopastazae  ,,LC,
55805,ANURA,HYLIDAE,Osteocephalus,yasuni,Osteocephalus.yasuni,"Ron and Pramuk, 1999",,,LC,
55807,ANURA,HYLIDAE,Osteopilus,crucialis,Osteopilus.crucialis,"(Harlan, 1826)",,Jamaican Snoring Frog,EN,B1ab(iii)
55808,ANURA,HYLIDAE,Osteopilus,dominicensis,Osteopilus.dominicensis,"(Tschudi, 1838)",,Hispaniolan Common Treefrog,LC,
55809,ANURA,HYLIDAE,Osteopilus,marianae,Osteopilus.marianae,"(Dunn, 1926)",,Yellow Bromeliad Frog,EN,B1ab(iii)
55806,ANURA,HYLIDAE,Osteopilus,ocellatus,Osteopilus.ocellatus,"(Linnaeus, 1758)",Hyla brunnea  |Osteopilus brunneus  |Rana ocellata  |Trachycephalus scutigerus  ,Jamaican Laughing Frog,LC,
55810,ANURA,HYLIDAE,Osteopilus,pulchrilineatus,Osteopilus.pulchrilineatus,"(Cope, 1870)",Hyla pulchrilineata,"Hispaniolan Yellow Treefrog, Common Treefrog",VU,"B2ab(i,ii,iii)"
55811,ANURA,HYLIDAE,Osteopilus,septentrionalis,Osteopilus.septentrionalis,"(Duméril & Bibron, 1841)",Hyla  dominicensis  subspecies insulsa|Hyla  dominicensis  subspecies septentrionalis|Hyla  insulsa|Hyla  microterodisca |Hyla  schebestana|Hyla  septentrionalis |Trachycephalus  insulsus |Trachycephalus  marmoratus|Trachycephalus  septentrionalis|Trachycephalus  wrightii ,"Cuban Treefrog, Giant Tree-frog",LC,
54346,ANURA,HYLIDAE,Osteopilus,vastus,Osteopilus.vastus,"(Cope, 1871)",Hyla vasta,"Hispaniolan Giant Treefrog, Hispaniola Treefrog",VU,"B2ab(i,ii,iii)"
55812,ANURA,HYLIDAE,Osteopilus,wilderi,Osteopilus.wilderi,"(Dunn, 1925)",,Green Bromeliad Frog,EN,B1ab(iii)
57937,ANURA,MICROHYLIDAE,Otophryne,pyburni,Otophryne.pyburni,"Campbell and Clarke, 1998",,,LC,
57938,ANURA,MICROHYLIDAE,Otophryne,robusta,Otophryne.robusta,"Boulenger In Lankester, 1900",,,LC,
57939,ANURA,MICROHYLIDAE,Otophryne,steyermarki,Otophryne.steyermarki,"Rivero, 1967",Otophryne robusta subspecies steyermarki,,LC,
57940,ANURA,MICROHYLIDAE,Oxydactyla,alpestris,Oxydactyla.alpestris,"Zweifel, 2000",,,LC,
57941,ANURA,MICROHYLIDAE,Oxydactyla,brevicrus,Oxydactyla.brevicrus,"van Kampen, 1913",,,DD,
57942,ANURA,MICROHYLIDAE,Oxydactyla,coggeri,Oxydactyla.coggeri,"Zweifel, 2000",,,DD,
57943,ANURA,MICROHYLIDAE,Oxydactyla,crassa,Oxydactyla.crassa,"(Zweifel, 1956)",,,DD,
57944,ANURA,MICROHYLIDAE,Oxydactyla,stenodactyla,Oxydactyla.stenodactyla,"Zweifel, 2000",,,LC,
59109,CAUDATA,HYNOBIIDAE,Pachyhynobius,shangchengensis,Pachyhynobius.shangchengensis,"Fei, Qu and Wu, 1983",,,VU,"B1ab(iii,v)"
59107,CAUDATA,HYNOBIIDAE,Pachyhynobius,yunanicus,Pachyhynobius.yunanicus,"(Chen, Qu and Niu, 2001)",Hynobius yunanicus  ,,EN,B1ab(iii)
59454,CAUDATA,SALAMANDRIDAE,Pachytriton,brevipes,Pachytriton.brevipes,"(Sauvage, 1876)",,Black-spotted Stout Newt,LC,
59455,CAUDATA,SALAMANDRIDAE,Pachytriton,labiatus,Pachytriton.labiatus,"(Unterstein, 1930)",,Spotless Stout Newt,LC,
58446,ANURA,CERATOBATRACHIDAE,Palmatorappia,solomonis,Palmatorappia.solomonis,"(Sternfeld, 1920)",,,VU,B1ab(iii)
56291,ANURA,HYPEROLIIDAE,Paracassina,kounhiensis,Paracassina.kounhiensis,"(Mocquard, 1905)",Kassina kounhiensis|Rothschildia kounhiensis,"Kouni Valley Striped Frog, Mocquard's Mountain Kassina",VU,B1ab(iii)
56292,ANURA,HYPEROLIIDAE,Paracassina,obscura,Paracassina.obscura,"(Boulenger, 1895)",,,LC,
41185,ANURA,MYOBATRACHIDAE,Paracrinia,haswelli,Paracrinia.haswelli,"(Fletcher, 1894)",,Haswell's Froglet,LC,
57945,ANURA,MICROHYLIDAE,Paradoxophyla,palmata,Paradoxophyla.palmata,"(Guibé, 1974)",Microhyla  palmata,Web-foot Frog,LC,
136176,ANURA,MICROHYLIDAE,Paradoxophyla,tiarano,Paradoxophyla.tiarano,"Andreone, Aprea, Odierna & Vences, 2006",,,DD,
59456,CAUDATA,SALAMANDRIDAE,Paramesotriton,caudopunctatus,Paramesotriton.caudopunctatus,"(Liu and Hu, 1973)",,Spot-tailed Warty Newt,NT,
59457,CAUDATA,SALAMANDRIDAE,Paramesotriton,chinensis,Paramesotriton.chinensis,"(Gray, 1859)",,Chinese Warty Newt,LC,
16129,CAUDATA,SALAMANDRIDAE,Paramesotriton,deloustali,Paramesotriton.deloustali,"(Bourret, 1934)",,Tam Dao Salamander,VU,"B2ab(iii,v)"
59458,CAUDATA,SALAMANDRIDAE,Paramesotriton,fuzhongensis,Paramesotriton.fuzhongensis,"Wen, 1989",,Wanggao Warty Newt,VU,"B1ab(iii,v)"
59459,CAUDATA,SALAMANDRIDAE,Paramesotriton,guanxiensis,Paramesotriton.guanxiensis,"(Huang, Tang and Tang, 1983)",,Guangxi Warty Newt,EN,B1ab(iii)+2ab(iii)
59460,CAUDATA,SALAMANDRIDAE,Paramesotriton,hongkongensis,Paramesotriton.hongkongensis,"(Myers & Leviton, 1962)",Paramesotriton chinensis subspecies hongkongensis,Hong Kong Warty Newt,NT,
54872,ANURA,BUFONIDAE,Parapelophryne,scalpta,Parapelophryne.scalpta,"(Liu and Hu, 1973)",Parapelophryne scalptus  |Pelophryne scalptus  ,,EN,B1ab(iii)
57195,ANURA,LEPTODACTYLIDAE,Paratelmatobius,cardosoi,Paratelmatobius.cardosoi,"Pombal and Haddad, 1999",,,DD,
16190,ANURA,LEPTODACTYLIDAE,Paratelmatobius,gaigeae,Paratelmatobius.gaigeae,"(Cochran, 1938)",Paratelmatobius pictiventris  ,,DD,
16191,ANURA,LEPTODACTYLIDAE,Paratelmatobius,lutzii,Paratelmatobius.lutzii,"Lutz and Carvalho, 1958",,,DD,
57196,ANURA,LEPTODACTYLIDAE,Paratelmatobius,mantiqueira,Paratelmatobius.mantiqueira,"Pombal and Haddad, 1999",,,DD,
57197,ANURA,LEPTODACTYLIDAE,Paratelmatobius,poecilogaster,Paratelmatobius.poecilogaster,"Giaretta and Castanho, 1990",,,DD,
57946,ANURA,MICROHYLIDAE,Parhoplophryne,usambarica,Parhoplophryne.usambarica,"Barbour & Loveridge, 1928",,"Amani Forest Frog, Usambara Black-banded Frog",CR,B1ab(iii)
59328,CAUDATA,PLETHODONTIDAE,Parvimolge,townsendi,Parvimolge.townsendi,"(Dunn, 1922)",,Townsend's Salamander,CR,A2ac+4ac
54861,ANURA,BUFONIDAE,Pedostibes,everetti,Pedostibes.everetti,"(Boulenger, 1896)",,,DD,
54862,ANURA,BUFONIDAE,Pedostibes,hosii,Pedostibes.hosii,"(Boulenger, 1892)",,,LC,
16469,ANURA,BUFONIDAE,Pedostibes,kempi,Pedostibes.kempi,"(Boulenger, 1919)",Nectophryne kempi  ,"Kemp's Asian Tree Toad, Garo Hills Tree Toad, Garo Hills Toad",DD,
54864,ANURA,BUFONIDAE,Pedostibes,rugosus,Pedostibes.rugosus,"Inger, 1958",,"Marbled Tree Toad, Inger's Asian Tree Toad",NT,
16470,ANURA,BUFONIDAE,Pedostibes,tuberculosus,Pedostibes.tuberculosus,"Günther, 1876",Nectophryne tuberculosa  ,"Malabar Tree Toad, Warty Asian Tree Toad",EN,B1ab(iii)
58052,ANURA,PELOBATIDAE,Pelobates,cultripes,Pelobates.cultripes,"(Cuvier, 1829)",,Western Spadefoot,NT,
16498,ANURA,PELOBATIDAE,Pelobates,fuscus,Pelobates.fuscus,"(Laurenti, 1768)",,Common Spadefoot,LC,
58053,ANURA,PELOBATIDAE,Pelobates,syriacus,Pelobates.syriacus,"Boettger, 1889",Pelobates transcaucasicus  ,"Eastern Spadefoot, Syrian Spadefoot",LC,
58054,ANURA,PELOBATIDAE,Pelobates,varaldii,Pelobates.varaldii,"Pasteur & Bons, 1959",,"Moroccan Spadefoot Toad, Varaldi's Spadefoot Toad",EN,B2ab(iii)
39422,ANURA,PELODYTIDAE,Pelodytes,caucasicus,Pelodytes.caucasicus,"Boulenger, 1896",,Caucasian Parsley Frog,NT,
58055,ANURA,PELODYTIDAE,Pelodytes,ibericus,Pelodytes.ibericus,"Sánchez-Herráiz, Barbadillo, Machordom and Sanchiz, 2000",,,LC,
58056,ANURA,PELODYTIDAE,Pelodytes,punctatus,Pelodytes.punctatus,"(Daudin, 1802)",,Parsley Frog,LC,
29588,ANURA,BUFONIDAE,Pelophryne,albotaeniata,Pelophryne.albotaeniata,"Barbour, 1938",,,EN,B1ab(iii)
54865,ANURA,BUFONIDAE,Pelophryne,api,Pelophryne.api,"Dring, 1984",,,EN,B1ab(iii)
54866,ANURA,BUFONIDAE,Pelophryne,brevipes,Pelophryne.brevipes,"(Peters, 1867)",,,LC,
54867,ANURA,BUFONIDAE,Pelophryne,guentheri,Pelophryne.guentheri,"(Boulenger, 1882)",,,VU,B1ab(iii)
54868,ANURA,BUFONIDAE,Pelophryne,lighti,Pelophryne.lighti,"(Taylor, 1920)",,,VU,B1ab(iii)
159223,ANURA,BUFONIDAE,Pelophryne,linanitensis,Pelophryne.linanitensis,"Das, 2008",,,CR,B1ab(iii)
54869,ANURA,BUFONIDAE,Pelophryne,macrotis,Pelophryne.macrotis,"(Boulenger, 1895)",,,DD,
54870,ANURA,BUFONIDAE,Pelophryne,misera,Pelophryne.misera,"(Mocquard, 1890)",,,VU,B1ab(iii)
159222,ANURA,BUFONIDAE,Pelophryne,murudensis,Pelophryne.murudensis,"Das, 2008",,,CR,B1ab(iii)
54871,ANURA,BUFONIDAE,Pelophryne,rhopophilia,Pelophryne.rhopophilia,"Inger and Stuebing, 1996",Pelophryne rhopophilius  |Pelophryne rhopophilius  ,,VU,B1ab(iii)
54873,ANURA,BUFONIDAE,Pelophryne,signata,Pelophryne.signata,"(Boulenger, 1894)",,"Short-legged Dwarf Toad, Saint Andrew's Cross Toadlet",NT,
58559,ANURA,RANIDAE,Pelophylax,bedriagae,Pelophylax.bedriagae,"(Camerano, 1882)",Hylarana  bedriagae|Rana bedriagae|Rana esculenta variety bedriagae|Rana levantina,"Levant Water Frog , Levantine Frog, Levant Green Frog",LC,
58560,ANURA,RANIDAE,Pelophylax,bergeri,Pelophylax.bergeri,"(Günther in Engelmann, Fritzsche, Günther and Obst, 1986)",Rana bergeri  |Rana bergeri  ,Italian Pool Frog,LC,
135806,ANURA,RANIDAE,Pelophylax,caralitanus,Pelophylax.caralitanus,"(Arikan, 1988)",,,NT,
58567,ANURA,RANIDAE,Pelophylax,cerigensis,Pelophylax.cerigensis,"(Beerli, Hotz, Tunner, Heppich and Uzzell, 1994)",Rana cerigensis  |Rana cerigensis  ,Karpathos Frog,CR,B1ab(iii)+2ab(iii)
58577,ANURA,RANIDAE,Pelophylax,chosenicus,Pelophylax.chosenicus,"(Okada, 1931)",Pelophylax chosenica  |Rana chosenica  |Rana nigromaculata subspecies chosenica|Rana plancyi subspecies chosenica,"Pond Frog, Seoul Frog",VU,"B2ab(iii,iv)"
58581,ANURA,RANIDAE,Pelophylax,cretensis,Pelophylax.cretensis,"(Beerli, Hotz, Tunner, Heppich and Uzzell, 1994)",Rana cretensis  |Rana cretensis  ,Cretan Frog,EN,B1ab(iii)+2ab(iii)
29675,ANURA,RANIDAE,Pelophylax,demarchii,Pelophylax.demarchii,"(Scortecci, 1929)",Rana demarchii  ,,DD,
58592,ANURA,RANIDAE,Pelophylax,epeiroticus,Pelophylax.epeiroticus,"(Schneider, Sofianidou and Kyriakopoulou-Sklavounou, 1984)",Pelophylax epeirotica  |Rana epeirotica  |Rana epeirotica  ,Epirus Water Frog,VU,B1ab(iii)
58594,ANURA,RANIDAE,Pelophylax,esculentus,Pelophylax.esculentus,"(Linnaeus, 1758)",Pelophylax esculenta  |Rana esculenta  |Rana esculenta  |Rana maritima  ,Edible Frog,LC,
58600,ANURA,RANIDAE,Pelophylax,fukienensis,Pelophylax.fukienensis,"(Pope, 1929)",Rana fukienensis  |Rana plancyi subspecies fukienensis,,LC,
58616,ANURA,RANIDAE,Pelophylax,hispanicus,Pelophylax.hispanicus,"(Bonaparte, 1839)",Pelophylax hispanica  |Rana hispanica  |Rana hispanica  ,Italian Edible Frog,LC,
58620,ANURA,RANIDAE,Pelophylax,hubeiensis,Pelophylax.hubeiensis,"(Fei and Ye, 1982)",Rana hubeiensis  ,,LC,
58637,ANURA,RANIDAE,Pelophylax,kurtmuelleri,Pelophylax.kurtmuelleri,"(Gayda, 1940)",Rana balcanica  |Rana kurtmuelleri  |Rana kurtmuelleri  ,Balkan Water Frog,LC,
58643,ANURA,RANIDAE,Pelophylax,lessonae,Pelophylax.lessonae,"(Camerano, 1882)",Rana lessonae  |Rana lessonae  ,Pool Frog,LC,
58679,ANURA,RANIDAE,Pelophylax,nigromaculatus,Pelophylax.nigromaculatus,"(Hallowell, 1861)",Pelophylax nigromaculata  |Rana esculenta subspecies nigromaculata|Rana nigromaculata  ,"Black-spotted Pond Frog, Dark-spotted Frog",NT,
58692,ANURA,RANIDAE,Pelophylax,perezi,Pelophylax.perezi,"(López-Seoane, 1885)",Rana perezi  |Rana perezi  ,Perez's Frog,LC,
58697,ANURA,RANIDAE,Pelophylax,plancyi,Pelophylax.plancyi,"(Lataste, 1880)",Rana plancyi  ,,LC,
58699,ANURA,RANIDAE,Pelophylax,porosus,Pelophylax.porosus,"(Cope, 1868)",Pelophylax porosa  |Rana porosa  ,"Daruma Pond Frog (rana Porosa Brevipoda), Tokyo Daruma Pond Frog (rana Porosa Porosa)",LC,
58705,ANURA,RANIDAE,Pelophylax,ridibundus,Pelophylax.ridibundus,"(Pallas, 1771)",Pelophylax ridibunda  |Rana ridibunda  |Rana ridibunda  ,Eurasian Marsh Frog,LC,
58707,ANURA,RANIDAE,Pelophylax,saharicus,Pelophylax.saharicus,"(Boulenger in Hartert, 1913)",Pelophylax saharica  |Rana saharica  |Rana saharica  ,Sahara Frog,LC,
58715,ANURA,RANIDAE,Pelophylax,shqipericus,Pelophylax.shqipericus,"(Hotz, Uzzell, Guenther, Tunner & Heppich, 1987)",Pelophylax shqiperica  |Rana shqiperica  |Rana shqiperica  ,Albanian Water Frog,EN,B1ab(iii)
58735,ANURA,RANIDAE,Pelophylax,tenggerensis,Pelophylax.tenggerensis,"(Zhao, Macey and Papenfuss, 1988)",Rana tenggerensis  ,,EN,"B1ab(iii,v)"
58736,ANURA,RANIDAE,Pelophylax,terentievi,Pelophylax.terentievi,"(Mezhzherin, 1992)",Rana terentievi  ,,DD,
54604,ANURA,BUFONIDAE,Peltophryne,cataulaciceps,Peltophryne.cataulaciceps,"(Schwartz, 1959)",Bufo cataulaciceps  ,Cuban Pine Toad,EN,B1ab(iii)
54634,ANURA,BUFONIDAE,Peltophryne,empusa,Peltophryne.empusa,"Cope, 1862",Bufo empusus  |Peltophryne empusus  ,Cuban Small-eared Toad,VU,B2ab(iii)
135861,ANURA,BUFONIDAE,Peltophryne,florentinoi,Peltophryne.florentinoi,"(Moreno & Rivalta, 2007)",Bufo florentinoi  ,,CR,B1ab(iii)
54639,ANURA,BUFONIDAE,Peltophryne,fluviatica,Peltophryne.fluviatica,"(Schwartz, 1972)",Bufo fluviaticus  |Peltophryne fluviaticus  ,Hispaniolan Crestless Toad,CR,B2ab(iii)
54641,ANURA,BUFONIDAE,Peltophryne,fracta,Peltophryne.fracta,"(Schwartz, 1972)",Bufo fractus  |Peltophryne fractus  ,Eastern Crested Toad,EN,B1ab(iii)
54644,ANURA,BUFONIDAE,Peltophryne,fustiger,Peltophryne.fustiger,"(Schwartz, 1960)",Bufo fustiger  ,Western Giant Toad,LC,
54656,ANURA,BUFONIDAE,Peltophryne,guentheri,Peltophryne.guentheri,"(Cochran, 1941)",Bufo guentheri  ,"Southern Crested Toad, Gunther's Caribbean Toad",VU,B2ab(iii)
54657,ANURA,BUFONIDAE,Peltophryne,gundlachi,Peltophryne.gundlachi,"(Ruibal, 1959)",Bufo gundlachi  ,"Cuban High-crested Toad, Gundlach's Caribbean Toad",VU,B2ab(iii)
54345,ANURA,BUFONIDAE,Peltophryne,lemur,Peltophryne.lemur,"Cope, 1869 ""1868""",Bufo lemur  |Bufo lemur  ,"Lowland Caribbean Toad, Puerto Rican Crested Toad",CR,A2a; B1ab(v)+2ab(v); C2a(ii)
54693,ANURA,BUFONIDAE,Peltophryne,longinasus,Peltophryne.longinasus,"(Stejneger, 1905)",Bufo longinasus  ,Cuban Long-nosed Toad,EN,B2ab(iii)
54728,ANURA,BUFONIDAE,Peltophryne,peltocephala,Peltophryne.peltocephala,"(Tschudi, 1838)",Bufo peltocephalus  |Peltophryne peltocephalus  ,"Tschudi's Caribbean Toad, Cuban Toad",LC,
54776,ANURA,BUFONIDAE,Peltophryne,taladai,Peltophryne.taladai,"(Schwartz, 1960)",Bufo taladai  ,Cuban Spotted Toad,VU,B1ab(iii)
58078,ANURA,PETROPEDETIDAE,Petropedetes,cameronensis,Petropedetes.cameronensis,"Reichenow, 1874",Petropedetes obscurus  ,,NT,
58079,ANURA,PETROPEDETIDAE,Petropedetes,johnstoni,Petropedetes.johnstoni,"(Boulenger, 1888)",,,NT,
58081,ANURA,PETROPEDETIDAE,Petropedetes,newtoni,Petropedetes.newtoni,"(Bocage, 1895)",,,LC,
58082,ANURA,PETROPEDETIDAE,Petropedetes,palmipes,Petropedetes.palmipes,"Boulenger, 1906",,,EN,B1ab(iii)
58083,ANURA,PETROPEDETIDAE,Petropedetes,parkeri,Petropedetes.parkeri,"Amiet, 1983",,,LC,
58084,ANURA,PETROPEDETIDAE,Petropedetes,perreti,Petropedetes.perreti,"Amiet, 1973",,,EN,B1ab(iii)
16801,CAUDATA,PLETHODONTIDAE,Phaeognathus,hubrichti,Phaeognathus.hubrichti,"Highton, 1961",,Red Hills Salamander,EN,B1ab(iii)+2ab(iii)
55814,ANURA,HYLIDAE,Phasmahyla,cochranae,Phasmahyla.cochranae,"(Bokermann, 1966)",,,LC,
55815,ANURA,HYLIDAE,Phasmahyla,exilis,Phasmahyla.exilis,"(Cruz, 1980)",,,LC,
55816,ANURA,HYLIDAE,Phasmahyla,guttata,Phasmahyla.guttata,"(A. Lutz, 1925)",,,LC,
55817,ANURA,HYLIDAE,Phasmahyla,jandaia,Phasmahyla.jandaia,"(Bokermann and Sazima, 1978)",,,LC,
158477,ANURA,HYLIDAE,Phasmahyla,spectabilis,Phasmahyla.spectabilis,"Cruz, Feio & Nascimento, 2008",,,DD,
158478,ANURA,HYLIDAE,Phasmahyla,timbo,Phasmahyla.timbo,"Cruz, Napoli & Fonseca, 2008",,,DD,
58807,ANURA,RHACOPHORIDAE,Philautus,abditus,Philautus.abditus,"Inger, Orlov & Darevsky, 1999",,,DD,
58809,ANURA,RHACOPHORIDAE,Philautus,acutirostris,Philautus.acutirostris,"(Peters, 1867)",Philautus basilanensis  |Philautus woodi  ,,VU,B1ab(iii)
58810,ANURA,RHACOPHORIDAE,Philautus,acutus,Philautus.acutus,"Dring, 1987",,,VU,D2
58814,ANURA,RHACOPHORIDAE,Philautus,amoenus,Philautus.amoenus,"Smith, 1931",,,VU,D2
58818,ANURA,RHACOPHORIDAE,Philautus,aurantium,Philautus.aurantium,"Inger, 1989",,Mendolong Bubble-nest Frog,EN,B2ab(iii)
58820,ANURA,RHACOPHORIDAE,Philautus,aurifasciatus,Philautus.aurifasciatus,"(Schlegel, 1837)",,,LC,
58824,ANURA,RHACOPHORIDAE,Philautus,bunitus,Philautus.bunitus,"Inger, Stuebing and Tan, 1995",,,VU,B1ab(iii)
58826,ANURA,RHACOPHORIDAE,Philautus,cardamonus,Philautus.cardamonus,"Ohler, Swan and Daltry, 2002",,,DD,
58831,ANURA,RHACOPHORIDAE,Philautus,cinerascens,Philautus.cinerascens,"(Stoliczka, 1870)",,,DD,
58832,ANURA,RHACOPHORIDAE,Philautus,cornutus,Philautus.cornutus,"(Boulenger, 1920)",,,DD,
187833,ANURA,RHACOPHORIDAE,Philautus,davidlabangi,Philautus.davidlabangi,"Matsui, 2009",,,DD,
58836,ANURA,RHACOPHORIDAE,Philautus,disgregus,Philautus.disgregus,"Inger, 1989",,,EN,B1ab(iii)
58837,ANURA,RHACOPHORIDAE,Philautus,dubius,Philautus.dubius,"(Boulenger, 1882)",Ixalus jerdonii  |Rhacophorus dubius  ,"Darjeeling Bubble-nest Frog, Boulenger's Tree Frog, Günther's Micro Tree Frog",DD,
58838,ANURA,RHACOPHORIDAE,Philautus,erythrophthalmus,Philautus.erythrophthalmus,"Stuebing and Wong, 2000",,,VU,D2
58992,ANURA,RHACOPHORIDAE,Philautus,everetti,Philautus.everetti,"Boulenger, 1894",Rhacophorus everetti,Everett's Flying Frog,NT,
58846,ANURA,RHACOPHORIDAE,Philautus,garo,Philautus.garo,"(Boulenger, 1919)",Ixalus garo  |Rhacophorus garo  ,"Garo Hills Bubble-nest Frog, Garo Hills Bush Frog",VU,B1ab(iii)
