Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	TL
21370	-3849.97	-3837.29	-12.6763	0.00670497	0.0209876	0.0363311	0.0107358	0.00228433	0.00448431	0.00966912	0.0199807	0.00757152	0.00238966	0.00787987	0.00817466	0.00134873	0.002484	0.00322089	0.00969433	0.0589074	0.0276754	0.0086546	0.016724	0.00923144	0.00409301	0.00713489	0.00135797	0.0100435	0.00526432	0.0292018	0.00301336	0.00477655	0.016588	0.0039623	0.00344187	0.0105298	0.0131568	0.00354446	0.00289113	0.00390316	0.0167903	0.00203721	0.0671224	0.00325353	0.0379011	8.95353e-05	0.0097628	0.00107339	0.0044886	0.018983	0.0028677	0.000154833	0.00242765	0.00859163	0.0221749	0.0138252	0.0164475	0.0017632	0.00338149	0.0184184	0.00175889	0.00158974	0.0014434	0.00183401	0.0292902	0.0013388	0.0183236	0.0148178	0.00802158	0.0184225	0.0226766	0.0267895	0.795898
21380	-3856.97	-3844.17	-12.808	0.0149134	0.0317225	0.0386665	0.00653867	0.000933101	0.00448431	0.01949	0.0149515	0.00784837	0.00238966	0.00142127	0.00755021	0.00134873	0.00322189	0.0123825	0.0123355	0.075397	0.0135723	0.0086546	0.0217085	0.0145551	0.0045792	0.0090328	0.00135797	0.00636344	0.0176796	0.0236795	0.00263752	0.00798183	0.0188249	0.0141992	0.00387288	0.0049923	0.0131568	0.00615608	0.0013272	0.00858907	0.0129713	5.38592e-05	0.0364373	0.0115276	0.034642	0.0113266	0.00238713	0.0003864	0.00277159	0.018983	0.00264321	0.00103973	0.00568569	0.00701107	0.0277888	0.0110334	0.0127547	0.0017632	0.00154187	0.016143	0.00175889	0.00141884	0.00185453	3.28246e-05	0.0276493	0.00322771	0.0124997	0.00862877	0.00673969	0.021296	0.0160771	0.0304717	0.809063
21390	-3856.9	-3843.95	-12.9569	0.00346121	0.0187178	0.0284681	0.0108473	0.00189953	0.00353449	0.00925799	0.0211685	0.0083654	0.00541054	0.00159963	0.00755021	0.00406282	0.00452859	0.00572707	0.010349	0.0475472	0.0248806	0.00440538	0.0279365	0.0114326	0.0045792	0.0090328	0.00135797	0.00636344	0.0163724	0.0244329	0.00275901	0.00242817	0.0230028	0.00826348	0.00608483	0.0164138	0.014743	0.00805513	0.0013272	0.0071948	0.0216153	5.38592e-05	0.0655536	0.00212491	0.0442317	0.00504851	0.00978196	0.000777253	0.00443661	0.023786	0.00192831	0.00204307	0.00568569	0.0046217	0.0259596	0.0110334	0.0177528	0.0017632	0.00261899	0.0115983	0.00479624	0.00124597	0.00717868	0.000493474	0.0325731	0.00516724	0.0117454	0.0180873	0.010523	0.0127478	0.0211321	0.0222933	0.82396
21400	-3871.13	-3857.46	-13.6711	0.00723357	0.0294364	0.0378876	0.00740453	0.00300051	0.00140365	0.0154203	0.014271	0.0158507	0.000476949	0.0049264	0.00114529	0.00276749	0.00379928	0.0138293	0.0323505	0.0678034	0.0212506	0.00627742	0.0148928	0.0139049	0.0069617	0.00379486	0.00277819	0.00968383	0.0142188	0.0237289	0.00633406	0.00737124	0.0244156	0.00680654	0.00608483	0.032862	0.014743	0.00457071	0.000951914	0.000388841	0.0108529	0.0021426	0.0672336	0.00663438	0.040621	0.0027936	0.00769129	0.00127526	0.0112962	0.0162009	0.00961932	0.00163702	0.00568569	0.0046217	0.017932	0.00768104	0.02799	0.00237701	0.00359908	0.0262203	0.00126823	0.00259598	0.00272585	0.000615384	0.0290855	0.00106544	0.0172065	0.0140685	0.010523	0.0140556	0.015069	0.0319662	0.895378
21410	-3867.37	-3854.17	-13.1969	0.00876912	0.0284785	0.0317632	0.0182107	0.00300051	0.00628505	0.00786738	0.0154163	0.0101561	0.00078291	0.00181351	0.00167789	0.00339596	0.00677503	0.0138293	0.00978523	0.0557493	0.0212506	0.004267	0.0299472	0.0131843	0.00920401	0.00946775	0.00277819	0.00272593	0.011844	0.0237289	0.00866231	0.0112216	0.0244156	0.0243688	0.00447906	0.0180862	0.0141292	0.00457071	0.00446664	0.000490524	0.0163473	0.0021426	0.0766785	0.00595911	0.0290409	0.00280697	0.00176308	0.00176799	0.0017482	0.018603	0.0102138	0.000326745	0.00275582	0.0046217	0.0264753	0.00768104	0.0125271	0.000453287	0.00119935	0.0111239	0.00800733	0.000787253	0.00334094	0.00193162	0.0290436	0.0112507	0.0198053	0.0191268	0.00522439	0.00612674	0.0123392	0.0296874	0.847952
21420	-3856.41	-3843.62	-12.794	0.00989257	0.0272226	0.0352697	0.0114348	0.00195686	0.00295654	0.00683268	0.0117802	0.00586389	0.00506557	0.00742646	0.00113004	0.00339596	0.00103335	0.00397945	0.0169804	0.0808468	0.0396929	0.00344229	0.0205021	0.0113735	0.00627058	0.0112718	0.00146529	0.00598744	0.010731	0.0268771	0.00866231	0.00866659	0.0221084	0.0096271	0.005456	0.0137486	0.0148797	0.00162297	0.0017709	0.00173445	0.0206969	0.000425893	0.0402655	0.00588397	0.0341215	0.00296883	0.0031036	0.0122807	0.00271628	0.0127605	0.00696331	0.00170008	0.0067807	0.00601689	0.0286195	0.0032134	0.0219784	0.000453287	0.00529351	0.0180443	0.00219897	0.00222856	0.00261023	0.000242267	0.022224	0.0013691	0.0105488	0.0111122	0.00522439	0.0147084	0.0220516	0.0199027	0.807667
21430	-3865.1	-3852.21	-12.8927	0.0094	0.0136245	0.0360168	0.00622009	0.00195686	0.00494962	0.00647361	0.0179843	0.011584	0.00163596	0.00666191	0.00855119	0.000209668	0.00704611	0.0062642	0.0235834	0.0850734	0.0230241	0.00299054	0.0181611	0.0218218	0.00188825	0.0112718	0.00146529	0.00346358	0.00341376	0.0276021	0.00554597	0.00209283	0.0120588	0.0135401	0.0105262	0.00654829	0.0177912	0.000965492	0.00702255	0.00233494	0.0270725	0.00128864	0.0586413	0.0077363	0.0329023	0.00296883	0.00242833	0.00242681	0.00640049	0.0124546	0.00821373	0.00232095	0.0067807	0.00323533	0.0276916	0.00427544	0.00863759	0.000937012	0.00529351	0.02016	0.00311508	0.000331205	0.00261023	0.00288875	0.0245913	0.000329653	0.0111587	0.0117814	0.0154084	0.0117674	0.0245497	0.0263732	0.817535
21440	-3862.32	-3849.61	-12.7179	0.00955616	0.0181251	0.0350299	0.014496	6.41575e-05	0.00581903	0.0044232	0.0082433	0.00879124	0.00496832	0.00460401	0.00707755	0.00022393	0.00704611	0.00604989	0.0205885	0.0653679	0.028658	0.00269133	0.0173272	0.0072971	0.00323046	0.00749092	0.000284182	0.00531274	0.00799937	0.025232	0.00383614	0.00158001	0.0173404	0.00580953	0.0123618	0.014771	0.0162292	0.00339363	0.00208308	0.00190318	0.0146843	0.000479572	0.0682255	0.00290015	0.0387688	0.00296883	0.00482658	0.00391667	0.00255929	0.00722186	0.00340043	0.00232095	0.0067807	0.00323533	0.0412077	0.0187158	0.0136596	0.000937012	0.00249353	0.0105726	0.00959812	0.00163614	0.00973812	0.00200719	0.0216991	0.000549529	0.0189973	0.0135891	0.00168707	0.0117674	0.0278843	0.0257173	0.800052
21450	-3874.1	-3860.26	-13.8415	0.00809047	0.0250924	0.0371002	0.0124385	5.00694e-05	0.0127667	0.0100995	0.0148436	0.00535512	0.00296897	0.0203728	0.00901512	0.00308463	0.00990251	0.0119232	0.0169348	0.0767892	0.0265193	0.0111635	0.0291002	0.015807	0.00277367	0.00167789	0.00123768	0.00361532	0.00799937	0.0242111	0.00211835	0.01104	0.0208779	0.0281895	0.00196752	0.00935356	0.0202091	0.00833857	0.00208308	0.00234822	0.0142396	2.73397e-05	0.0464268	0.0052106	0.0472995	0.00296883	0.00693448	0.00354979	0.00318627	0.0237425	0.0107793	0.00105233	0.0067807	0.00312625	0.0279921	0.0166985	0.0198514	0.0023719	0.00249353	0.0104282	0.00368034	0.00163614	0.00542385	0.000189684	0.0295895	0.00181301	0.0215785	0.0171849	0.00671569	0.0093645	0.0278363	0.0247821	0.912413
21460	-3859.45	-3846.59	-12.8568	0.00809047	0.0322427	0.0391935	0.0282738	0.000930651	0.00684898	0.0100782	0.0221843	0.00981973	0.00711395	0.00498973	0.00901512	0.00190157	0.0034036	0.0119232	0.0104109	0.055809	0.0300336	0.00342977	0.0208833	0.00780641	0.00389062	0.00268123	0.00168956	0.0031347	0.0109051	0.018131	0.00718308	0.0044639	0.0215323	0.0106538	0.00415941	0.00579032	0.0214085	0.00281682	0.00255671	0.00237425	0.0149953	0.0056599	0.0639997	0.00351522	0.0307864	0.00154247	0.00693448	0.00290752	0.00157562	0.019687	0.00816603	0.00105233	0.0067807	0.00298423	0.0163384	0.00575596	0.00931545	0.000217363	0.00206675	0.0102724	0.00177895	0.00145183	0.00244806	0.000744106	0.0251337	0.00642128	0.0152534	0.018109	0.00537401	0.00601567	0.0350893	0.0338184	0.813945
21470	-3858.96	-3846.34	-12.6203	0.00711392	0.025243	0.0447733	0.0114641	0.00047974	0.00684898	0.0172382	0.0196767	0.00221431	0.00220382	0.00498973	0.0130258	0.00190157	0.00136677	0.00959366	0.0111321	0.0596811	0.0230258	0.00148044	0.0101232	0.0140416	0.00380214	0.00389781	0.00112719	0.0051593	0.0147283	0.0247387	0.00718308	0.00473676	0.0171227	0.00815564	0.00265888	0.0119608	0.0280429	0.002608	0.00454907	0.00119387	0.0204936	0.00112178	0.0572958	0.00387691	0.0227166	0.00262426	0.0106789	0.00470974	0.0054928	0.0132833	0.0028397	0.00105233	0.00504006	0.00159063	0.0263685	0.0100891	0.00765663	0.00585591	0.00212005	0.0137742	0.0027237	0.000183772	0.0055042	0.00205399	0.0214655	0.00642128	0.0183665	0.0161075	0.00360931	0.00450041	0.015008	0.0463917	0.7903
21480	-3881.46	-3867.6	-13.8532	0.00747723	0.0304094	0.0370744	0.0106881	1.44378e-05	0.00569708	0.0230858	0.0196767	0.0106312	0.00220382	0.0109873	0.00226946	0.00190157	0.00634076	0.0130872	0.0177384	0.0411321	0.0201923	0.00528847	0.0213157	0.0262039	0.00655785	0.0134683	0.00278189	0.0036591	0.00997444	0.0283396	0.0150912	0.00473676	0.0187016	0.014521	0.00490218	0.0256119	0.0309156	0.00569539	0.00669122	0.00314246	0.0248837	0.00164824	0.0455397	0.00841317	0.0276391	0.00465774	0.003335	0.00664141	0.00646919	0.0127515	0.00747369	0.00371276	0.00504006	0.0162999	0.0276122	0.00669628	0.00821756	0.000327909	0.00101042	0.0179301	0.00775906	0.000993175	0.00541514	0.00366271	0.0301614	0.00446746	0.0233255	0.0161075	0.0107809	0.00724423	0.0269212	0.0322427	0.913586
21490	-3884.3	-3870.84	-13.4571	0.00546531	0.0318538	0.0605607	0.0160896	0.00238118	0.00801274	0.00481919	0.0108414	0.00875316	0.00195448	0.000544185	0.00226946	0.00204834	0.00212989	0.0102966	0.0157008	0.0595769	0.0120604	0.00509976	0.0147971	0.0144753	0.00978991	0.0123488	0.00452984	0.0116638	0.0180349	0.022898	0.00612734	0.00560539	0.00861026	0.0117185	0.00383563	0.00758898	0.033851	0.0047788	0.00693211	0.00314246	0.0176372	0.00032581	0.0440136	0.00392125	0.0534021	0.00623558	0.00903185	0.00665412	0.00198164	0.0102143	0.00320118	0.00153482	0.00445701	0.00637357	0.0354193	0.007265	0.0151038	0.00498776	0.00559812	0.0059042	0.00584953	0.00260184	0.00541514	0.0122114	0.0221277	0.00161857	0.0196402	0.014941	0.00215808	0.0266224	0.0190241	0.0373143	0.873973
21500	-3864.06	-3850.56	-13.4978	0.0148662	0.0316773	0.0484344	0.00632136	0.0015115	0.00801274	0.0157643	0.0187744	0.0061995	0.00510466	0.00178431	0.00611984	0.00062243	0.00103764	0.00595912	0.0157008	0.0954268	0.0172315	0.0122113	0.0201898	0.0146192	0.00712805	0.00953994	0.00452984	0.0119333	0.00744022	0.0408035	0.00763844	0.00708524	0.0127305	0.0182731	0.0177973	0.0114611	0.0126587	0.0047788	0.00568619	0.00236851	0.0138493	0.00032581	0.0508763	0.00392125	0.0298247	0.0018684	0.00253664	0.000889167	0.00189614	0.0146795	0.00504984	0.000720528	0.00445701	0.00637357	0.0288756	0.0109157	0.00489977	0.00100092	0.0068628	0.00987355	0.00112274	0.000139887	0.00558678	0.000753229	0.0254126	0.00383051	0.0194627	0.0195781	0.00419023	0.00586039	0.0309533	0.0320405	0.878049
21510	-3862.57	-3849.55	-13.0249	0.00470556	0.0255243	0.0484344	0.0233294	0.0015115	0.0132492	0.00951374	0.0150435	0.0061995	0.00549582	0.00656642	0.00611984	0.0129375	0.00783763	0.0119037	0.0227987	0.0727373	0.0198656	0.00663266	0.00948104	0.00765396	0.00281634	0.00740465	0.00452984	0.00718945	0.0111001	0.0253557	0.00123845	0.00171841	0.0143739	0.00654122	0.00441774	0.0100667	0.0192211	0.00108636	0.00568619	0.00735724	0.0137091	0.00153311	0.0615827	0.00392125	0.0369916	0.00715032	0.00441527	0.0037194	0.00320214	0.00933013	0.00222123	5.44551e-05	0.00685795	0.00501042	0.0185262	0.00683155	0.0159595	0.00361912	0.00430421	0.0103996	0.00253972	0.000703902	0.00402326	0.00191304	0.0301658	0.00153701	0.021127	0.015582	0.0087247	0.00660221	0.0211878	0.0296666	0.830757
21520	-3871.67	-3858.57	-13.101	0.0119307	0.0136734	0.0684494	0.0057656	0.00110874	0.00736349	0.0111582	0.00958688	0.0121442	0.0020927	0.00209484	0.0032011	0.00515012	0.0011509	0.00776139	0.0132929	0.060672	0.0143195	0.012164	0.0194376	0.0118017	0.0115689	0.00288476	0.00452984	0.0110012	0.0138393	0.031505	0.00516653	0.0110266	0.0206042	0.00539802	0.00828189	0.00705953	0.0306051	0.00341654	0.00125209	0.00496357	0.0148275	0.00232072	0.0517171	0.00235042	0.023312	0.00654682	0.00233577	0.00413386	0.00605255	0.0160181	0.00672104	0.000114652	0.00751535	0.00700012	0.0140894	0.0129297	0.0104713	0.00252154	0.00497878	0.0169473	0.00688386	0.000774372	0.00299074	0.000292245	0.023258	0.00345577	0.00949794	0.0193798	0.00676712	0.0109476	0.0279847	0.0458029	0.838361
21530	-3861.47	-3848.62	-12.851	0.0167528	0.026078	0.0577301	0.0124885	0.00110874	0.00638351	0.00627994	0.0135837	0.0109875	0.00451623	0.00401107	0.00608125	0.00109575	0.0011509	0.00848979	0.0255669	0.0549086	0.0307804	0.0037811	0.0150437	0.0191402	0.00126798	0.0146379	0.000788672	0.00151654	0.0106616	0.0329552	0.00469709	0.0110266	0.0149567	0.00888587	0.00828189	0.00673346	0.0155367	0.00683636	0.00158525	0.00496357	0.0148275	0.00524034	0.0433912	0.00374084	0.0310335	0.00654682	0.00233577	0.00214141	0.00238635	0.00770984	0.00672104	0.00725093	0.00751535	0.00700012	0.0236036	0.00718609	0.00598108	0.00252154	0.00497878	0.0169473	0.00123878	0.00013303	0.00299074	1.5411e-05	0.0254201	0.00345577	0.0240106	0.0133014	0.00185546	0.00894446	0.0161876	0.0354623	0.813365
21540	-3851.95	-3838.99	-12.959	0.00980057	0.0233107	0.0469783	0.0124885	0.000518861	0.00736974	0.007528	0.015359	0.00627326	0.00225346	0.00434149	0.00641576	0.000997783	0.00198672	0.00533504	0.0201316	0.0513365	0.0266584	0.0037811	0.024806	0.0158088	0.00633042	0.0073154	0.00120171	0.010825	0.0196661	0.03172	0.00469709	0.00214708	0.0171213	0.0128793	0.00232058	0.00893687	0.00959587	0.0101925	0.00356685	0.00496357	0.0149366	0.0041789	0.0586597	0.0070346	0.0406611	0.0034712	0.00276424	0.00214141	0.00238635	0.0166599	0.00594652	9.02071e-05	0.0158273	0.00130451	0.0181489	0.00771299	0.0120607	9.86203e-05	0.00278487	0.0148508	0.00184928	0.000902105	0.00312285	0.00613828	0.0367859	0.001761	0.0149179	0.0133014	0.00417256	0.011103	0.0249306	0.0265002	0.824164
21550	-3858.34	-3845.12	-13.2241	0.0124776	0.0303915	0.0359231	0.0104172	0.00106533	0.00736974	0.00552802	0.0121444	0.0111379	0.00152198	0.00533781	0.00704877	0.0045954	0.00164877	0.0059096	0.0201544	0.0800335	0.0241679	0.00359091	0.0121176	0.00954483	0.010537	0.0136	0.00120171	0.00685189	0.00628825	0.0264455	0.00469709	0.00224839	0.0124488	0.00971859	0.00382921	0.0126728	0.0145905	0.00350905	0.00469305	0.00496357	0.0149366	0.00294699	0.064583	0.0070346	0.0444312	0.00189553	0.0034199	0.00268591	0.00228512	0.0169865	0.00638247	0.00946417	0.0158273	0.00115787	0.0255825	0.00845571	0.0125436	0.00507147	0.00186105	0.0176965	0.0045124	0.000902105	0.00352324	0.000193301	0.0164349	0.001761	0.0140466	0.0209144	0.0109794	0.0102802	0.0274455	0.0340148	0.850678
21560	-3872.26	-3858.84	-13.4174	0.0139022	0.0237079	0.0425752	0.0113882	0.00023722	0.00342305	0.00556362	0.0194809	0.00743644	0.00740832	0.0060382	0.00342498	0.00325894	0.00164877	0.00487786	0.0210472	0.0466633	0.0409259	0.00359091	0.0179762	0.012934	0.00729506	0.0082614	0.000585923	0.0141828	0.00645003	0.0264455	0.00359241	0.00339085	0.019036	0.0112201	0.00188787	0.0122315	0.0348468	0.00486592	0.00325009	0.00127685	0.0116702	0.00294699	0.0658113	0.0070346	0.0417364	0.00370753	0.00448295	0.00362508	0.00417515	0.0124304	0.00605342	0.00946417	0.0130007	0.00115787	0.0242683	0.0163413	0.0185272	0.00507147	0.00290792	0.0176965	0.00392989	0.000152202	0.0101201	0.00177689	0.0185813	4.18046e-05	0.0061345	0.0231562	0.011072	0.0181223	0.0278449	0.0206393	0.870009
21570	-3856.72	-3843.74	-12.9846	0.00789226	0.0217377	0.0424307	0.0124059	8.35934e-05	0.00155529	0.00987073	0.0219964	0.0054732	0.00740832	0.000309413	0.00509576	0.000542398	0.00317443	0.00911369	0.0204308	0.0617034	0.0399401	0.00286285	0.0179762	0.021594	0.00255213	0.00768218	0.00178454	0.00388291	0.00836423	0.0264455	0.00518274	0.00168681	0.0143796	0.00642235	0.00361531	0.0204403	0.0182029	0.000239148	0.00325009	0.00473286	0.0228951	0.00294699	0.0681044	0.0070346	0.036902	0.00351627	0.0037851	0.000991941	0.000919	0.0140609	0.00596168	0.000812793	0.00443997	0.00276344	0.0249413	0.0167158	0.0105642	0.000484842	0.00290792	0.00959094	0.000519745	1.90166e-05	0.00384733	0.00285875	0.0219539	8.71971e-05	0.0292101	0.00881185	0.00305355	0.0111965	0.0295804	0.0327875	0.826726
21580	-3856.89	-3844.17	-12.7149	0.00481965	0.0199239	0.037526	0.0131167	0.00361261	0.00503868	0.00534683	0.0102686	0.00420932	0.00450284	0.00184325	0.00213701	0.00283077	0.000768977	0.0143201	0.0217731	0.0755291	0.026591	0.00433752	0.0179762	0.00898511	0.00318229	0.00941449	0.000367304	0.00388291	0.00923587	0.0182796	0.0131872	0.00205166	0.0162983	0.00725785	0.0078316	0.0137931	0.0131001	0.00326108	0.00190317	0.00276611	0.0232816	0.00294699	0.0524684	0.00483687	0.0257031	0.00351627	0.0037851	0.000991941	0.000468902	0.0235409	0.00537524	0.000812793	0.00643186	0.00415486	0.022262	0.0136969	0.0315888	0.00880274	0.00754297	0.00959094	0.0046861	0.0011275	0.00157433	0.00292622	0.0255198	0.000521258	0.0184717	0.0109435	0.00610625	0.0079564	0.0268861	0.0299644	0.799753
21590	-3861.09	-3847.88	-13.2145	0.00372097	0.0222132	0.0396309	0.0119704	0.000389829	0.00503545	0.0187337	0.0143862	0.010186	0.00450284	0.00103852	0.00789907	0.00186053	0.00437571	0.00523001	0.00977497	0.0813491	0.0278161	0.00812385	0.0192282	0.0193387	0.00932541	0.00405002	0.00142907	0.00388291	0.0138407	0.0220213	0.00552307	0.00391226	0.0135876	0.0102607	0.0105514	0.0120663	0.0113029	0.00568344	0.00244554	0.00266727	0.0203936	0.00415389	0.0678303	0.00386897	0.0297478	0.00351627	0.009846	0.00129028	0.000947124	0.0249314	0.00537524	0.00215193	0.00977103	0.00415486	0.0168849	0.0136969	0.0115214	0.00880274	0.00129697	0.0108026	0.0046861	0.00321856	0.00786465	0.000334618	0.0187877	0.000521258	0.0281727	0.0254845	0.00610625	0.0074756	0.0245484	0.0221803	0.849719
21600	-3863.49	-3850.24	-13.2468	0.00596994	0.0201587	0.0377153	0.00727121	0.000389829	0.00553909	0.00523634	0.0231309	0.00593419	0.00450284	0.00240577	0.00579301	0.00671834	0.00437571	0.00766821	0.0161646	0.0775996	0.0198021	0.00311783	0.0139761	0.0164627	0.00601915	0.00814864	0.000349136	0.0103369	0.00750163	0.0300459	0.00202353	0.00854444	0.00895425	0.00950417	0.00835235	0.00757014	0.0210649	0.00285026	0.00244554	0.00162231	0.0103792	0.000401821	0.0443292	0.00378536	0.0481448	0.00942916	0.00634424	0.00241965	0.00302078	0.0275667	0.00537524	0.00215193	0.00977103	0.00345019	0.0146511	0.0136969	0.0142411	0.00242329	0.00210943	0.0282563	0.00451223	0.00301659	0.0028961	0.00709101	0.0442549	0.00105028	0.0190129	0.0158927	0.0108976	0.0101155	0.0348117	0.0221803	0.852945
21610	-3861.88	-3848.95	-12.9282	0.00635914	0.0156116	0.0238035	0.00821022	0.00021503	0.0019588	0.01848	0.0196088	0.00769697	0.00434942	0.00533171	0.00589973	0.00507067	0.00147831	0.0164599	0.0165969	0.062397	0.0260389	0.00844957	0.0166241	0.0106345	0.00140492	0.0057414	0.000367451	0.0119404	0.0042905	0.0188545	0.00386425	0.000987332	0.0210685	0.00950417	0.0142362	0.0140191	0.019839	0.00606368	0.00269619	0.00117986	0.013416	0.00241443	0.035484	0.00533896	0.0587159	0.00531405	0.0121026	0.00211704	0.00252464	0.0119962	0.00537524	0.000156274	0.00693859	0.00482799	0.0341445	0.0126062	0.0216711	0.000793826	0.00380696	0.01086	0.00380837	0.00301659	0.00634746	0.00104448	0.030007	0.00310844	0.0255531	0.0140536	0.0108976	0.00813281	0.0158499	0.0313304	0.821086
21620	-3856.77	-3843.86	-12.911	0.00816469	0.0219857	0.0459773	0.0163146	0.00190973	0.00346645	0.00365785	0.0111577	0.00589779	0.00279181	0.00533171	0.0052731	0.0031927	0.00879375	0.00740548	0.0145231	0.0511099	0.0251675	0.0132222	0.0228089	0.0161228	0.00482245	0.0150686	0.00446231	0.00609985	0.0120439	0.0277307	0.00536405	0.00414056	0.0127812	0.0126817	0.00839629	0.0154333	0.0203114	0.00180344	0.00269619	0.00332578	0.0163517	0.00241443	0.0681712	0.00355809	0.0417032	0.00385661	0.00776249	0.00211704	0.0015426	0.0138763	0.00805703	0.00129527	0.00518762	0.00482799	0.0227653	0.00738152	0.014749	0.00402575	0.00380696	0.00976024	0.00497814	0.00301659	0.00575079	0.00031579	0.0221196	0.00656294	0.0150392	0.00942454	0.00792211	0.00755289	0.0253868	0.0166451	0.819361
21630	-3853	-3839.91	-13.0928	0.0115964	0.0237044	0.042961	0.0118773	0.0031943	0.0118315	0.0132291	0.0128616	0.00735767	0.00625988	0.00757618	0.0052731	0.00263042	0.00126803	0.00740548	0.012174	0.0554328	0.0308953	0.00406506	0.0237688	0.0161228	0.00186122	0.00785738	0.000894324	0.00729142	0.00715737	0.0231686	0.00434485	0.00365071	0.0236158	0.0126817	0.00782767	0.00917845	0.0185602	0.00308587	0.00169619	0.00207112	0.0151378	0.00235403	0.0562776	0.00632584	0.0358307	0.00637401	0.00776249	0.00243212	0.00247485	0.0132081	0.00529716	0.000945206	0.00206901	0.00482799	0.0227653	0.0201178	0.0154324	0.00402575	0.00397402	0.011791	0.00380348	0.000471804	0.00319669	0.000545724	0.0347167	0.00458308	0.0229264	0.0214253	0.00135096	0.018056	0.014803	0.0258171	0.837548
21640	-3871.57	-3858.11	-13.461	0.00847274	0.0160146	0.051598	0.0124525	0.00126687	0.0118315	0.0176244	0.0210945	0.00783623	0.00860544	0.00492534	0.00192244	0.0047836	0.00126803	0.0129945	0.0124023	0.0914421	0.0125048	0.0139379	0.00829515	0.0131143	0.000695874	0.0045163	0.000613784	0.00307391	0.00707237	0.0289706	0.00298894	0.00365071	0.0111975	0.00826902	0.00190638	0.0143014	0.0250949	0.0123614	0.00072452	0.00188173	0.0125671	0.00124692	0.0523685	0.00541999	0.0311412	0.0106874	0.0085811	0.00832735	0.0034645	0.0191122	0.00472359	0.00175909	0.00133715	0.00590961	0.0284574	0.0149627	0.0142752	0.002581	0.00397402	0.011791	0.00419692	0.0030834	0.00319669	6.28119e-05	0.0385963	0.00122944	0.0157986	0.0196001	0.00369824	0.0210987	0.0186603	0.0407504	0.874365
21650	-3868.41	-3854.57	-13.8362	0.0054759	0.0307465	0.0512199	0.0190625	0.00348177	0.0118315	0.0108709	0.0205842	0.00598763	0.00932829	0.00141073	0.00537558	0.00242236	0.00308179	0.0112388	0.029235	0.062783	0.0256692	0.00665934	0.0154645	0.0123801	0.00961035	0.00682323	0.000613784	0.00252326	0.00707237	0.0217893	0.00379412	0.00771875	0.0131591	0.0143475	0.00705138	0.00735661	0.0136921	0.00547533	0.00271689	0.00377766	0.0178558	0.00348734	0.045895	0.00541999	0.034482	0.00245388	0.0085811	0.0032116	0.00195995	0.0285708	0.00493827	0.00274562	0.00385568	0.00673389	0.0235108	0.0149627	0.0212652	0.00484284	0.00069644	0.0196623	0.00237758	0.00143404	0.00557091	0.0024586	0.0583791	0.000722963	0.0134266	0.0156906	0.00411094	0.0216351	0.0258647	0.0332522	0.911886
21660	-3859.36	-3846.47	-12.8889	0.00307173	0.0276704	0.043166	0.0220771	0.00115675	0.0087117	0.00986557	0.0185824	0.00575537	0.0078044	0.000730071	0.00361244	0.000488281	0.00308179	0.00460632	0.0199184	0.062783	0.0191789	0.005478	0.030065	0.0112478	0.00157451	0.0108102	0.00110468	0.00848417	0.00952108	0.0309488	0.00684753	0.00276714	0.0141408	0.00863508	0.00705138	0.019933	0.0170362	0.00692177	0.00271689	0.000686566	0.0203195	0.00348734	0.048199	0.00442482	0.0343889	0.00374687	0.00684961	0.000838458	0.00847869	0.00881915	0.00171182	0.00107523	0.00385568	0.00673389	0.0266718	0.00876235	0.0145812	0.00484284	0.00249905	0.0185685	0.000499743	0.00174319	0.00038162	0.00145673	0.0359364	0.00133775	0.0149558	0.0133322	0.00189785	0.00734092	0.0179321	0.0332522	0.817152
