Iteration	Posterior	Likelihood	Prior	alpha	birth_rate	clock_rate	death_rate	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	log_clock_rate	pi[1]	pi[2]	pi[3]	pi[4]	turnover
26460	-5740.74	-5322.82	-417.92	221.888	0.24955	6.32344e-05	0.209643	0.0399066	0.224047	0.236921	0.0545272	0.124454	0.20469	0.15536	0.916003	0.976935	1.02049	1.08657	-4.19905	0.327885	0.15232	0.161353	0.358442	0.209643
26470	-5753.09	-5331.32	-421.772	173.013	0.169163	6.48438e-05	0.099708	0.0694555	0.169842	0.225283	0.0498673	0.0943447	0.296107	0.164556	0.905085	0.973693	1.023	1.09822	-4.18813	0.324014	0.150521	0.169354	0.35611	0.099708
26480	-5753.44	-5333.02	-420.414	163.101	0.145947	6.43324e-05	0.105747	0.0402	0.164679	0.218434	0.0483514	0.13613	0.272851	0.159554	0.902299	0.972856	1.02364	1.1012	-4.19157	0.321346	0.157516	0.16796	0.353178	0.105747
26490	-5748.47	-5331.98	-416.489	163.101	0.346525	5.8694e-05	0.312519	0.0340054	0.156476	0.283516	0.0568158	0.0969466	0.246369	0.159877	0.902299	0.972856	1.02364	1.1012	-4.23141	0.33275	0.160525	0.171169	0.335556	0.312519
26500	-5762.78	-5339.12	-423.664	290.887	0.236354	5.33221e-05	0.200601	0.0357529	0.160224	0.219615	0.075294	0.0890233	0.313969	0.141874	0.926486	0.979994	1.01804	1.07548	-4.27309	0.332937	0.158926	0.171265	0.336872	0.200601
26510	-5755.49	-5333.89	-421.593	54.127	0.217569	5.93404e-05	0.176206	0.0413635	0.132295	0.162595	0.059116	0.226928	0.273994	0.145073	0.832903	0.950751	1.0387	1.17764	-4.22665	0.337731	0.159715	0.160833	0.341722	0.176206
26520	-5747.29	-5325.92	-421.365	129.026	0.142394	5.45323e-05	0.101536	0.0408574	0.155729	0.174072	0.0448822	0.172289	0.288432	0.164596	0.89042	0.969246	1.02633	1.11401	-4.26335	0.331156	0.156606	0.178933	0.333305	0.101536
26530	-5744.24	-5326.6	-417.635	139.595	0.260096	5.97838e-05	0.232476	0.0276199	0.192052	0.207442	0.043515	0.122249	0.27516	0.159582	0.89456	0.970512	1.0254	1.10953	-4.22342	0.336955	0.155248	0.177381	0.330415	0.232476
26540	-5750.56	-5327.79	-422.771	523.46	0.252221	6.71643e-05	0.196708	0.0555133	0.150949	0.212224	0.0457829	0.140972	0.281504	0.168569	0.945002	0.985269	1.01364	1.05609	-4.17286	0.333066	0.160378	0.176948	0.329608	0.196708
26550	-5744.5	-5326.3	-418.2	139.287	0.310454	5.81612e-05	0.267517	0.0429371	0.176242	0.229726	0.0440472	0.153274	0.270831	0.125879	0.894446	0.970477	1.02542	1.10966	-4.23537	0.323037	0.149852	0.171881	0.35523	0.267517
26560	-5748.62	-5335.24	-413.375	66.1522	0.471681	6.50455e-05	0.445581	0.0261002	0.163975	0.195578	0.0409813	0.199641	0.2625	0.137325	0.848332	0.955881	1.03549	1.1603	-4.18678	0.337444	0.152724	0.169776	0.340056	0.445581
26570	-5745.69	-5331.97	-413.724	84.3818	0.221705	6.97836e-05	0.174122	0.0475835	0.189764	0.214189	0.056097	0.184701	0.233235	0.122015	0.865216	0.961351	1.03188	1.14155	-4.15625	0.334681	0.153366	0.163126	0.348827	0.174122
26580	-5744.75	-5330.23	-414.528	129.803	0.212923	6.21152e-05	0.159911	0.0530118	0.120023	0.236188	0.0618587	0.179773	0.267611	0.134547	0.890741	0.969344	1.02625	1.11366	-4.2068	0.343415	0.14818	0.171374	0.337031	0.159911
26590	-5745.82	-5331.22	-414.595	56.8744	0.319516	6.33087e-05	0.275078	0.0444386	0.198289	0.203583	0.0533195	0.166952	0.261883	0.115974	0.836845	0.952074	1.03789	1.17319	-4.19854	0.340008	0.147293	0.172821	0.339878	0.275078
26600	-5746.15	-5328.91	-417.238	348.561	0.209938	6.42039e-05	0.150696	0.0592423	0.153561	0.192558	0.0601263	0.188266	0.273372	0.132117	0.932761	0.9818	1.01656	1.06888	-4.19244	0.332354	0.163155	0.167109	0.337382	0.150696
26610	-5748.46	-5330.49	-417.976	370.122	0.198726	7.02387e-05	0.130148	0.0685786	0.143209	0.204932	0.0634109	0.160807	0.288306	0.139335	0.934724	0.982361	1.0161	1.06682	-4.15342	0.337481	0.142056	0.171128	0.349335	0.130148
26620	-5747.84	-5333.63	-414.218	66.9295	0.267198	6.51718e-05	0.241476	0.0257221	0.124715	0.203297	0.0629051	0.168774	0.286006	0.154302	0.849187	0.956161	1.03531	1.15935	-4.18594	0.321991	0.155581	0.176129	0.346298	0.241476
26630	-5758.71	-5344.71	-413.996	223.375	0.212482	6.3479e-05	0.150175	0.0623071	0.123201	0.213772	0.041323	0.122844	0.325707	0.173152	0.916279	0.977017	1.02043	1.08628	-4.19737	0.324233	0.162542	0.166669	0.346557	0.150175
26640	-5746.96	-5331.57	-415.384	153.767	0.32078	5.75295e-05	0.297261	0.0235191	0.117335	0.209235	0.052355	0.168935	0.314422	0.137719	0.899436	0.971992	1.02429	1.10428	-4.24011	0.318046	0.15944	0.16106	0.361454	0.297261
26650	-5739.53	-5325.51	-414.023	198.14	0.242933	6.44052e-05	0.209741	0.0331915	0.142013	0.172337	0.0475598	0.192589	0.307581	0.13792	0.911198	0.975515	1.0216	1.09169	-4.19108	0.32502	0.152638	0.163262	0.35908	0.209741
26660	-5736.96	-5325.6	-411.361	77.6998	0.301517	6.82388e-05	0.26374	0.0377773	0.210655	0.166875	0.0406937	0.128953	0.297833	0.15499	0.859707	0.959583	1.03307	1.14764	-4.16597	0.325421	0.152826	0.163464	0.358288	0.26374
26670	-5738.46	-5323.24	-415.222	89.7105	0.384483	6.45742e-05	0.349567	0.0349157	0.143917	0.192157	0.0468589	0.14849	0.290106	0.178471	0.86917	0.962611	1.03102	1.1372	-4.18994	0.326247	0.16014	0.180833	0.33278	0.349567
26680	-5743.57	-5325.1	-418.469	220.343	0.20232	6.73257e-05	0.153302	0.0490183	0.158357	0.220225	0.0421869	0.139285	0.308385	0.131562	0.915714	0.97685	1.02056	1.08688	-4.17182	0.333846	0.151491	0.183556	0.331107	0.153302
26690	-5741.1	-5326.28	-414.825	220.343	0.228372	6.23654e-05	0.179062	0.0493096	0.138643	0.212858	0.0564922	0.153717	0.293097	0.145193	0.915714	0.97685	1.02056	1.08688	-4.20506	0.332429	0.155818	0.165016	0.346737	0.179062
26700	-5739.36	-5326.04	-413.325	61.3308	0.24005	6.12183e-05	0.188335	0.0517152	0.169172	0.203069	0.0547421	0.120396	0.282032	0.170589	0.84268	0.954016	1.03667	1.16663	-4.21312	0.329557	0.158624	0.167988	0.343831	0.188335
26710	-5743.66	-5328	-415.652	62.0541	0.163228	6.56308e-05	0.116921	0.0463068	0.162835	0.195463	0.0526918	0.115887	0.308923	0.1642	0.843568	0.95431	1.03649	1.16563	-4.18289	0.326135	0.156977	0.166244	0.350644	0.116921
26720	-5754.12	-5335.82	-418.303	129.147	0.239197	5.83529e-05	0.182241	0.0569561	0.144862	0.190495	0.0513285	0.172793	0.301071	0.139451	0.89047	0.969261	1.02632	1.11395	-4.23394	0.324939	0.158558	0.179759	0.336744	0.182241
26730	-5752.06	-5331.14	-420.92	103.759	0.268893	6.13359e-05	0.240388	0.0285048	0.166764	0.239931	0.0570607	0.157292	0.244382	0.13457	0.878117	0.965432	1.02906	1.12739	-4.21229	0.321173	0.159967	0.177894	0.340967	0.240388
26740	-5748.56	-5328.7	-419.855	92.3902	0.314382	6.36793e-05	0.274389	0.0399934	0.168894	0.242996	0.0463162	0.158003	0.247503	0.136288	0.87103	0.963201	1.03062	1.13515	-4.196	0.318024	0.149055	0.181311	0.35161	0.274389
26750	-5750.09	-5326.7	-423.392	243.87	0.135506	6.31033e-05	0.0692879	0.0662179	0.147738	0.197242	0.0375954	0.182407	0.289074	0.145943	0.919818	0.978055	1.0196	1.08253	-4.19995	0.319007	0.163532	0.178829	0.338632	0.0692879
26760	-5749.14	-5329.41	-419.734	105.364	0.201156	6.17609e-05	0.153354	0.0478025	0.13497	0.200547	0.0342977	0.191829	0.312911	0.125444	0.879026	0.965717	1.02886	1.1264	-4.20929	0.332201	0.160316	0.168023	0.33946	0.153354
26770	-5744.83	-5326	-418.835	146.021	0.155574	5.74254e-05	0.0949839	0.0605902	0.12952	0.204343	0.0511815	0.191712	0.270337	0.152907	0.896857	0.971211	1.02488	1.10706	-4.2409	0.329166	0.158851	0.166488	0.345495	0.0949839
26780	-5752.62	-5337.22	-415.401	90.1389	0.149658	7.00211e-05	0.0942629	0.0553952	0.12027	0.193725	0.0642906	0.161742	0.247053	0.212919	0.869472	0.962707	1.03096	1.13686	-4.15477	0.325335	0.157003	0.176188	0.341474	0.0942629
26790	-5745.65	-5332.88	-412.763	103.454	0.255571	6.48523e-05	0.218579	0.0369923	0.126565	0.223366	0.0588263	0.17794	0.285827	0.127476	0.877943	0.965378	1.0291	1.12758	-4.18807	0.328854	0.158701	0.167278	0.345167	0.218579
26800	-5738.67	-5343.63	-395.043	93.4243	0.510772	8.47516e-05	0.465747	0.0450256	0.123217	0.217458	0.0631391	0.173233	0.278267	0.144686	0.871727	0.963421	1.03046	1.13439	-4.07185	0.33406	0.154168	0.169926	0.341846	0.465747
26810	-5742.18	-5347.96	-394.216	139.518	0.57075	9.06745e-05	0.541495	0.029255	0.128437	0.242016	0.065814	0.138734	0.274183	0.150815	0.894531	0.970503	1.0254	1.10956	-4.04252	0.322204	0.160262	0.176643	0.340891	0.541495
26820	-5750.27	-5352.44	-397.829	139.518	0.414916	8.57933e-05	0.378577	0.0363392	0.145391	0.310242	0.0562521	0.150456	0.217838	0.119822	0.894531	0.970503	1.0254	1.10956	-4.06655	0.32115	0.159738	0.179337	0.339776	0.378577
26830	-5754.45	-5348.91	-405.538	138.09	0.379936	8.71591e-05	0.326582	0.0533539	0.162917	0.247963	0.0381763	0.135866	0.286178	0.1289	0.893999	0.970341	1.02552	1.11014	-4.05969	0.312388	0.15538	0.174444	0.357788	0.326582
26840	-5744.16	-5334.98	-409.179	18.5664	0.37695	7.95639e-05	0.337551	0.0393996	0.162281	0.246995	0.0380272	0.145242	0.285061	0.122394	0.72234	0.910081	1.05924	1.30834	-4.09928	0.341095	0.164058	0.162874	0.331974	0.337551
26850	-5751.22	-5345.87	-405.355	63.8831	0.471352	7.37454e-05	0.434457	0.036895	0.141771	0.215779	0.0466579	0.126886	0.340036	0.128872	0.845749	0.955031	1.03603	1.16319	-4.13226	0.335343	0.153603	0.168208	0.342846	0.434457
26860	-5742.03	-5322.67	-419.365	63.0495	0.363636	6.21273e-05	0.308124	0.0555118	0.147505	0.241562	0.052233	0.142047	0.292592	0.124062	0.844767	0.954707	1.03624	1.16429	-4.20672	0.329449	0.153083	0.167638	0.34983	0.308124
26870	-5742.28	-5324	-418.278	209.647	0.269389	6.00192e-05	0.22438	0.0450087	0.153079	0.174444	0.0377201	0.133234	0.353484	0.148039	0.913627	0.976235	1.02104	1.0891	-4.22171	0.331096	0.158112	0.178767	0.332025	0.22438
26880	-5753.88	-5332.72	-421.154	224.155	0.234181	6.32331e-05	0.191093	0.043088	0.124012	0.14132	0.0305578	0.226784	0.284496	0.19283	0.916422	0.977059	1.02039	1.08613	-4.19906	0.319476	0.144942	0.174361	0.361221	0.191093
26890	-5741.56	-5322.15	-419.412	135.767	0.336244	6.12296e-05	0.294112	0.0421324	0.141647	0.245506	0.0596285	0.179876	0.190906	0.182437	0.893115	0.970071	1.02572	1.11109	-4.21304	0.324345	0.154143	0.165552	0.35596	0.294112
26900	-5755.78	-5336.86	-418.92	57.8583	0.226167	6.98658e-05	0.194467	0.0316997	0.125781	0.220946	0.0536634	0.154974	0.280449	0.164186	0.838189	0.952523	1.03761	1.17168	-4.15574	0.30062	0.157376	0.177923	0.364081	0.194467
26910	-5748.71	-5326.81	-421.901	75.9531	0.275965	5.63201e-05	0.23661	0.0393546	0.126905	0.22615	0.0580677	0.167693	0.243523	0.177661	0.858151	0.95908	1.0334	1.14937	-4.24934	0.327147	0.150314	0.167682	0.354858	0.23661
26920	-5747.59	-5328.33	-419.266	151.93	0.184724	6.53698e-05	0.134215	0.0505093	0.17135	0.173519	0.0490931	0.17361	0.27258	0.159848	0.898842	0.971813	1.02443	1.10492	-4.18462	0.329564	0.149774	0.16708	0.353583	0.134215
26930	-5751.41	-5328.93	-422.477	108.453	0.119284	5.09519e-05	0.0584441	0.06084	0.186729	0.189092	0.0534993	0.189192	0.23145	0.150037	0.880719	0.966245	1.02849	1.12455	-4.29284	0.326165	0.148229	0.175668	0.349937	0.0584441
26940	-5755.26	-5332.16	-423.108	293.051	0.186991	5.24433e-05	0.135212	0.0517791	0.156583	0.241057	0.0364984	0.198176	0.265327	0.102359	0.926755	0.980072	1.01798	1.0752	-4.28031	0.318906	0.14493	0.171758	0.364406	0.135212
26950	-5760.97	-5336.36	-424.619	291.068	0.140497	5.80275e-05	0.085942	0.0545553	0.212263	0.169323	0.043641	0.14301	0.308691	0.123072	0.926509	0.980001	1.01804	1.07545	-4.23637	0.345592	0.142481	0.166763	0.345164	0.085942
26960	-5754.11	-5331.1	-423.01	139.227	0.221711	6.0282e-05	0.186099	0.0356117	0.177534	0.180795	0.0392904	0.170511	0.277918	0.153953	0.894423	0.97047	1.02543	1.10968	-4.21981	0.345592	0.142481	0.166763	0.345164	0.186099
26970	-5762.41	-5337.68	-424.738	194.374	0.117024	5.64607e-05	0.0717778	0.0452466	0.195319	0.165727	0.0409616	0.177763	0.259729	0.160501	0.910357	0.975266	1.02179	1.09258	-4.24825	0.343933	0.14793	0.170601	0.337537	0.0717778
26980	-5752.89	-5334.41	-418.48	174.508	0.237099	6.45177e-05	0.206736	0.0303635	0.192605	0.21064	0.0403923	0.175292	0.256119	0.124952	0.905485	0.973813	1.02291	1.09779	-4.19032	0.328962	0.156478	0.163827	0.350733	0.206736
26990	-5751.84	-5334.48	-417.366	247.54	0.194533	6.24604e-05	0.156905	0.0376276	0.154363	0.248284	0.045652	0.167787	0.239738	0.144176	0.920405	0.978226	1.01947	1.0819	-4.20439	0.334659	0.148671	0.166664	0.350006	0.156905
27000	-5752.05	-5336.62	-415.432	53.9883	0.192568	5.90591e-05	0.122838	0.0697308	0.132578	0.213243	0.0491645	0.145912	0.307392	0.15171	0.832697	0.950681	1.03874	1.17788	-4.22871	0.333864	0.147424	0.165423	0.353289	0.122838
27010	-5748.49	-5334.98	-413.514	209.833	0.198205	6.7812e-05	0.147604	0.0506007	0.111271	0.243929	0.0466312	0.162722	0.291553	0.143893	0.913665	0.976246	1.02103	1.08906	-4.16869	0.342282	0.151142	0.169595	0.336981	0.147604
27020	-5752.2	-5333.28	-418.923	172.82	0.38848	6.20567e-05	0.336402	0.0520776	0.193194	0.233323	0.0446037	0.112366	0.278876	0.137637	0.905033	0.973677	1.02302	1.09827	-4.20721	0.334343	0.147843	0.165893	0.351921	0.336402
27030	-5748.39	-5330.77	-417.619	431.877	0.188216	6.72383e-05	0.127157	0.0610588	0.158354	0.240659	0.041291	0.134581	0.258164	0.166951	0.939515	0.983723	1.01495	1.06181	-4.17238	0.328966	0.148291	0.177264	0.345479	0.127157
27040	-5748.79	-5332.88	-415.912	129.823	0.277557	6.28388e-05	0.243141	0.0344166	0.132997	0.253475	0.04349	0.141748	0.284823	0.143466	0.890749	0.969347	1.02625	1.11365	-4.20177	0.325946	0.156531	0.184302	0.333221	0.243141
27050	-5747.2	-5333.67	-413.53	120.75	0.291961	7.20857e-05	0.251882	0.0400782	0.166404	0.260332	0.0397554	0.121785	0.264961	0.146762	0.886812	0.968135	1.02713	1.11792	-4.14215	0.317205	0.166934	0.179359	0.336502	0.251882
27060	-5741.1	-5328.14	-412.957	95.408	0.254496	6.81677e-05	0.213098	0.0413976	0.131502	0.227286	0.0413558	0.175217	0.275627	0.149011	0.873032	0.963834	1.03018	1.13295	-4.16642	0.324641	0.161525	0.176511	0.337323	0.213098
27070	-5740.52	-5325.23	-415.29	261.108	0.225785	6.57118e-05	0.159546	0.0662391	0.139324	0.240805	0.0438156	0.178688	0.239493	0.157874	0.922469	0.978828	1.01898	1.07972	-4.18236	0.324226	0.167392	0.17149	0.336892	0.159546
27080	-5746.66	-5331.76	-414.902	120.371	0.141877	7.11202e-05	0.0741585	0.0677181	0.144202	0.196703	0.0481247	0.171248	0.275678	0.164045	0.886638	0.968082	1.02717	1.11811	-4.14801	0.327891	0.161619	0.165575	0.344915	0.0741585
27090	-5751.43	-5338.29	-413.145	94.2624	0.288624	5.94127e-05	0.246782	0.0418418	0.135095	0.197201	0.0450856	0.192693	0.297544	0.132381	0.872283	0.963597	1.03034	1.13378	-4.22612	0.343969	0.169545	0.173695	0.312791	0.246782
27100	-5749.9	-5337.17	-412.732	285.649	0.21845	7.12352e-05	0.163381	0.0550688	0.184588	0.198761	0.0520136	0.163975	0.247939	0.152723	0.925825	0.979803	1.0182	1.07618	-4.14731	0.346694	0.148364	0.169314	0.335628	0.163381
27110	-5739.51	-5328.12	-411.39	124.116	0.214573	5.96771e-05	0.165572	0.0490004	0.180961	0.249077	0.042732	0.129459	0.259372	0.138398	0.888322	0.968601	1.0268	1.11628	-4.22419	0.325495	0.148709	0.169708	0.356088	0.165572
27120	-5754.68	-5339.31	-415.364	57.9988	0.288671	5.7517e-05	0.245275	0.0433953	0.137008	0.258838	0.0455992	0.138145	0.272725	0.147685	0.838379	0.952586	1.03757	1.17147	-4.2402	0.3248	0.146709	0.177192	0.351299	0.245275
27130	-5739.64	-5324.51	-415.127	90.2444	0.24626	6.72256e-05	0.218418	0.0278414	0.145332	0.236473	0.0457713	0.170686	0.232373	0.169364	0.869547	0.962731	1.03094	1.13678	-4.17247	0.329354	0.150648	0.166171	0.353827	0.218418
27140	-5744.41	-5331.7	-412.714	177.655	0.304178	6.52105e-05	0.26411	0.0400675	0.139943	0.179829	0.0567878	0.130338	0.353102	0.139999	0.90631	0.97406	1.02272	1.09691	-4.18568	0.318228	0.164365	0.165343	0.352064	0.26411
27150	-5740.32	-5328.19	-412.125	184.882	0.219049	6.73041e-05	0.169319	0.0497295	0.132556	0.17995	0.0537903	0.204735	0.275066	0.153903	0.908126	0.974602	1.02231	1.09496	-4.17196	0.318925	0.164768	0.175551	0.340756	0.169319
27160	-5741.13	-5328.87	-412.257	95.5751	0.260665	6.86272e-05	0.220361	0.0403046	0.133619	0.226653	0.0542213	0.114167	0.316205	0.155136	0.87314	0.963868	1.03016	1.13284	-4.1635	0.31458	0.167622	0.176058	0.34174	0.220361
27170	-5748.83	-5334.1	-414.724	95.5751	0.643316	7.46089e-05	0.604465	0.0388509	0.12365	0.202357	0.0484512	0.147198	0.339717	0.138627	0.87314	0.963868	1.03016	1.13284	-4.12721	0.328683	0.155099	0.174777	0.341442	0.604465
27180	-5742.64	-5333.04	-409.602	270.488	0.406212	6.69294e-05	0.381403	0.0248096	0.140193	0.205779	0.0492707	0.118323	0.345463	0.140971	0.923805	0.979217	1.01867	1.07831	-4.17438	0.325136	0.153425	0.172891	0.348547	0.381403
27190	-5743.82	-5335.44	-408.383	193.089	0.25349	7.92055e-05	0.222093	0.0313967	0.141462	0.173539	0.0585885	0.157896	0.315852	0.152662	0.910064	0.975179	1.02186	1.09289	-4.10124	0.337829	0.149172	0.1737	0.3393	0.222093
27200	-5737.62	-5332.7	-404.922	193.089	0.597484	7.97313e-05	0.567265	0.030219	0.164459	0.189505	0.051733	0.151667	0.307836	0.134799	0.910064	0.975179	1.02186	1.09289	-4.09837	0.327477	0.151504	0.176415	0.344604	0.567265
27210	-5750.33	-5352.84	-397.496	217.046	0.717875	8.99284e-05	0.688946	0.0289289	0.145533	0.211193	0.06013	0.236507	0.222254	0.124383	0.915087	0.976666	1.0207	1.08755	-4.0461	0.347683	0.155699	0.167299	0.329319	0.688946
27220	-5736.41	-5333	-403.402	122.419	0.507324	8.30876e-05	0.457493	0.0498303	0.153581	0.211423	0.0589969	0.160474	0.235418	0.180108	0.887568	0.968369	1.02696	1.1171	-4.08046	0.334814	0.160295	0.167428	0.337462	0.457493
27230	-5732.71	-5334.33	-398.384	50.7211	0.541961	8.73577e-05	0.511702	0.0302588	0.14953	0.200475	0.0628098	0.170845	0.224592	0.191748	0.827592	0.948956	1.03979	1.18366	-4.0587	0.340489	0.162884	0.16107	0.335557	0.511702
27240	-5735.1	-5335.14	-399.961	65.459	0.559177	7.35303e-05	0.525278	0.0338997	0.151332	0.226581	0.0641453	0.12007	0.274353	0.163519	0.847557	0.955626	1.03565	1.16117	-4.13353	0.344043	0.150343	0.186905	0.318709	0.525278
27250	-5743.71	-5339.43	-404.282	116.849	0.427111	8.8293e-05	0.376797	0.0503145	0.140097	0.263399	0.0669681	0.190957	0.190182	0.148396	0.884981	0.96757	1.02754	1.11991	-4.05407	0.322945	0.162093	0.178171	0.336792	0.376797
27260	-5745.6	-5337.4	-408.195	240.602	0.359219	7.02659e-05	0.334381	0.0248378	0.12344	0.166262	0.0390041	0.223904	0.286792	0.160599	0.919284	0.977898	1.01973	1.08309	-4.15326	0.337237	0.148533	0.177068	0.337162	0.334381
27270	-5743.77	-5334.16	-409.616	87.2644	0.315288	7.11637e-05	0.292326	0.0229614	0.174376	0.156503	0.0399439	0.187771	0.290232	0.151173	0.867399	0.962048	1.03141	1.13915	-4.14774	0.329929	0.155522	0.181004	0.333545	0.292326
27280	-5747.32	-5335.89	-411.43	65.0113	0.313226	7.21135e-05	0.270212	0.0430146	0.164477	0.147618	0.0701008	0.16178	0.273755	0.182269	0.84705	0.955459	1.03576	1.16173	-4.14198	0.327673	0.143223	0.189896	0.339208	0.270212
27290	-5749.24	-5334.21	-415.029	83.5626	0.43073	6.88429e-05	0.370703	0.0600268	0.179449	0.20013	0.0622458	0.167224	0.24308	0.147872	0.864576	0.961147	1.03202	1.14226	-4.16214	0.309842	0.156975	0.191359	0.341823	0.370703
27300	-5749.97	-5336.61	-413.358	146.149	0.356466	6.74174e-05	0.33106	0.025406	0.167736	0.204406	0.0581829	0.156309	0.275146	0.13822	0.896901	0.971224	1.02487	1.10701	-4.17123	0.32255	0.153423	0.184441	0.339586	0.33106
27310	-5743.87	-5329.12	-414.752	147.294	0.239927	6.45959e-05	0.200087	0.0398394	0.171817	0.196327	0.0558831	0.178947	0.26427	0.132756	0.897295	0.971344	1.02478	1.10658	-4.1898	0.314007	0.148357	0.179297	0.358339	0.200087
27320	-5757.78	-5337.12	-420.654	326.661	0.155687	5.76337e-05	0.108791	0.0468966	0.172044	0.217326	0.055957	0.0922148	0.26462	0.197839	0.930573	0.981172	1.01708	1.07118	-4.23932	0.323448	0.153058	0.184979	0.338514	0.108791
27330	-5748.52	-5325.92	-422.603	128.193	0.214195	5.23205e-05	0.178206	0.0359886	0.120509	0.243343	0.0359732	0.161103	0.287423	0.15165	0.890072	0.969139	1.0264	1.11438	-4.28133	0.338429	0.149312	0.166066	0.346193	0.178206
27340	-5761.11	-5336.4	-424.709	54.7151	0.114331	5.09633e-05	0.0601226	0.054208	0.133139	0.244932	0.0562855	0.121721	0.2893	0.154622	0.833771	0.951043	1.03852	1.17666	-4.29274	0.325511	0.151694	0.182379	0.340417	0.0601226
27350	-5752.21	-5329.76	-422.451	82.2862	0.164389	6.61045e-05	0.123974	0.0404152	0.137919	0.21454	0.0583064	0.126091	0.302969	0.160174	0.863559	0.960821	1.03224	1.14338	-4.17977	0.32547	0.163219	0.175608	0.335702	0.123974
27360	-5747.51	-5327.25	-420.256	77.0725	0.195409	5.57469e-05	0.149651	0.0457576	0.143899	0.242189	0.0608347	0.10978	0.276178	0.167119	0.859154	0.959404	1.03319	1.14826	-4.25378	0.325259	0.151874	0.163402	0.359465	0.149651
27370	-5745.56	-5323.5	-422.06	354.843	0.245209	5.60663e-05	0.20432	0.0408887	0.142117	0.221832	0.0557211	0.126609	0.30065	0.153072	0.933351	0.981969	1.01642	1.06826	-4.2513	0.346225	0.145635	0.168401	0.339739	0.20432
27380	-5749.67	-5328.17	-421.503	99.0445	0.200557	6.20601e-05	0.164846	0.0357107	0.10864	0.193175	0.0557162	0.21886	0.258328	0.165281	0.875324	0.964556	1.02968	1.13044	-4.20719	0.329293	0.163029	0.160166	0.347512	0.164846
27390	-5753.2	-5327.64	-425.558	124.362	0.186138	5.48521e-05	0.134764	0.0513741	0.129833	0.29417	0.0489031	0.192097	0.224499	0.110498	0.88843	0.968634	1.02677	1.11616	-4.26081	0.329528	0.164087	0.16028	0.346106	0.134764
27400	-5760.89	-5337.33	-423.559	140.051	0.195817	5.10805e-05	0.150635	0.045182	0.143426	0.148084	0.0548174	0.150884	0.343875	0.158913	0.894728	0.970563	1.02536	1.10935	-4.29175	0.33846	0.160025	0.158738	0.342777	0.150635
27410	-5752.56	-5329.92	-422.643	222.302	0.236176	5.29636e-05	0.204489	0.0316862	0.128403	0.217855	0.0419878	0.224366	0.259199	0.128189	0.916081	0.976958	1.02047	1.08649	-4.27602	0.322342	0.152405	0.182624	0.34263	0.204489
27420	-5751.05	-5327.88	-423.175	97.0615	0.200843	5.23569e-05	0.158796	0.0420471	0.146265	0.205915	0.0396865	0.180938	0.290775	0.13642	0.87409	0.964168	1.02995	1.1318	-4.28103	0.337818	0.152533	0.166731	0.342918	0.158796
27430	-5782.16	-5351.1	-431.061	112.982	0.165063	4.66037e-05	0.110423	0.0546396	0.13616	0.25573	0.0369446	0.17849	0.270686	0.12199	0.883076	0.966979	1.02797	1.12198	-4.33158	0.345563	0.150749	0.16478	0.338907	0.110423
27440	-5758.66	-5346.25	-412.402	183.102	0.232316	5.88914e-05	0.18903	0.0432864	0.166067	0.179405	0.0443178	0.148477	0.330275	0.131458	0.907688	0.974471	1.02241	1.09543	-4.22995	0.320766	0.149012	0.168708	0.361514	0.18903
27450	-5747.36	-5333.45	-413.907	296.365	0.305446	6.4472e-05	0.252589	0.0528578	0.13032	0.209717	0.0657003	0.125593	0.289431	0.179237	0.927159	0.980189	1.01788	1.07477	-4.19063	0.324832	0.147561	0.170847	0.35676	0.252589
27460	-5745.15	-5333.91	-411.242	75.7935	0.318084	6.71522e-05	0.288043	0.0300413	0.126374	0.200511	0.0611711	0.140982	0.290847	0.180114	0.858006	0.959033	1.03343	1.14953	-4.17294	0.347728	0.152689	0.176785	0.322798	0.288043
27470	-5756.43	-5334.41	-422.025	321.38	0.319202	6.30585e-05	0.276763	0.0424385	0.181281	0.17764	0.0541938	0.169642	0.257673	0.15957	0.930013	0.981011	1.01721	1.07177	-4.20026	0.32161	0.155687	0.180256	0.342447	0.276763
27480	-5758.46	-5337.5	-420.953	120.287	0.276887	5.48816e-05	0.23839	0.0384976	0.131811	0.208389	0.0394046	0.17783	0.295148	0.147418	0.886599	0.96807	1.02718	1.11815	-4.26057	0.329253	0.156361	0.178025	0.336362	0.23839
27490	-5757.24	-5332.53	-424.706	95.4479	0.241993	5.48756e-05	0.208678	0.033315	0.144137	0.219346	0.0401832	0.176454	0.273602	0.146278	0.873058	0.963842	1.03017	1.13293	-4.26062	0.343297	0.152367	0.171233	0.333103	0.208678
27500	-5759.63	-5338.08	-421.55	198.568	0.266065	5.8961e-05	0.236859	0.0292063	0.162949	0.212585	0.0425928	0.162915	0.27719	0.141769	0.911292	0.975543	1.02158	1.09159	-4.22943	0.345339	0.147627	0.183687	0.323348	0.236859
27510	-5754.75	-5333.87	-420.878	93.1404	0.110752	5.57829e-05	0.0460671	0.0646848	0.176518	0.243919	0.0428264	0.0957446	0.291767	0.149225	0.871536	0.963361	1.03051	1.1346	-4.2535	0.324926	0.157322	0.17317	0.344583	0.0460671
