Iteration	Posterior	Likelihood	Prior	alpha	birth_rate	clock_rate	death_rate	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	log_clock_rate	pi[1]	pi[2]	pi[3]	pi[4]	turnover
27650	-11826.5	-10891.7	-934.804	0.769572	1.5209	0.000513103	1.47343	0.0474694	0.14576	0.261687	0.0389159	0.156964	0.251421	0.145252	0.0890697	0.394589	0.948154	2.56819	-3.2898	0.323399	0.170016	0.155606	0.350979	1.47343
27660	-11819.1	-10882.9	-936.136	0.67782	1.28383	0.000515241	1.2345	0.0493303	0.155206	0.258793	0.0384855	0.155229	0.248641	0.143646	0.0694584	0.352874	0.916364	2.6613	-3.28799	0.313345	0.162187	0.161099	0.363369	1.2345
27670	-11810.4	-10877.1	-933.277	0.789404	1.50894	0.000497382	1.48881	0.0201321	0.185299	0.265718	0.0395153	0.120396	0.255294	0.133778	0.093302	0.402833	0.953975	2.54989	-3.30331	0.310995	0.163611	0.164752	0.360643	1.48881
27680	-11803.9	-10872	-931.892	0.69957	1.43085	0.000505697	1.39647	0.0343779	0.170215	0.241726	0.0330663	0.131154	0.278106	0.145732	0.0740965	0.363327	0.924709	2.63787	-3.29611	0.32101	0.160527	0.161647	0.356816	1.39647
27690	-11827.3	-10882.8	-944.512	0.967571	0.895025	0.000490982	0.855058	0.0399665	0.178102	0.232167	0.0317587	0.150895	0.267108	0.139969	0.130439	0.466783	0.994412	2.40837	-3.30893	0.32101	0.160527	0.161647	0.356816	0.855058
27700	-11825.2	-10885.4	-939.768	1.13057	1.47508	0.000477255	1.43922	0.0358566	0.168773	0.22835	0.028047	0.157997	0.293224	0.12361	0.162246	0.512764	1.01866	2.30632	-3.32125	0.337002	0.154515	0.155593	0.35289	1.43922
27710	-11828.5	-10885.7	-942.844	0.9863	1.1762	0.000484328	1.13567	0.0405309	0.155898	0.2312	0.0329824	0.153363	0.296883	0.129674	0.134212	0.472595	0.997692	2.3955	-3.31486	0.34232	0.1461	0.166317	0.345263	1.13567
27720	-11834.3	-10890.9	-943.46	0.799088	1.38868	0.000469544	1.37554	0.0131354	0.159161	0.236039	0.0336728	0.156573	0.285777	0.128778	0.0953647	0.406767	0.956702	2.54117	-3.32832	0.32885	0.164386	0.167695	0.339069	1.37554
27730	-11834.2	-10886.5	-947.75	0.68232	1.04119	0.000481439	1.0216	0.0195899	0.163955	0.229388	0.0363323	0.138047	0.293329	0.138949	0.0704164	0.355067	0.918136	2.65638	-3.31746	0.327161	0.155919	0.161776	0.355143	1.0216
27740	-11823.4	-10880.2	-943.217	0.919788	1.32102	0.000515569	1.28877	0.032256	0.167884	0.227773	0.0335427	0.133089	0.303753	0.133958	0.120684	0.451239	0.985324	2.44275	-3.28771	0.326389	0.153997	0.174	0.345614	1.28877
27750	-11818.3	-10869.5	-948.79	0.753592	0.9494	0.000487334	0.916793	0.0326076	0.172934	0.216137	0.0333608	0.145961	0.307997	0.12361	0.0856529	0.387756	0.943217	2.58337	-3.31217	0.326389	0.153997	0.174	0.345614	0.916793
27760	-11815.3	-10875.5	-939.797	0.88085	1.13542	0.000471427	1.0965	0.0389279	0.158113	0.237924	0.0305017	0.179136	0.281601	0.112726	0.112611	0.437757	0.977065	2.47257	-3.32659	0.32395	0.152847	0.180171	0.343032	1.0965
27770	-11818.5	-10879.9	-938.622	0.831117	1.07778	0.000513589	1.05651	0.0212744	0.169829	0.222064	0.0411604	0.176606	0.279207	0.111134	0.102161	0.419367	0.965218	2.51326	-3.28938	0.326056	0.157261	0.17418	0.342502	1.05651
27780	-11806.6	-10863.8	-942.727	0.851302	1.18931	0.000507043	1.15151	0.0377949	0.172324	0.238483	0.0393215	0.156665	0.271005	0.122201	0.106419	0.426997	0.970216	2.49637	-3.29496	0.328178	0.151777	0.175313	0.344731	1.15151
27790	-11806.3	-10870.6	-935.676	0.9897	1.2165	0.000516944	1.16368	0.0528259	0.17727	0.240117	0.04045	0.160198	0.262424	0.119541	0.134894	0.473634	0.998272	2.3932	-3.28656	0.323081	0.158245	0.159692	0.358981	1.16368
27800	-11808.5	-10872.5	-935.997	0.90362	1.22341	0.000517219	1.19694	0.0264667	0.16335	0.249666	0.0399084	0.135238	0.288209	0.123628	0.117345	0.445734	0.981995	2.45493	-3.28633	0.321724	0.157016	0.157256	0.364004	1.19694
27810	-11809.4	-10864.5	-944.901	0.731043	1.05106	0.000491082	1.00238	0.0486722	0.163259	0.259671	0.0295863	0.152038	0.265621	0.129824	0.0808275	0.377816	0.93585	2.60551	-3.30885	0.332286	0.156219	0.16365	0.347845	1.00238
27820	-11818.8	-10875.9	-942.901	0.908365	1.11048	0.000461568	1.06745	0.0430254	0.164451	0.253467	0.032795	0.152539	0.266496	0.130252	0.118327	0.447363	0.982986	2.45132	-3.33576	0.339267	0.157025	0.155927	0.347781	1.06745
27830	-11810.4	-10880.2	-930.259	0.94972	1.26738	0.000486965	1.24776	0.0196223	0.174243	0.252727	0.0309738	0.144068	0.27497	0.123019	0.126816	0.461099	0.991142	2.42094	-3.3125	0.315688	0.150955	0.161166	0.37219	1.24776
27840	-11814.3	-10886.6	-927.771	0.94297	1.54324	0.000533395	1.51786	0.025387	0.161365	0.258437	0.0261091	0.171697	0.272172	0.11022	0.125439	0.458912	0.989868	2.42578	-3.27295	0.324188	0.165784	0.166186	0.343842	1.51786
27850	-11815.8	-10881.6	-934.142	0.915383	1.6053	0.000519533	1.58114	0.0241663	0.161106	0.246854	0.0260672	0.171422	0.271734	0.122817	0.119777	0.449752	0.984431	2.44604	-3.28439	0.319843	0.153216	0.17055	0.356391	1.58114
27860	-11811.7	-10884.7	-926.984	0.826667	1.40854	0.000478328	1.38912	0.0194223	0.15111	0.239203	0.0244499	0.160786	0.275108	0.149343	0.101219	0.417653	0.964079	2.51705	-3.32027	0.336694	0.161793	0.158168	0.343346	1.38912
27870	-11815.5	-10886	-929.494	0.926448	1.50529	0.000494346	1.45734	0.0479545	0.164013	0.247336	0.0325336	0.174361	0.235976	0.145781	0.122055	0.45347	0.986657	2.43782	-3.30597	0.323247	0.176404	0.155091	0.345258	1.45734
27880	-11795.5	-10872.1	-923.39	0.853606	1.62365	0.000495506	1.5687	0.0549483	0.175224	0.219046	0.0362804	0.151279	0.291688	0.126482	0.106904	0.427853	0.970769	2.49447	-3.30495	0.332857	0.151919	0.159702	0.355522	1.5687
27890	-11794.7	-10871.3	-923.403	0.84804	1.45622	0.000521659	1.42777	0.0284542	0.164809	0.251905	0.0341238	0.147054	0.27435	0.127759	0.105732	0.42578	0.969426	2.49906	-3.28261	0.325576	0.157674	0.166707	0.350043	1.42777
27900	-11792.4	-10862.9	-929.52	0.74685	1.43871	0.000503069	1.40127	0.0374418	0.169349	0.244775	0.0374798	0.136808	0.27488	0.136709	0.0842106	0.384822	0.941065	2.5899	-3.29837	0.330672	0.155881	0.167385	0.346062	1.40127
27910	-11805.3	-10877	-928.322	0.850486	1.48865	0.000513706	1.47097	0.0176823	0.163458	0.220401	0.0361759	0.164231	0.26067	0.155065	0.106247	0.426693	0.970019	2.49704	-3.28929	0.340743	0.15253	0.168074	0.338652	1.47097
27920	-11801	-10872	-928.988	0.725947	1.27366	0.000513613	1.24446	0.0291966	0.180521	0.204537	0.0335547	0.135798	0.279389	0.1662	0.0797369	0.37552	0.934117	2.61063	-3.28936	0.353251	0.151598	0.167047	0.328105	1.24446
27930	-11805.4	-10887.7	-917.691	0.938997	2.17216	0.000487865	2.13776	0.0343946	0.176415	0.244632	0.0320874	0.119466	0.309637	0.117762	0.124627	0.457615	0.989108	2.42865	-3.3117	0.325521	0.150815	0.164589	0.359075	2.13776
27940	-11798.6	-10881.5	-917.093	0.815743	1.72307	0.000491713	1.69444	0.0286335	0.184941	0.215585	0.0388989	0.161213	0.280062	0.1193	0.098904	0.413396	0.961223	2.52648	-3.30829	0.327927	0.139118	0.178354	0.354601	1.69444
27950	-11805.8	-10881.4	-924.454	0.868738	2.12896	0.000490807	2.10251	0.0264498	0.16243	0.230409	0.0315901	0.148748	0.299319	0.127504	0.110079	0.433404	0.974322	2.4822	-3.30909	0.337976	0.139777	0.163436	0.358811	2.10251
27960	-11805.4	-10876.3	-929.056	1.06314	1.46121	0.000507281	1.39334	0.0678716	0.162689	0.230777	0.0316406	0.19553	0.248605	0.130759	0.149378	0.494942	1.00972	2.34596	-3.29475	0.324139	0.144865	0.156745	0.37425	1.39334
27970	-11801.4	-10873.1	-928.345	0.851677	1.43287	0.000499515	1.3968	0.0360718	0.161968	0.229753	0.0320389	0.164851	0.281211	0.130179	0.106498	0.427136	0.970306	2.49606	-3.30145	0.33908	0.151543	0.16397	0.345406	1.3968
27980	-11809	-10875.9	-933.143	0.705478	1.17324	0.000526609	1.13437	0.0388664	0.168453	0.235293	0.0430277	0.172014	0.257048	0.124164	0.0753586	0.366103	0.926881	2.63166	-3.27851	0.328803	0.154642	0.167324	0.349231	1.13437
27990	-11805.7	-10873.4	-932.225	0.753171	1.43865	0.000487227	1.41181	0.0268424	0.161568	0.238339	0.0335554	0.152918	0.287848	0.125771	0.0855629	0.387574	0.943084	2.58378	-3.31227	0.320901	0.154608	0.175337	0.349154	1.41181
28000	-11815.7	-10882.3	-933.484	0.764425	1.32961	0.000506369	1.30617	0.0234321	0.182347	0.246876	0.0306518	0.139686	0.290395	0.110045	0.0879695	0.392407	0.946588	2.57304	-3.29553	0.318558	0.154997	0.17118	0.355266	1.30617
28010	-11833.5	-10906.2	-927.243	0.766391	1.5933	0.000462265	1.56715	0.0261494	0.146046	0.245009	0.0356819	0.144602	0.294303	0.134358	0.0883898	0.393242	0.947189	2.57118	-3.33511	0.317982	0.152388	0.168298	0.361331	1.56715
28020	-11818.1	-10886.7	-931.43	0.694357	1.42778	0.000534895	1.40678	0.0210036	0.146541	0.24584	0.0358029	0.145092	0.2953	0.131424	0.0729833	0.360855	0.922759	2.6434	-3.27173	0.330043	0.164373	0.169157	0.336427	1.40678
28030	-11811	-10883.4	-927.626	0.979455	1.32814	0.000538263	1.31176	0.0163806	0.181441	0.255618	0.0369212	0.133837	0.254975	0.137208	0.132836	0.470488	0.996511	2.40016	-3.26901	0.316875	0.158061	0.162933	0.362131	1.31176
28040	-11804.3	-10888.5	-915.779	0.69694	1.81116	0.000535228	1.76477	0.0463975	0.170714	0.236717	0.0347384	0.165121	0.263613	0.129096	0.0735348	0.362083	0.923729	2.64065	-3.27146	0.324201	0.15716	0.158573	0.360066	1.76477
28050	-11805.5	-10896.1	-909.421	0.841215	1.80421	0.000527276	1.78209	0.022127	0.172917	0.211472	0.0370354	0.159899	0.281044	0.137633	0.104294	0.423213	0.967752	2.50474	-3.27796	0.32578	0.156321	0.157597	0.360302	1.78209
28060	-11803	-10888.1	-914.912	0.676899	1.84156	0.000543219	1.8234	0.0181588	0.181235	0.205846	0.0393722	0.138166	0.311289	0.124092	0.0692623	0.352424	0.915998	2.66232	-3.26503	0.324647	0.155778	0.169986	0.349589	1.8234
28070	-11801.1	-10886.4	-914.742	0.653387	1.58627	0.00052779	1.54984	0.0364282	0.202838	0.230382	0.0421595	0.133061	0.279932	0.111627	0.0642736	0.340681	0.90629	2.68876	-3.27754	0.31815	0.156873	0.171181	0.353797	1.54984
28080	-11809.4	-10892.5	-916.874	0.602978	1.91041	0.000553207	1.87087	0.0395425	0.170828	0.224091	0.0318961	0.176991	0.272288	0.123906	0.0537229	0.313924	0.882831	2.74952	-3.25711	0.315754	0.162389	0.168339	0.353518	1.87087
28090	-11803	-10891.6	-911.453	0.918954	1.72879	0.000536508	1.69668	0.0321157	0.195261	0.233241	0.0364581	0.137487	0.280344	0.117208	0.120513	0.450959	0.985156	2.44337	-3.27042	0.321456	0.151525	0.166255	0.360764	1.69668
28100	-11808.2	-10895.4	-912.763	0.862369	1.75954	0.000549546	1.71646	0.0430758	0.180843	0.238193	0.0347237	0.146226	0.280118	0.119897	0.108744	0.431083	0.972844	2.48733	-3.26	0.327399	0.154326	0.169328	0.348948	1.71646
28110	-11809.3	-10894	-915.286	0.919038	1.75709	0.000547917	1.72792	0.0291727	0.177989	0.249508	0.0348802	0.143919	0.275698	0.118005	0.12053	0.450987	0.985173	2.44331	-3.26129	0.320594	0.160588	0.159525	0.359294	1.72792
28120	-11818.8	-10890.2	-928.634	0.958143	1.52417	0.000525562	1.501	0.0231719	0.145578	0.247854	0.0346931	0.143147	0.26913	0.159598	0.128528	0.463799	0.992703	2.41497	-3.27938	0.321895	0.157434	0.168432	0.352239	1.501
28130	-11808.7	-10876.8	-931.85	0.672174	1.6802	0.00048406	1.65751	0.0226923	0.177828	0.237364	0.0316447	0.156768	0.25774	0.138655	0.0682574	0.3501	0.914104	2.66754	-3.3151	0.322374	0.157669	0.167194	0.352763	1.65751
28140	-11809.2	-10878.1	-931.073	0.740139	1.374	0.000485902	1.34594	0.028069	0.160578	0.239177	0.0355823	0.155592	0.289013	0.120058	0.0827743	0.381869	0.938881	2.59648	-3.31345	0.322374	0.157669	0.167194	0.352763	1.34594
28150	-11803.1	-10874.4	-928.715	0.833894	1.34821	0.000484401	1.32681	0.0213997	0.147643	0.244603	0.034008	0.153668	0.292234	0.127844	0.102748	0.42043	0.965921	2.5109	-3.31479	0.323663	0.158299	0.167863	0.350175	1.32681
28160	-11813.2	-10891.3	-921.959	0.871808	1.45089	0.000522932	1.42711	0.0237779	0.158148	0.22052	0.0339836	0.165675	0.298575	0.123098	0.110722	0.434515	0.975025	2.47974	-3.28155	0.324317	0.158619	0.159924	0.35714	1.42711
28170	-11803.1	-10879	-924.145	0.860416	1.487	0.000494873	1.45638	0.0306221	0.160194	0.259791	0.0393112	0.146701	0.269446	0.124556	0.108335	0.430367	0.972386	2.48891	-3.30551	0.321929	0.152962	0.169893	0.355215	1.45638
28180	-11807.3	-10870.5	-936.85	0.676151	1.53209	0.000498769	1.51681	0.0152832	0.17674	0.243186	0.0382219	0.167242	0.26198	0.11263	0.0691031	0.352057	0.9157	2.66314	-3.3021	0.316192	0.156303	0.172933	0.354572	1.51681
28190	-11805.3	-10872.6	-932.728	0.588903	1.20994	0.000495258	1.19112	0.0188139	0.150416	0.238943	0.035134	0.153731	0.275034	0.146742	0.0508277	0.306048	0.87555	2.76757	-3.30517	0.355088	0.150338	0.150624	0.34395	1.19112
28200	-11812.6	-10885.4	-927.172	0.768973	1.90847	0.000471675	1.88815	0.0203228	0.139034	0.234862	0.0352266	0.160087	0.283181	0.14761	0.0889416	0.394336	0.947973	2.56875	-3.32636	0.352286	0.149152	0.149436	0.349126	1.88815
28210	-11807.8	-10885.1	-922.721	0.976947	1.99288	0.00052315	1.97618	0.0166907	0.173807	0.242559	0.0389198	0.146008	0.265651	0.133055	0.132331	0.469711	0.996073	2.40188	-3.28137	0.341274	0.152058	0.168679	0.337989	1.97618
28220	-11809.7	-10883.8	-925.863	0.894408	1.37559	0.000485125	1.3511	0.0244966	0.155164	0.242624	0.034745	0.16588	0.279136	0.122452	0.115434	0.442539	0.980035	2.46199	-3.31415	0.327024	0.148326	0.16534	0.359309	1.3511
28230	-11814.5	-10885.3	-929.14	0.666105	1.50485	0.000463774	1.48419	0.0206616	0.162938	0.237252	0.0339757	0.140944	0.303413	0.121478	0.0669682	0.347089	0.91163	2.67431	-3.33369	0.337835	0.153668	0.173388	0.33511	1.48419
28240	-11815	-10881.7	-933.304	0.728588	1.47023	0.000495193	1.44914	0.0210948	0.160856	0.250103	0.0329651	0.126553	0.289218	0.140306	0.0803021	0.376712	0.935018	2.60797	-3.30523	0.336428	0.153028	0.172666	0.337878	1.44914
28250	-11818.9	-10883.3	-935.629	0.744351	1.0594	0.000530232	1.0142	0.045197	0.155094	0.24461	0.0317843	0.143815	0.289417	0.13528	0.0836757	0.383726	0.940257	2.59234	-3.27553	0.323804	0.148583	0.166187	0.361427	1.0142
28260	-11805.9	-10873	-932.915	0.678867	1.65021	0.000487021	1.62184	0.0283649	0.152812	0.229071	0.0388021	0.15369	0.300537	0.125089	0.0696811	0.353386	0.916778	2.66016	-3.31245	0.31837	0.153591	0.169622	0.358417	1.62184
28270	-11813.4	-10883.5	-929.867	1.09494	1.44744	0.000477645	1.40875	0.0386921	0.158839	0.224374	0.0403325	0.154075	0.292357	0.130022	0.155498	0.503539	1.01411	2.32686	-3.3209	0.336442	0.154673	0.151448	0.357437	1.40875
28280	-11817.2	-10880.8	-936.325	0.692863	1.95117	0.000504224	1.93244	0.0187294	0.16632	0.22684	0.0264391	0.163321	0.295598	0.121482	0.0726644	0.360143	0.922195	2.645	-3.29738	0.325145	0.14948	0.172739	0.352636	1.93244
28290	-11812	-10881.9	-930.132	0.873534	1.27461	0.000516396	1.25554	0.0190686	0.169955	0.231798	0.027017	0.147897	0.299196	0.124138	0.111083	0.435137	0.975418	2.47836	-3.28702	0.333897	0.167235	0.163576	0.335292	1.25554
28300	-11816.9	-10888.1	-928.746	0.94762	1.54155	0.00046365	1.49941	0.0421411	0.133225	0.244745	0.0343743	0.189044	0.268769	0.129843	0.126388	0.460421	0.990748	2.42244	-3.33381	0.329939	0.160014	0.15463	0.355417	1.49941
28310	-11813.3	-10883	-930.279	0.738433	1.48538	0.000469121	1.45505	0.0303346	0.132784	0.228573	0.0338249	0.184741	0.27088	0.149197	0.0824092	0.381113	0.938318	2.59816	-3.32871	0.327477	0.159344	0.160414	0.352765	1.45505
28320	-11805.2	-10890.1	-915.059	0.757398	1.44227	0.000581689	1.40405	0.038224	0.133142	0.230075	0.0339161	0.185239	0.27161	0.146017	0.086467	0.389399	0.944413	2.57972	-3.23531	0.337772	0.162234	0.164191	0.335804	1.40405
28330	-11814.9	-10896.4	-918.43	0.794928	1.6332	0.000521382	1.61396	0.0192371	0.185059	0.227993	0.0401779	0.12968	0.272395	0.144695	0.094479	0.405084	0.95554	2.5449	-3.28284	0.32548	0.155992	0.153496	0.365031	1.61396
28340	-11822	-10898.5	-923.524	0.753365	1.45102	0.00049806	1.42112	0.0298962	0.156416	0.205644	0.0352009	0.204868	0.288064	0.109806	0.0856043	0.387658	0.943145	2.58359	-3.30272	0.343778	0.146616	0.166516	0.34309	1.42112
28350	-11832.4	-10905.3	-927.1	0.754646	1.65302	0.000512402	1.6313	0.0217245	0.156265	0.203229	0.0305019	0.200992	0.287786	0.121226	0.0858785	0.388212	0.94355	2.58236	-3.29039	0.337471	0.149757	0.162332	0.35044	1.6313
28360	-11825.1	-10905.9	-919.18	0.897066	1.53177	0.000490637	1.49503	0.0367403	0.180384	0.261626	0.0338114	0.131049	0.278146	0.114983	0.115986	0.443466	0.980605	2.45994	-3.30924	0.321894	0.15361	0.165039	0.359457	1.49503
28370	-11834	-10902.5	-931.51	0.649774	1.46045	0.000521383	1.43128	0.0291674	0.169424	0.24501	0.0301698	0.158563	0.266987	0.129846	0.0635101	0.338836	0.904733	2.69292	-3.28284	0.319719	0.15933	0.163924	0.357028	1.43128
28380	-11839	-10907.3	-931.736	0.658672	1.82154	0.000499795	1.80207	0.0194664	0.190219	0.239814	0.033505	0.1552	0.261325	0.119937	0.0653921	0.34336	0.908535	2.68271	-3.30121	0.312075	0.147883	0.178335	0.361706	1.80207
28390	-11831	-10899.3	-931.759	0.702153	1.55057	0.000528026	1.5062	0.0443671	0.187658	0.230109	0.0373417	0.154208	0.2756	0.115084	0.0746481	0.364544	0.925664	2.63514	-3.27734	0.338896	0.149581	0.175202	0.336321	1.5062
28400	-11822	-10890.8	-931.184	0.726362	1.73404	0.000499546	1.68822	0.0458164	0.181584	0.22266	0.036133	0.164645	0.266678	0.1283	0.0798257	0.375707	0.934259	2.61021	-3.30142	0.334926	0.150876	0.166883	0.347315	1.68822
28410	-11821.6	-10898.1	-923.509	0.841567	1.34556	0.000517068	1.32071	0.0248488	0.15275	0.230377	0.0378548	0.170351	0.275921	0.132747	0.104368	0.423346	0.967839	2.50445	-3.28645	0.343558	0.145977	0.158785	0.35168	1.32071
28420	-11823.8	-10899.7	-924.142	0.805422	1.06641	0.000490547	1.02361	0.0428016	0.152695	0.238355	0.0373686	0.168163	0.272377	0.131042	0.096712	0.409308	0.958446	2.53553	-3.30932	0.344696	0.146461	0.159988	0.348854	1.02361
28430	-11790.2	-10883.9	-906.332	0.794463	2.03449	0.000558093	2.02205	0.0124424	0.156705	0.266737	0.0383501	0.143843	0.279531	0.114834	0.09438	0.404895	0.955409	2.54532	-3.25329	0.316657	0.167812	0.167739	0.347791	2.02205
28440	-11795.3	-10887.6	-907.782	0.904998	1.9586	0.000571222	1.93306	0.0255386	0.174596	0.233986	0.033707	0.143943	0.279725	0.134043	0.11763	0.446209	0.982284	2.45388	-3.24319	0.317377	0.164367	0.173835	0.344421	1.93306
28450	-11809	-10890	-918.997	0.92944	1.31018	0.00051671	1.25293	0.0572547	0.174733	0.20775	0.0395218	0.154749	0.301875	0.121372	0.122669	0.454465	0.987248	2.43562	-3.28675	0.33374	0.160427	0.169668	0.336165	1.25293
28460	-11807.8	-10882.9	-924.893	0.689672	1.49208	0.000556097	1.46783	0.0242492	0.171594	0.224692	0.0388119	0.149259	0.296452	0.119192	0.0719836	0.358616	0.92098	2.64842	-3.25485	0.336671	0.160569	0.167935	0.334825	1.46783
28470	-11808	-10880	-927.949	0.648008	1.49597	0.000529209	1.46367	0.0322965	0.153737	0.231681	0.0400192	0.153902	0.29775	0.122911	0.063137	0.33793	0.903965	2.69497	-3.27637	0.346443	0.162139	0.164343	0.327074	1.46367
28480	-11803.9	-10881.5	-922.454	0.89203	1.4562	0.000512622	1.40565	0.0505576	0.166762	0.22454	0.0413233	0.159375	0.281084	0.126916	0.11494	0.441707	0.979522	2.46383	-3.2902	0.312915	0.158696	0.179842	0.348547	1.40565
28490	-11792.7	-10872.8	-919.855	0.778512	1.57318	0.000519185	1.54516	0.0280225	0.177712	0.246987	0.0386383	0.129113	0.291625	0.115925	0.0909787	0.398337	0.950818	2.55987	-3.28468	0.318345	0.162923	0.165937	0.352796	1.54516
28500	-11787.2	-10871.9	-915.299	0.86969	1.51063	0.000533471	1.47572	0.0349041	0.156009	0.224839	0.0415869	0.145471	0.283308	0.148786	0.110279	0.433749	0.97454	2.48143	-3.27289	0.327896	0.164279	0.165858	0.341967	1.47572
28510	-11793.1	-10872	-921.167	0.750245	1.54013	0.000488474	1.52067	0.0194532	0.150799	0.242714	0.0422333	0.152329	0.269185	0.14274	0.0849369	0.386303	0.942154	2.58661	-3.31116	0.327646	0.160756	0.165731	0.345868	1.52067
28520	-11797.6	-10875.9	-921.715	0.922513	1.6607	0.000504031	1.62929	0.03141	0.154394	0.252817	0.0370283	0.130443	0.292803	0.132515	0.121246	0.452155	0.985872	2.44073	-3.29754	0.331288	0.157407	0.163681	0.347624	1.62929
28530	-11791.5	-10866.3	-925.218	0.664387	1.79716	0.000535033	1.76941	0.0277452	0.179448	0.243462	0.0347239	0.146401	0.27458	0.121384	0.0666036	0.346231	0.910921	2.67624	-3.27162	0.330302	0.157445	0.164545	0.347708	1.76941
28540	-11799.5	-10879.6	-919.873	0.936849	1.77946	0.000547138	1.72936	0.0500953	0.189789	0.232133	0.0350402	0.151943	0.271204	0.119892	0.124188	0.456911	0.988694	2.43021	-3.2619	0.327781	0.14622	0.170988	0.355011	1.72936
28550	-11809.4	-10887.5	-921.919	0.800646	1.60536	0.000573389	1.58146	0.0238994	0.17284	0.204944	0.032788	0.149865	0.316723	0.12284	0.0956962	0.407394	0.957134	2.53978	-3.24155	0.330757	0.147548	0.172541	0.349155	1.58146
28560	-11795	-10872.7	-922.325	0.695806	1.58455	0.000575858	1.57322	0.0113258	0.167708	0.203707	0.032017	0.140915	0.321268	0.134385	0.0732927	0.361545	0.923304	2.64186	-3.23968	0.342144	0.145037	0.169605	0.343214	1.57322
28570	-11803	-10885.1	-917.891	0.793819	2.05165	0.000522382	2.02099	0.0306611	0.156566	0.228306	0.02989	0.170646	0.305371	0.109221	0.0942428	0.404633	0.955227	2.5459	-3.28201	0.334588	0.147511	0.165195	0.352706	2.02099
28580	-11797.4	-10876.4	-921.026	0.696799	1.37699	0.000535409	1.34443	0.0325562	0.17167	0.248191	0.0358768	0.162239	0.256905	0.125119	0.0735046	0.362016	0.923676	2.6408	-3.27131	0.32179	0.150425	0.171335	0.35645	1.34443
28590	-11798.6	-10883.2	-915.431	0.612549	1.60921	0.000568207	1.56339	0.0458225	0.184555	0.236963	0.0305635	0.142332	0.262581	0.143005	0.0557061	0.319176	0.887588	2.73753	-3.24549	0.331771	0.160997	0.15688	0.350353	1.56339
28600	-11795.3	-10893.3	-901.949	0.747089	1.78417	0.000578819	1.77094	0.0132369	0.167015	0.214443	0.0304854	0.159912	0.298731	0.129414	0.0842617	0.384926	0.941142	2.58967	-3.23746	0.327619	0.157647	0.17145	0.343284	1.77094
28610	-11801.4	-10897.7	-903.724	0.89754	2.74906	0.000578124	2.73939	0.00966749	0.187159	0.22929	0.0290965	0.145816	0.285121	0.123518	0.116085	0.44363	0.980707	2.45958	-3.23798	0.322309	0.145993	0.186816	0.344882	2.73939
28620	-11786.9	-10891.2	-895.65	0.948434	1.90069	0.000572921	1.86664	0.0340491	0.159237	0.246774	0.0265426	0.168476	0.268561	0.130409	0.126554	0.460684	0.990901	2.42186	-3.24191	0.334892	0.157211	0.152688	0.35521	1.86664
28630	-11780.6	-10904.6	-875.981	0.701703	2.85319	0.000565907	2.82635	0.0268415	0.165195	0.256007	0.0275356	0.12621	0.284252	0.140801	0.074552	0.364332	0.925498	2.63562	-3.24725	0.339732	0.159483	0.154894	0.345891	2.82635
28640	-11779.6	-10905.6	-874.028	0.913541	2.43445	0.000610158	2.40727	0.0271861	0.152084	0.240634	0.0308978	0.14162	0.276771	0.157994	0.119396	0.449128	0.984054	2.44742	-3.21456	0.331918	0.156566	0.153802	0.357714	2.40727
28650	-11780.6	-10895.5	-885.065	0.804083	1.89851	0.000585477	1.87688	0.0216245	0.156015	0.246854	0.0387399	0.170824	0.262767	0.124799	0.0964273	0.408773	0.95808	2.53672	-3.23249	0.334721	0.154863	0.166855	0.343562	1.87688
28660	-11797.4	-10907.4	-890.049	0.698355	2.0609	0.000581893	2.03558	0.0253188	0.164077	0.247556	0.03885	0.148937	0.263514	0.137065	0.073837	0.362753	0.924257	2.63915	-3.23516	0.319675	0.16421	0.1762	0.339914	2.03558
28670	-11798.8	-10910.3	-888.46	0.860428	1.72503	0.00060637	1.69493	0.0300982	0.17375	0.23996	0.0409935	0.136705	0.262379	0.146212	0.108337	0.430371	0.972388	2.4889	-3.21726	0.321539	0.166742	0.176171	0.335548	1.69493
28680	-11795.5	-10902.8	-892.695	0.769574	1.85397	0.000585979	1.82493	0.0290348	0.160323	0.235988	0.0394863	0.131679	0.291687	0.140836	0.0890701	0.39459	0.948154	2.56819	-3.23212	0.310631	0.159764	0.174382	0.355222	1.82493
28690	-11787.4	-10896.4	-890.966	0.813422	2.21396	0.000552498	2.18493	0.0290348	0.183317	0.222924	0.0440012	0.141522	0.280826	0.12741	0.0984115	0.412482	0.960606	2.5285	-3.25767	0.333239	0.157391	0.16772	0.34165	2.18493
28700	-11787	-10884.8	-902.122	0.572428	1.99383	0.000582225	1.97593	0.0178941	0.180323	0.245511	0.0377981	0.13921	0.27624	0.120918	0.0474757	0.296594	0.866573	2.78936	-3.23491	0.327157	0.157064	0.16983	0.345949	1.97593
28710	-11785.9	-10885.6	-900.262	1.05278	1.62518	0.000565294	1.57913	0.0460503	0.159564	0.237315	0.0369478	0.156958	0.291017	0.118198	0.147363	0.492061	1.00822	2.35235	-3.24773	0.322893	0.155016	0.167616	0.354474	1.57913
