Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	br_lens[78]	br_lens[79]	br_lens[80]	br_lens[81]	br_lens[82]	br_lens[83]	br_lens[84]	br_lens[85]	br_lens[86]	br_lens[87]	br_lens[88]	br_lens[89]	br_lens[90]	br_lens[91]	br_lens[92]	br_lens[93]	br_lens[94]	br_lens[95]	br_lens[96]	br_lens[97]	br_lens[98]	br_lens[99]	br_lens[100]	br_lens[101]	br_lens[102]	br_lens[103]	br_lens[104]	br_lens[105]	br_lens[106]	br_lens[107]	br_lens[108]	br_lens[109]	br_lens[110]	br_lens[111]	br_lens[112]	br_lens[113]	br_lens[114]	br_lens[115]	br_lens[116]	br_lens[117]	br_lens[118]	br_lens[119]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-35374.6	-35034.1	-340.495	0.297118	0.00367287	0.0108989	0.00233272	0.107015	5.44386	0.0218127	0.238026	0.59603	0.803497	2.67917	0.0099065	2.34235	0.247121	0.000793274	0.00756855	0.103649	0.572097	0.00107448	0.0127755	0.583651	0.149988	0.260615	0.2315	0.000543097	0.554212	0.00722445	0.00618231	0.018423	0.0702718	0.00290303	0.0226522	0.0680466	0.17076	0.16876	0.00121858	0.150824	0.294843	0.635398	0.00610639	0.0181829	0.630741	0.0667326	0.043509	3.766	0.493237	0.0134116	0.0539198	0.0247619	0.0121061	0.00484093	0.280904	0.00623101	0.063904	1.10679	0.0109581	0.0253403	0.0360642	1.03896	0.498057	0.00271267	0.013262	0.00102182	0.0346627	0.00117609	0.0777948	0.442689	0.000334655	0.00457518	0.00259582	0.00235253	0.000671896	0.000465913	0.00346366	0.00198567	0.00166705	0.00968091	0.000867253	0.00929255	0.00230111	0.0539031	0.00105352	0.000392517	0.00109936	0.0736357	0.0533214	0.00215298	0.000205438	0.000741816	0.000486258	0.00397606	0.774999	0.00211805	0.000934541	0.00154022	0.367815	0.00497845	0.246886	0.000670439	0.000797308	0.000514535	0.00625635	0.00923777	0.00349225	0.0370368	0.587802	0.00798612	0.000956346	0.00411355	0.0180973	0.00655899	0.0367394	0.00110141	0.00312563	0.00375503	1.87336e-05	0.00298067	0.000671757	0.0762731	0.0148442	0.0861287	0.339228	0.103214	0.0543215	0.33977	0.077338	0.00506445	0.102255	0.590931	3.30175	0.19252	0.26705	0.260529	0.279901	27.8293
110	-35311.5	-34975.6	-335.908	0.295501	0.00720736	0.0116382	0.00273541	0.0983422	4.89194	0.0290919	0.282276	0.550869	0.77566	2.56503	0.00417654	2.25039	0.320139	0.00150751	0.00536198	0.0699145	0.538457	0.00116295	0.0184967	0.651322	0.131374	0.33758	0.254231	0.000752419	0.656772	0.00137408	0.00976647	0.061868	0.105648	0.00140223	0.0221174	0.062191	0.203192	0.174159	0.00100076	0.17632	0.329744	0.579521	0.00296665	0.0131308	0.69858	0.0643409	0.06249	3.46023	0.604487	0.0134245	0.0583308	0.0349604	0.00975761	0.00532649	0.299912	0.0117239	0.076668	1.05877	0.0283622	0.0246786	0.0470326	1.0889	0.688302	0.00307962	0.0125599	0.00236642	0.0462915	0.000991884	0.0463412	0.487775	0.000288485	0.00996392	0.00225335	0.00302314	0.000919065	0.000618099	0.003874	0.00525958	0.00245956	0.00723805	0.000847339	0.004675	0.00227552	0.0127484	0.00189151	0.000375204	0.000159262	0.272015	0.0701973	0.00855892	0.000203601	0.00121274	0.00158498	0.00745745	0.509178	0.00329254	0.00119059	0.00474432	0.446005	0.00219409	0.257717	0.000360058	0.00131458	0.000179996	0.000960209	0.00763103	0.00124901	0.0180258	0.339994	0.0200094	0.00237004	0.000649766	0.0189626	0.00561074	0.0362179	0.000862591	0.00476037	0.0022886	5.23939e-06	0.00313471	0.000870072	0.0757562	0.0484176	0.0838214	0.33014	0.127238	0.0528664	0.330668	0.0752662	0.00493749	0.101	0.58817	3.30589	0.19252	0.26705	0.260529	0.279901	27.3706
120	-35247.6	-34916	-331.615	0.282328	0.00596467	0.006206	0.0024025	0.104769	5.38898	0.0194672	0.283835	0.595147	0.680513	2.68927	0.00587255	1.89241	0.272411	0.0036004	0.00315499	0.0856659	0.595525	0.00112926	0.00917671	0.530781	0.16685	0.258907	0.263205	0.00171833	0.682018	0.00144734	0.00986052	0.033416	0.081418	0.00260056	0.0171192	0.0559155	0.19715	0.169274	0.00221683	0.17632	0.256388	0.589636	0.00163783	0.00764679	0.69858	0.0893486	0.0512533	3.37828	0.544341	0.0132673	0.0542221	0.0303851	0.0131963	0.010471	0.324761	0.0127156	0.0797937	1.21316	0.0186355	0.0237368	0.0417346	0.961938	0.445267	0.00511631	0.0144959	0.00182588	0.0265704	0.00275007	0.0382642	0.466239	0.000755705	0.00560809	0.00243892	0.00290324	0.00153136	0.000331508	0.00455052	0.00192328	0.00181406	0.00700789	0.000404442	0.00284451	0.00422184	0.0236594	0.000571172	0.000115451	4.51272e-05	0.401436	0.0447323	0.00410491	0.000159833	0.000625433	0.00240297	0.00524613	0.579101	0.00397944	0.0155501	0.00891741	0.4306	0.00120945	0.261671	0.000571844	0.00572499	0.000215837	0.00126876	0.00256087	0.00234651	0.0308055	0.121807	0.0315044	0.00528553	0.00171539	0.0235845	0.0071199	0.0473117	0.00124292	0.00420569	0.00128577	9.20442e-06	0.00475381	0.000534544	0.0588997	0.05681	0.0840205	0.330924	0.133903	0.0442536	0.331453	0.0754449	0.00397156	0.090839	0.564897	3.34029	0.187482	0.260061	0.27988	0.272576	26.9414
130	-35172	-34837.9	-334.096	0.300558	0.0131315	0.00592031	0.000939349	0.0944646	5.55064	0.00777101	0.309126	0.604914	0.791888	2.28033	0.00816059	1.92313	0.29429	0.00494432	0.0054118	0.0909711	0.613558	0.00358178	0.00883306	0.583181	0.130225	0.432069	0.260586	0.00128192	0.739054	0.00215583	0.0144367	0.046429	0.054954	0.00049224	0.017341	0.0519957	0.223784	0.140543	0.00256727	0.174371	0.254683	0.522359	0.0058513	0.0158078	0.620081	0.0494577	0.0594848	3.37828	0.518236	0.0151115	0.0581248	0.0231474	0.00948799	0.00771172	0.288448	0.00566953	0.0746486	1.145	0.0337333	0.0294175	0.0528721	0.957364	0.522782	0.00712184	0.00621682	0.000809616	0.0727654	0.00315327	0.0597116	0.528372	0.0011702	0.00395769	0.00176671	0.00379898	0.00194679	0.0019808	0.0108489	0.00127663	0.00142953	0.00630269	0.000443075	0.00268673	0.000878765	0.0227277	0.00161384	3.50402e-05	6.99683e-05	0.44328	0.072635	0.00653343	0.000336355	0.000268686	0.00162868	0.00485972	0.528004	0.00395591	0.0119937	0.0050548	0.442502	0.00182439	0.292957	0.0013349	0.0018519	0.00011961	0.000818839	0.00202257	0.00283472	0.0634114	0.145797	0.00603312	0.0113379	0.00330786	0.0240355	0.00222559	0.0578215	0.000998016	0.00691961	0.00114755	3.62974e-06	0.00221574	0.000661204	0.0722481	0.0900395	0.0840205	0.330924	0.133903	0.0442536	0.331453	0.0754449	0.00534066	0.104929	0.596738	3.29299	0.187482	0.260061	0.27988	0.272576	27.1893
140	-35086.3	-34740.5	-345.86	0.283866	0.0053273	0.00401793	0.000612642	0.0994476	5.96212	0.0200657	0.286887	0.610069	0.956849	2.17761	0.00424759	2.07295	0.2423	0.00259391	0.00456675	0.087889	0.672815	0.00174172	0.0115033	0.508204	0.153495	0.331333	0.274887	0.00199751	0.638771	0.0068945	0.00848878	0.0553664	0.0605845	0.000861855	0.0175839	0.0378164	0.21233	0.190189	0.0032166	0.140476	0.244902	0.406035	0.00485625	0.0146549	0.775393	0.0488084	0.05472	3.91536	0.637384	0.00723011	0.0489797	0.0225085	0.00806899	0.00611878	0.359423	0.00299214	0.0818645	1.13177	0.0318632	0.0286152	0.0380509	1.07655	0.553413	0.00299399	0.00805392	0.000666541	0.0248766	0.00120636	0.0951113	0.311478	0.00195058	0.00759081	0.00301483	0.0037738	0.00333465	0.00465206	0.017914	0.00175022	0.00259978	0.0154077	8.62882e-05	0.00197108	0.000707427	0.0700273	0.00168964	5.82952e-05	0.000155335	0.470016	0.0678812	0.00652346	0.000465521	0.00025756	0.000745248	0.00338695	0.569712	0.00297813	0.109424	0.00510445	0.368865	0.00392402	0.288736	0.000713054	0.000948743	0.000125874	0.000416352	0.00987856	0.00317606	0.0432947	0.154969	0.00339335	0.00934809	0.00120625	0.0250346	0.00282093	0.0508552	0.00131259	0.00424032	0.00155681	4.92285e-06	0.00247233	0.000355059	0.0985781	0.106426	0.0837521	0.329867	0.13667	0.0441122	0.330394	0.0752039	0.00407805	0.0920186	0.567687	3.33622	0.181931	0.281969	0.271594	0.264506	28.3659
150	-34927	-34600.9	-326.058	0.301539	0.00963354	0.00484418	0.00190624	0.126658	5.15094	0.0212601	0.310793	0.518769	0.79992	2.40868	0.009102	1.7922	0.266782	0.0024418	0.00424724	0.0787789	0.280087	0.00497671	0.0109397	0.515749	0.134726	0.282291	0.325083	0.0013322	0.602497	0.00421933	0.00617218	0.0453258	0.0772787	0.00037669	0.0300316	0.0522885	0.189535	0.180062	0.00490973	0.189854	0.193322	0.342424	0.00360299	0.00844529	0.763381	0.067238	0.0613463	4.13415	0.54036	0.00360081	0.0475626	0.0164097	0.0152001	0.00587509	0.297885	0.00177293	0.0821227	0.931041	0.0191419	0.0382564	0.0378662	0.985367	0.556424	0.00388129	0.00875207	0.000659404	0.00696417	0.000480094	0.0651585	0.234959	0.000542635	0.0100758	0.0126843	0.00165205	0.00437496	0.0105694	0.0307803	0.000959557	0.00347544	0.0155222	1.2719e-05	0.000733583	0.000370866	0.0617584	0.00226959	5.63234e-05	0.000255747	0.421601	0.057003	0.00710054	0.000203463	0.00018065	0.000971425	0.00404865	0.518414	0.00155342	0.151544	0.00600133	0.383194	0.00179661	0.288736	0.00129837	0.00292224	0.000329873	0.00229194	0.0114703	0.00138371	0.0747585	0.110338	0.00873365	0.00717958	0.00104124	0.0122087	0.00285162	0.0548582	0.000858437	0.00197102	0.0034855	8.7529e-06	0.00147761	0.000151335	0.0824786	0.0867071	0.0835141	0.329953	0.136706	0.0441237	0.33048	0.0752235	0.005421	0.105693	0.598379	3.29051	0.181931	0.281969	0.271594	0.264506	26.3856
160	-34746	-34427.2	-318.752	0.296469	0.00861085	0.00152681	0.0034293	0.0894552	5.15094	0.0237436	0.262964	0.570782	0.754386	2.08694	0.00516602	1.89297	0.25399	0.00485701	0.00239664	0.0823858	0.187587	0.0010037	0.00859932	0.572357	0.118449	0.273105	0.297725	0.00155637	0.531141	0.00231593	0.0124853	0.0204158	0.280641	0.000483044	0.0253931	0.0510067	0.208273	0.175446	0.00823014	0.137796	0.208833	0.299382	0.00381531	0.0101464	0.703442	0.0765418	0.0534919	3.52607	0.593093	0.00527334	0.0530184	0.0217926	0.014296	0.00494736	0.30867	0.0029734	0.0650496	1.17995	0.0201249	0.0355494	0.0434697	0.777145	0.575352	0.00436769	0.00460017	0.00158435	0.0231795	0.000632782	0.0902736	0.171458	0.00051366	0.00625231	0.016692	0.00270318	0.00488531	0.00692628	0.0136238	0.00121943	0.00333845	0.00867775	1.7316e-05	0.00207626	0.00120329	0.0495838	0.00256221	8.96425e-05	0.000474111	0.33865	0.0442367	0.00554467	0.000264868	0.000281732	0.00111738	0.00287437	0.492987	0.000646645	0.269724	0.00582908	0.5053	0.000327286	0.260725	0.000612898	0.00397692	0.00068525	0.00383824	0.0309538	0.00524678	0.0556917	0.218452	0.0107001	0.00268146	0.00119264	0.0209651	0.00142527	0.0439615	0.00075296	0.00431179	0.000735119	1.07205e-05	0.00262886	0.000139266	0.0974782	0.112182	0.0776755	0.326858	0.149859	0.0437097	0.32738	0.0745178	0.00501329	0.101751	0.589826	3.30341	0.181931	0.281969	0.271594	0.264506	25.655
170	-34628.5	-34315.4	-313.086	0.285629	0.00986712	0.00270504	0.00120456	0.100977	5.15094	0.016368	0.291742	0.570782	0.691018	2.20829	0.00356867	1.80456	0.275793	0.00767055	0.00285233	0.0858964	0.0951105	0.00134547	0.0136128	0.505449	0.121132	0.30026	0.251465	0.00304871	0.629757	0.00239237	0.0206285	0.0446785	0.193957	0.00133948	0.016605	0.0501983	0.225093	0.176234	0.000900476	0.174251	0.188809	0.243973	0.00145856	0.00575763	0.673052	0.0807023	0.0485869	3.43248	0.53271	0.00448868	0.0584893	0.020678	0.0143918	0.0102558	0.237198	0.000723383	0.0548948	1.09323	0.0129505	0.0385599	0.0467434	0.846077	0.570256	0.00266257	0.00846145	0.00253653	0.0645109	0.00152237	0.0961096	0.132932	0.000423287	0.0153812	0.0235501	0.00201946	0.0030098	0.00185278	0.00698078	0.00077106	0.00697287	0.00426194	0.000177267	0.0112506	0.00482131	0.0419425	0.00375721	2.39253e-05	0.000258877	0.451296	0.0321802	0.00626193	0.000833005	0.000518389	0.00220655	0.00298442	0.148991	0.00219347	0.242872	0.00640224	0.470376	0.000618248	0.269316	0.00306076	0.00286685	0.00261538	0.00330773	0.298598	0.00750589	0.0516847	0.114993	0.00514057	0.00199557	0.0127586	0.0125301	0.00173816	0.0494839	0.000510157	0.00595743	0.000840277	6.40819e-06	0.00107593	0.00016671	0.0579884	0.112182	0.0785173	0.3304	0.151483	0.0394715	0.324803	0.0753254	0.00420213	0.0933729	0.57086	3.33157	0.181931	0.281969	0.271594	0.264506	25.0884
180	-34544.9	-34226.5	-318.432	0.303813	0.00628599	0.00288121	0.000384781	0.109345	5.03045	0.0129004	0.24154	0.546291	0.861996	2.20829	0.00184684	1.96104	0.266942	0.00661201	0.00292915	0.0869321	0.0903811	0.00109726	0.0110766	0.505484	0.110076	0.311944	0.262252	0.00640078	0.461109	0.00255571	0.016961	0.064893	0.0736252	0.00241811	0.0216799	0.0317503	0.193805	0.167702	0.00166935	0.118798	0.188809	0.243973	0.00140435	0.00316454	0.673052	0.0513165	0.0592706	3.89582	0.494002	0.00242214	0.0394797	0.0269655	0.00790859	0.00959669	0.198015	0.002768	0.0579872	1.09323	0.009932	0.0371554	0.0458568	0.891626	0.564875	0.0018976	0.00506549	0.00628726	0.0776081	0.00221923	0.100505	0.12021	0.000639853	0.0110607	0.0415053	0.0024411	0.00119294	0.00266865	0.00744693	0.00128814	0.0154992	0.00246674	0.000434202	0.0741182	0.032343	0.0754272	0.00246477	5.70661e-05	0.000468882	0.446401	0.0191779	0.00655638	0.00127851	0.00106728	0.00170628	0.00362573	0.0745455	0.0124152	0.363532	0.0067402	0.481432	0.000796788	0.265442	0.00296049	0.00363932	0.000870918	0.00371972	0.485276	0.00612398	0.0307718	0.148173	0.00271596	0.00185379	0.021244	0.0149058	0.00138381	0.0143684	0.000514501	0.00884708	0.00194753	1.3812e-05	0.00153049	0.000668235	0.109097	0.0912957	0.0782933	0.329458	0.151051	0.0422115	0.323876	0.0751105	0.00560971	0.107465	0.602151	3.28477	0.181931	0.281969	0.271594	0.264506	25.6229
190	-34449.9	-34154.4	-295.51	0.287895	0.00881033	0.00172479	0.000837951	0.111637	4.70409	0.0161582	0.289698	0.21625	0.868438	2.02169	0.00215319	1.67802	0.226329	0.00359352	0.00383728	0.0956338	0.0850724	0.00220406	0.00838551	0.523649	0.0966665	0.256844	0.291908	0.00191326	0.238822	0.00262988	0.0146205	0.0546395	0.0382099	0.00343693	0.0250393	0.0419513	0.185459	0.169985	0.00113578	0.123363	0.165463	0.244633	0.00308251	0.00401339	0.673052	0.079195	0.0400047	3.24041	0.533044	0.00266684	0.0499777	0.0296972	0.0048545	0.00512115	0.148018	0.00123947	0.0490592	1.10925	0.0117483	0.0485287	0.0378529	0.824625	0.526895	0.00111668	0.00397961	0.00188928	0.117821	0.0157436	0.0943618	0.129591	0.00156513	0.0214781	0.0394567	0.00263621	0.00225654	0.00528766	0.00968931	0.000812291	0.014332	0.00206318	0.000478778	0.105343	0.0504945	0.0767077	0.000886905	6.87759e-05	0.000451924	0.39674	0.0283575	0.00497686	0.00134598	0.000929284	0.00482861	0.0133681	0.00790417	0.0151931	0.34838	0.0084197	0.32983	0.000491449	0.255418	0.00309044	0.00326712	0.000224971	0.00275544	0.494978	0.00838155	0.028296	0.212994	0.00572818	0.00081468	0.01589	0.00657791	0.00253148	0.0100168	0.000318586	0.007309	0.000820891	9.27178e-06	0.00111581	0.00115224	0.0725704	0.0900902	0.0910954	0.334832	0.146415	0.040916	0.313936	0.0728053	0.00436485	0.0951176	0.574902	3.32562	0.180113	0.272743	0.285282	0.261862	23.3309
200	-34326.6	-34032.6	-293.972	0.284622	0.00793896	0.00284837	0.000354058	0.103524	4.62786	0.00769958	0.252592	0.115034	0.711979	2.00422	0.00174132	1.63291	0.299703	0.0146196	0.00463194	0.0691396	0.0822129	0.00177571	0.00906863	0.557436	0.133428	0.272021	0.251872	0.00333615	0.0994601	0.00364611	0.0139568	0.0660621	0.0365344	0.00330336	0.0246316	0.0509566	0.183046	0.176948	0.00228077	0.150742	0.189256	0.225027	0.00157223	0.00786691	0.580401	0.0674634	0.0393261	3.59017	0.565347	0.00337174	0.0634946	0.0248107	0.00109997	0.00411268	0.177303	0.00142886	0.0500304	0.931161	0.0199937	0.0292202	0.0412662	0.897265	0.519908	0.00054379	0.00357349	0.000885224	0.102167	0.0290548	0.0861188	0.114597	0.00127056	0.0223129	0.016968	0.00503058	0.00226139	0.00539222	0.00727279	0.00161738	0.0076859	0.000792913	0.000563872	0.203329	0.0446028	0.0485042	0.000469152	7.56945e-05	0.00071474	0.471682	0.0317286	0.00531802	0.000718331	0.00131039	0.00317388	0.00549718	0.00562954	0.00823408	0.323941	0.011014	0.354578	0.000366734	0.255418	0.00330432	0.00530453	0.000231831	0.00432345	0.537257	0.0127444	0.016205	0.119928	0.020474	0.000694735	0.0176313	0.00429256	0.00835361	0.00557193	0.00119549	0.00331658	0.000213072	4.03443e-06	0.00298908	0.0008039	0.10229	0.115136	0.0953941	0.303444	0.153324	0.0428468	0.32875	0.0762409	0.00413099	0.0925991	0.569051	3.33422	0.19068	0.269228	0.281605	0.258487	23.1771
210	-34231.9	-33929.9	-301.931	0.310892	0.00644119	0.00245672	0.000256814	0.118204	4.69783	0.00264756	0.315502	0.0793253	0.713574	2.15305	0.00283803	1.75627	0.297071	0.0113355	0.00436933	0.089655	0.104095	0.000816517	0.0117382	0.557451	0.132384	0.272021	0.269318	0.00441559	0.118768	0.00066474	0.0086146	0.0512888	0.0634444	0.00599571	0.0142003	0.0508564	0.218112	0.148513	0.00319762	0.129164	0.217475	0.215755	0.00385948	0.00739712	0.659062	0.0531487	0.0578394	3.43619	0.551574	0.00470585	0.0446779	0.0181363	0.00110474	0.0034669	0.14911	0.000615052	0.0441812	0.931161	0.0144599	0.0354107	0.0495449	0.838984	0.645553	0.00048234	0.00458881	0.00307638	0.157827	0.0090469	0.096123	0.0934317	0.000949014	0.0217175	0.0351895	0.0055188	0.00135549	0.00404643	0.0161775	0.00253458	0.00615905	0.000430437	0.000430007	0.556793	0.0392216	0.0904242	0.00140465	0.000159645	0.00202428	0.458804	0.0320592	0.00212784	0.000740251	0.00100518	0.00262091	0.00318525	0.0135621	0.00968643	0.37736	0.0120459	0.319317	0.000482537	0.24167	0.00410943	0.00177809	0.000591488	0.00466944	0.565214	0.0158293	0.031325	0.0952747	0.00924844	0.00149093	0.0144185	0.00328988	0.0113124	0.00380273	0.000795835	0.00408191	0.000750109	3.86571e-06	0.00565114	0.00212865	0.0820024	0.0919412	0.0962111	0.306043	0.146073	0.0432137	0.331566	0.0768938	0.00622036	0.112991	0.613649	3.26714	0.19068	0.269228	0.281605	0.258487	23.9728
220	-34216	-33929	-287.004	0.296096	0.00763355	0.00337702	0.000378896	0.118204	4.36462	0.00429798	0.292925	0.0807794	0.742135	2.05462	0.00243941	1.47021	0.205383	0.0253479	0.00462583	0.0912467	0.0965878	0.000333879	0.0110851	0.557035	0.117802	0.289473	0.223285	0.00544048	0.116026	0.000992685	0.00714635	0.0569985	0.0363013	0.00479326	0.0140299	0.0386916	0.157416	0.160683	0.00333916	0.139058	0.175914	0.239389	0.00471523	0.00898777	0.544748	0.0657971	0.0441258	2.94177	0.519281	0.00651455	0.0419523	0.0258203	0.000932282	0.00252097	0.144303	0.000398455	0.0344523	1.18639	0.0246047	0.0332967	0.0338919	0.684767	0.516776	0.000526249	0.00139633	0.0102089	0.168304	0.00371642	0.100663	0.108145	0.000674584	0.00704017	0.0254837	0.00535769	0.00258264	0.00171636	0.0121632	0.0026854	0.0107461	0.00137049	0.000461472	0.398634	0.0377445	0.0526421	0.00106006	0.000119674	0.00467024	0.453288	0.0392403	0.00184065	0.000193394	0.000582556	0.00221596	0.00538392	0.00549557	0.0079934	0.383754	0.0095519	0.335861	0.000611708	0.277816	0.00310254	0.00161036	9.23291e-05	0.00410783	0.675725	0.029215	0.0585687	0.130264	0.0114617	0.00174321	0.0117712	0.00183584	0.0355597	0.00831032	0.00151778	0.00238494	0.0019633	9.58985e-06	0.0141974	0.00231375	0.0929226	0.123482	0.0962882	0.306288	0.140985	0.0476512	0.331832	0.0769555	0.004984	0.101462	0.589188	3.30437	0.19068	0.269228	0.281605	0.258487	22.4802
230	-34113.6	-33816.9	-296.743	0.310679	0.00477835	0.00143079	0.000751242	0.088796	5.09565	0.00986778	0.282377	0.0606523	0.681015	1.83947	0.00376391	1.6591	0.261961	0.00656701	0.00411834	0.0666875	0.0813408	0.00297737	0.0114187	0.595864	0.095428	0.257177	0.197605	0.00345327	0.0957916	0.00242762	0.00227878	0.0721979	0.0163683	0.00380773	0.0173795	0.0558739	0.166913	0.155512	0.00139001	0.126867	0.18319	0.189609	0.00375225	0.00550161	0.509863	0.0588166	0.0243485	4.13776	0.530398	0.00340796	0.0351191	0.0164236	0.00125187	0.00225969	0.198554	0.000281561	0.0504155	0.844846	0.0107527	0.0478865	0.0397366	0.883594	0.38499	0.000850211	0.00122969	0.0179211	0.0908219	0.0054002	0.0925438	0.113556	0.000348122	0.00942082	0.0400185	0.00398141	0.00125928	0.000207368	0.0179522	0.00489715	0.0146201	0.0149291	0.000285506	0.40068	0.0468659	0.0386046	0.00146322	0.000380338	0.00207596	0.443762	0.00902725	0.00326902	0.000172322	0.000318042	0.00274372	0.00508838	0.00933196	0.00678745	0.266799	0.00791351	0.188666	0.00138126	0.264465	0.0108155	0.00113146	0.000409466	0.00652935	0.52034	0.0119648	0.0713929	0.165484	0.0140785	0.00159251	0.0157534	0.00101363	0.0689325	0.0521634	0.00112601	0.00252851	0.0022925	1.33723e-05	0.0146394	0.00165163	0.0718082	0.0965511	0.0962123	0.306047	0.140874	0.0484019	0.33157	0.0768949	0.0062015	0.112824	0.613309	3.26767	0.19068	0.269228	0.281605	0.258487	23.4541
240	-33725.7	-33449	-276.652	0.31003	0.00390545	0.00231058	0.00142965	0.114109	4.19159	0.00942914	0.259949	0.108264	0.613529	2.05415	0.00774497	1.56116	0.227646	0.00668452	0.00656089	0.089285	0.11428	0.00296334	0.0101706	0.411967	0.111607	0.274046	0.243974	0.00416106	0.0876398	0.00129691	0.0050329	0.0546269	0.0458455	0.00304844	0.0220764	0.0454371	0.172463	0.137971	0.000470938	0.14256	0.161919	0.282848	0.00144908	0.00243604	0.607203	0.0818857	0.043692	3.78907	0.472827	0.00327587	0.0352172	0.0246694	0.00165356	0.00522688	0.154128	0.000401884	0.0636319	0.893642	0.0264444	0.0328583	0.0334152	0.672619	0.205958	0.00179935	0.00322456	0.0107805	0.0719998	0.00994124	0.0677108	0.11666	0.000426522	0.0105913	0.0253559	0.00164725	0.00254374	0.000922059	0.00771377	0.0435072	0.0153175	0.0172921	0.000169699	0.086347	0.0264093	0.039189	0.0010857	0.000529129	0.000808734	0.314164	0.0233662	0.00446103	0.000416146	0.000291574	0.00129601	0.00331719	0.0162717	0.00188349	0.138221	0.0121299	0.136837	0.00768406	0.212334	0.176746	0.00250189	0.00108271	0.00463546	0.460339	0.0133205	0.0566909	0.209815	0.0318661	0.00149535	0.00791826	0.00126437	0.0207553	0.0559275	0.000701795	0.00125026	0.00223653	1.20494e-05	0.0647375	0.00119142	0.0641261	0.0857751	0.095686	0.304372	0.140103	0.0481371	0.329757	0.0819445	0.00614411	0.112317	0.612268	3.26927	0.192139	0.271289	0.276107	0.260465	21.4449
250	-33296	-33026.4	-269.647	0.313979	0.00404001	0.00414973	0.000652205	0.114109	3.84814	0.00749432	0.354937	0.10752	0.696267	2.08159	0.00447157	1.61006	0.207537	0.00984266	0.00348984	0.108128	0.0937281	0.00124965	0.0124068	0.591805	0.133336	0.250553	0.17781	0.00689836	0.0535145	0.00318864	0.00483729	0.0649404	0.0199524	0.00233524	0.0169965	0.0501773	0.201213	0.142088	0.000404107	0.117905	0.160876	0.197747	0.00177613	0.00182315	0.336077	0.0921905	0.0393154	2.8705	0.602352	0.00325905	0.0493882	0.0195105	0.00175395	0.00818124	0.174695	0.00100361	0.0619342	0.986147	0.0229314	0.0550886	0.0373632	0.770551	0.0887667	0.00162606	0.00418938	0.00728239	0.0206515	0.0221177	0.0841421	0.0834673	0.00156128	0.0188509	0.0296567	0.00366485	0.0113033	0.00109731	0.0196975	0.0392099	0.0111912	0.0226902	0.000123299	0.0604656	0.0220078	0.0389519	0.000461324	0.00184063	0.00106407	0.418462	0.0186659	0.00499052	0.00189712	0.000424636	0.00119982	0.00399707	0.0194723	0.00225522	0.052133	0.0137523	0.0678459	0.0110719	0.235717	0.378427	0.00333184	0.0014838	0.0041257	0.504979	0.0194514	0.0603992	0.185885	0.0802285	0.00789315	0.00137961	0.0023538	0.0658224	0.131769	0.00107548	0.00115186	0.00343085	3.12853e-06	0.0520567	0.00121641	0.0830558	0.104687	0.095686	0.304372	0.140103	0.0481371	0.329757	0.0819445	0.00649756	0.115404	0.618548	3.25955	0.190879	0.269509	0.275664	0.263948	20.7444
