Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	br_lens[78]	br_lens[79]	br_lens[80]	br_lens[81]	br_lens[82]	br_lens[83]	br_lens[84]	br_lens[85]	br_lens[86]	br_lens[87]	br_lens[88]	br_lens[89]	br_lens[90]	br_lens[91]	br_lens[92]	br_lens[93]	br_lens[94]	br_lens[95]	br_lens[96]	br_lens[97]	br_lens[98]	br_lens[99]	br_lens[100]	br_lens[101]	br_lens[102]	br_lens[103]	br_lens[104]	br_lens[105]	br_lens[106]	br_lens[107]	br_lens[108]	br_lens[109]	br_lens[110]	br_lens[111]	br_lens[112]	br_lens[113]	br_lens[114]	br_lens[115]	br_lens[116]	br_lens[117]	br_lens[118]	br_lens[119]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-33306	-32951.5	-354.477	0.292321	0.00686436	0.00771603	0.00422859	0.0675798	5.77092	0.0026151	0.00257403	0.0873785	0.896685	3.00629	0.00194955	2.11185	0.686253	0.00230779	0.0127311	0.133777	0.0929621	0.00225489	0.0124764	0.683331	0.25979	0.919185	0.686275	0.00529029	0.798236	0.000861391	0.0199101	0.0215126	0.0375079	0.00135064	0.0414087	0.136456	0.795906	0.000355059	0.00395352	0.160468	0.158441	0.367599	0.000849293	0.0153887	0.621977	0.105245	0.0735887	4.07124	0.367923	0.00158202	0.0503341	0.0124122	0.00394477	0.0047916	0.307008	0.00350944	0.109104	1.5839	0.0141934	0.0235029	0.30956	1.30728	0.0109881	0.00804091	0.0617568	0.00828906	0.0468078	0.00580236	0.0455913	0.539769	0.00210528	0.000642375	0.000239567	0.00148358	0.00155421	0.0104523	0.0410608	0.305435	0.00159314	0.00633622	0.00276778	0.0150985	0.00213957	0.0136276	0.0748485	0.014763	0.00436787	0.00224022	0.162223	0.00543525	0.000776212	0.00604991	0.00143164	0.000362771	0.0190629	0.00540958	0.0017072	0.00846497	0.00154312	0.00377403	0.000481395	0.00119288	0.0251791	0.00165109	0.00256664	0.000564295	0.00326343	0.0169149	0.0162887	0.553079	0.0959233	0.00250747	0.0201506	0.010367	0.0204674	0.00257526	0.000608536	0.00804134	0.00249161	0.00213077	0.000496423	6.70522e-05	0.00184012	0.0793103	0.187875	0.0943706	0.0557994	0.506242	0.0764027	0.00469312	0.0985362	0.582679	3.31409	0.233754	0.227773	0.297574	0.240899	29.2275
110	-33088.8	-32754.5	-334.318	0.313484	0.00594617	0.00466617	0.00386611	0.0514703	4.98351	0.00771677	0.000615636	0.121113	0.76381	2.59517	0.00163558	2.06831	0.476141	0.00158805	0.0120329	0.169717	0.0741128	0.0026487	0.00992138	0.588965	0.262571	0.925972	0.658243	0.00472773	0.711178	0.00305055	0.0170011	0.00959428	0.0515275	0.00276696	0.039136	0.133189	0.814251	0.00112382	0.00147955	0.185178	0.164768	0.330721	0.0011736	0.0289919	0.756356	0.097708	0.0767241	3.86686	0.370808	0.000372896	0.0683103	0.0153817	0.00791933	0.0078951	0.307008	0.00135476	0.0516168	1.55027	0.00955743	0.0266642	0.328776	1.12422	0.0117734	0.00328589	0.0685578	0.00518502	0.0675492	0.0149187	0.0165711	0.564422	0.000399064	0.0001663	0.000436893	0.00532591	0.00214413	0.00524765	0.0464941	0.279675	0.00388474	0.00115848	0.00219805	0.0191172	0.00286931	0.005911	0.0575675	0.0163392	0.00305853	0.000954862	0.117791	0.0165907	0.00293424	0.00631096	0.00086849	9.63435e-05	0.0789968	0.00737024	0.00477032	0.0108235	0.000678055	0.00241314	0.000230097	0.00147924	0.0261962	0.00304917	0.00482312	0.000864933	0.00195312	0.00790047	0.0126753	0.589495	0.0805292	0.00257231	0.0169651	0.012526	0.00761393	0.00656558	0.00213084	0.0125353	0.00200255	0.00402403	0.000909332	0.00012174	0.00203513	0.0774046	0.208558	0.10476	0.0619421	0.462522	0.0848136	0.0064527	0.115017	0.617768	3.26076	0.233754	0.227773	0.297574	0.240899	27.2115
120	-33013.5	-32687.7	-325.76	0.310237	0.0044771	0.00484517	0.0026119	0.0733221	4.56725	0.00554872	0.000569453	0.111535	0.84351	2.4217	0.00201531	1.85774	0.300297	0.00265269	0.0107697	0.164978	0.0705757	0.00485371	0.0112093	0.588965	0.251932	0.915552	0.583093	0.000631525	0.711178	0.00261692	0.0328154	0.0144394	0.0250842	0.00342283	0.036309	0.138418	0.881133	0.000794683	0.00495036	0.169476	0.191894	0.316067	0.000726657	0.0226587	0.599895	0.112446	0.0579955	4.32354	0.370808	0.000671641	0.0721475	0.0314191	0.00329727	0.0045933	0.328734	0.00195362	0.0631407	1.62847	0.0157151	0.0222427	0.304828	0.954349	0.0127266	0.0102779	0.0812517	0.0024675	0.0709582	0.0323349	0.00946572	0.508283	0.0006313	0.000750045	9.05602e-05	0.00429219	0.00206012	0.00501544	0.0214343	0.257221	0.0133445	0.000790963	0.0115698	0.0175113	0.00338111	0.00927687	0.0441934	0.0176967	0.00175337	0.00112422	0.144017	0.0169429	0.00242166	0.00160352	0.00120242	6.00692e-05	0.0630339	0.00876904	0.0020615	0.00397975	0.00113428	0.00283432	8.86907e-05	0.00372889	0.0313569	0.00318743	0.00260776	0.000519906	0.00184068	0.0111649	0.00455621	0.506839	0.0774287	0.00276354	0.0199366	0.00759849	0.0199811	0.00873444	0.00118211	0.00752441	0.001504	0.0020953	0.00127265	6.03138e-05	0.0029456	0.0773647	0.20845	0.104705	0.0624263	0.462284	0.0847699	0.00616237	0.112479	0.6126	3.26876	0.233754	0.227773	0.297574	0.240899	26.3557
130	-32698.6	-32374.1	-324.554	0.310237	0.00655047	0.00472804	0.00177556	0.0712626	5.23152	0.00308262	0.000287221	0.133759	0.740888	2.72683	0.00414337	2.18306	0.334476	0.00431403	0.005827	0.173035	0.0874695	0.00510884	0.0136727	0.660375	0.239524	0.915552	0.553452	0.00128036	0.739015	0.0012301	0.0160381	0.0139972	0.036774	0.00188225	0.0567369	0.151319	0.769248	0.000931957	0.00360315	0.175314	0.143367	0.32958	0.000401337	0.0291398	0.52552	0.104579	0.0641376	3.25428	0.323711	0.00107612	0.0637449	0.0214394	0.00291122	0.0107013	0.320464	0.00109715	0.0738062	1.53262	0.0215198	0.0204777	0.348024	0.973611	0.0105431	0.00217221	0.0753049	0.0017898	0.0486694	0.0331146	0.00738997	0.508283	0.00164481	0.00143765	0.00014883	0.00187114	0.00235567	0.00282748	0.0054071	0.248368	0.0083097	0.00111866	0.0182276	0.0128488	0.00480138	0.00273521	0.0149402	0.0128937	0.000977877	0.00142344	0.0880577	0.00972331	0.000677316	0.00263023	0.00294184	7.8883e-05	0.0705064	0.00770279	0.00257174	0.00358285	0.00135148	0.00151235	0.000342356	0.00186206	0.0160436	0.00186315	0.00493636	0.000535566	0.00409942	0.0154797	0.00837181	0.500915	0.0759902	0.0405028	0.0126162	0.0171299	0.0462504	0.00935558	0.000363653	0.00473283	0.0112109	0.00246336	0.0016302	1.83428e-05	0.00319247	0.0824612	0.203329	0.0910736	0.0601605	0.480288	0.0826874	0.00616237	0.112479	0.6126	3.26876	0.233754	0.227773	0.297574	0.240899	26.2351
140	-32499.8	-32181	-318.799	0.310237	0.00525354	0.00933696	0.00149368	0.0814789	5.23152	0.00360703	0.000270074	0.19314	0.740888	2.47739	0.00513288	1.8341	0.267163	0.00487271	0.00916128	0.144004	0.0850558	0.00357682	0.0121005	0.507089	0.245644	0.891046	0.783974	0.00354335	0.627803	0.000517797	0.0143751	0.0137119	0.068148	0.00358911	0.0345125	0.139675	0.905046	0.0010734	0.00156382	0.177636	0.0683261	0.298464	0.000263718	0.0410412	0.692914	0.107033	0.049354	3.2184	0.273447	0.000935571	0.0529772	0.0256296	0.00399286	0.00568125	0.277257	0.000230303	0.063183	1.7855	0.0276917	0.0184527	0.300545	0.950831	0.0064624	0.00287816	0.0750696	0.00141155	0.0224811	0.0782777	0.00860675	0.508283	0.00202456	0.0037813	0.0001673	0.00145243	0.000931505	0.00297181	0.00487457	0.270063	0.00560963	0.000879372	0.0112802	0.00943271	0.00229186	0.00245553	0.00653452	0.00489246	0.00371713	0.00206395	0.0230553	0.00514477	0.00178355	0.00282707	0.00361687	6.00928e-05	0.0601988	0.00471594	0.00632006	0.000806156	0.00413381	0.000818596	0.000936882	0.00244681	0.0291333	0.000885563	0.00741351	0.000214794	0.00190689	0.0178961	0.00623912	0.460367	0.0184524	0.0618087	0.0561515	0.0110227	0.0231694	0.00290139	0.000370586	0.00275064	0.00747787	0.000431182	0.00289121	5.93467e-05	0.0016367	0.0823614	0.203083	0.0921737	0.0600877	0.479707	0.0825873	0.00616237	0.112479	0.6126	3.26876	0.232899	0.22694	0.296486	0.243675	25.6596
150	-32322.5	-32007.1	-315.378	0.294726	0.00255761	0.00584028	0.000685895	0.0675451	4.94674	0.00534415	0.00017557	0.261573	0.713882	2.06245	0.0011378	1.8341	0.267163	0.00472722	0.00449513	0.144004	0.0813298	0.00420729	0.00797381	0.531896	0.231473	0.891046	0.786617	0.00174794	0.587559	0.000168567	0.0140245	0.0173524	0.0897609	0.00342654	0.0440262	0.140191	0.947616	0.00106074	0.00177039	0.195609	0.0192062	0.305167	0.000165532	0.020336	0.701628	0.103021	0.0682115	3.5774	0.262926	0.00133755	0.0469338	0.0134493	0.00377508	0.00416796	0.300615	0.00037244	0.0626529	1.79069	0.0229912	0.0197575	0.255359	0.959609	0.0186408	0.00424523	0.0598301	0.00323508	0.0173304	0.0971654	0.00573802	0.539683	0.0017465	0.00085301	6.6611e-05	0.00236621	0.000861822	0.00335108	0.00765264	0.31692	0.0081371	0.0017042	0.0144732	0.00129382	0.00347855	0.00349103	0.00484626	0.00355775	0.00329132	0.00151112	0.0163529	0.0406708	0.00348668	0.00335068	0.00359986	5.18919e-05	0.0200087	0.00239694	0.00413701	0.00161942	0.0116897	0.000608879	0.0012506	0.00195342	0.0336051	0.000689925	0.00420341	0.000360164	0.00109099	0.0220455	0.0122998	0.222955	0.00858722	0.0343198	0.173072	0.00527914	0.104228	0.00148074	0.000952486	0.00331553	0.00570705	0.000393529	0.00411345	0.000185938	0.000986439	0.086118	0.213232	0.0896225	0.0599077	0.46643	0.0846906	0.00487722	0.100399	0.586838	3.30789	0.234526	0.228525	0.291571	0.245377	25.3176
160	-32137.4	-31817.1	-320.35	0.294726	0.00028475	0.00522847	0.00345066	0.0933212	4.43962	0.007971	0.00011659	0.409739	0.62859	2.22013	0.000693742	2.12197	0.258548	0.00559972	0.00681851	0.129694	0.0745489	0.0030557	0.0136485	0.554871	0.259175	0.681829	0.850858	0.0026833	0.695904	0.000255276	0.0168618	0.0261345	0.0649735	0.00568479	0.0390951	0.158538	0.947616	0.00101261	0.00156994	0.219461	0.00301085	0.395581	0.00025087	0.0298711	0.704974	0.104766	0.0706228	3.61532	0.332623	0.00217832	0.0603893	0.0189844	0.00247096	0.0025972	0.299258	0.000460326	0.0333977	2.01698	0.0312666	0.0170054	0.338862	0.959609	0.010733	0.00383316	0.0633592	0.00366074	0.0173304	0.0670298	0.00587831	0.592088	0.00272021	0.00124348	4.03417e-05	0.00174428	0.00211082	0.00717695	0.00473651	0.275452	0.00325278	0.000821187	0.00941773	0.00210904	0.00254826	0.0045202	0.00177116	0.00752536	0.00903917	0.00397687	0.00537764	0.0354251	0.00744742	0.000318217	0.00450069	4.27483e-05	0.0261436	0.00150989	0.00393994	0.00389712	0.0411596	0.000433497	0.00108454	0.00103479	0.0420966	0.00160331	0.00354636	0.000108775	0.000886079	0.0187892	0.0355164	0.136963	0.0031292	0.0269878	0.203251	0.00988973	0.0782865	0.00457213	0.00104971	0.00444534	0.011264	0.000615304	0.0030521	0.000545091	0.00175985	0.0798495	0.209768	0.109281	0.0589345	0.458852	0.0833148	0.00487722	0.100399	0.586838	3.30789	0.234526	0.228525	0.291571	0.245377	25.8148
170	-32003.4	-31690.5	-312.924	0.293042	0.000358924	0.00616824	0.00208347	0.0781803	4.52442	0.00687634	9.37561e-05	0.480181	0.410711	2.39174	0.000472667	2.11606	0.237687	0.00466917	0.00239375	0.133267	0.0790588	0.00304198	0.0116688	0.513994	0.20079	0.530414	0.822487	0.00431636	0.620056	0.000117158	0.0164436	0.0304993	0.0368815	0.00381154	0.0420999	0.119847	0.823216	0.000610794	0.00366535	0.258695	0.00022507	0.336097	0.000800299	0.0228766	0.646222	0.113458	0.0490128	4.03507	0.363707	0.00369689	0.0413087	0.0234666	0.00440913	0.00469937	0.257445	0.000630216	0.0358213	1.49141	0.0180069	0.00676837	0.276901	1.05928	0.00940105	0.00367066	0.0633592	0.00176679	0.00209266	0.0682895	0.00781099	0.478477	0.00419443	0.00485665	0.000236623	0.00930916	0.0021002	0.00716167	0.00550683	0.189208	0.00637188	0.00303706	0.0130219	0.000524215	0.00492453	0.00123201	0.000403997	0.00356862	0.00760159	0.0397601	0.00382418	0.0282465	0.0138102	0.000794951	0.00688799	3.05073e-05	0.0444125	0.00110396	0.0042049	0.00178728	0.0314903	0.000522367	0.0027834	0.00196348	0.0738733	0.00326978	0.0014223	0.00013544	0.0004589	0.0281007	0.0139419	0.254286	0.0015297	0.025572	0.154579	0.00872881	0.0929993	0.00223094	0.00129427	0.0031848	0.0139071	0.000529686	0.00147676	0.00124618	0.00133163	0.0875	0.23037	0.097937	0.0572766	0.445945	0.0809712	0.00474786	0.0990939	0.58393	3.31223	0.218092	0.233431	0.297831	0.250646	25.0722
180	-31969.1	-31673.3	-295.748	0.311274	0.000579266	0.00774048	0.00078345	0.0766902	4.30386	0.00525527	0.000176217	0.455469	0.298443	2.03456	0.000502047	1.71934	0.271502	0.00839119	0.00401832	0.120199	0.0731649	0.00256487	0.0125259	0.550273	0.243946	0.622404	0.772506	0.00280603	0.632733	0.000224684	0.0217232	0.0368615	0.0452832	0.00171881	0.0417828	0.110985	0.874567	0.00222648	0.00276408	0.172307	0.000306115	0.30583	0.000215648	0.0349844	0.715859	0.0846446	0.0512418	3.44837	0.265446	0.00108383	0.0386037	0.0118487	0.00587233	0.00337972	0.263186	0.000977627	0.0655119	1.35136	0.0100991	0.0055678	0.273828	0.996848	0.00801875	0.00365479	0.0652831	0.00161251	0.00232595	0.0604493	0.00234782	0.456712	0.003768	0.00297452	0.000133115	0.00835795	0.0026552	0.00605069	0.00415066	0.272059	0.014658	0.0018185	0.0159865	5.38626e-05	0.00534616	0.000142358	0.000714357	0.00196231	0.0122293	0.0514119	0.00112955	0.0328455	0.0611631	0.00177594	0.00594015	6.55696e-05	0.0366889	0.00144546	0.00246146	0.000859153	0.0316294	0.000727238	0.00146007	0.00339031	0.0622628	0.00168054	0.00235754	4.02387e-05	0.000288626	0.0197066	0.00837557	0.38098	0.00226811	0.0193777	0.138904	0.0142212	0.0272954	0.00410205	0.00205932	0.00223312	0.0117844	0.000963183	0.00106456	0.00148499	0.000654454	0.0894197	0.235425	0.100086	0.0585333	0.442884	0.0736523	0.00625428	0.113289	0.614259	3.2662	0.218092	0.233431	0.297831	0.250646	23.3545
190	-31903	-31600.8	-302.268	0.311437	0.000748895	0.00882027	0.0014739	0.0679187	4.5836	0.00256834	0.0001935	0.477436	0.296938	1.98508	0.000971305	1.70048	0.291562	0.00608146	0.00172891	0.105816	0.0787355	0.00342183	0.0175485	0.533397	0.201998	0.565512	0.772506	0.00436411	0.680737	0.00027693	0.0148909	0.0308774	0.0158107	0.00282354	0.0426589	0.1213	0.855566	0.000804277	0.00395307	0.182899	9.69196e-05	0.313674	0.000120035	0.0189932	0.570035	0.088156	0.0916193	3.7303	0.329449	0.00125592	0.0448921	0.0174999	0.00461093	0.00110333	0.236611	0.00113771	0.0493314	1.71897	0.0139337	0.00417627	0.2664	0.996848	0.0125323	0.00856992	0.062938	0.00156955	0.00160995	0.0456992	0.0027833	0.492794	0.00611203	0.00173857	0.000331258	0.00721131	0.000777957	0.00839631	0.0057485	0.162575	0.0104376	0.000561477	0.015634	5.63854e-06	0.00437622	0.000297069	0.000487322	0.00436794	0.00746049	0.181691	0.000842274	0.036846	0.0785523	0.00120652	0.00319619	0.000179353	0.0247991	0.00380414	0.00377395	0.00238588	0.0316929	0.00176968	0.000700651	0.00283195	0.0407232	0.0015126	0.00199834	6.52744e-05	0.000414893	0.0269447	0.00959547	0.37275	0.00226164	0.0106271	0.0578849	0.0173113	0.0393835	0.00365019	0.00160315	0.000954684	0.0158238	0.000357942	0.000698076	0.000736199	0.00120702	0.0890429	0.234433	0.0999846	0.0621804	0.441018	0.0733419	0.00626886	0.113417	0.61452	3.26579	0.218092	0.233431	0.297831	0.250646	24.0065
200	-31730.3	-31419	-311.365	0.300915	0.000355358	0.0116551	0.00145788	0.0679187	4.88325	0.00434131	0.000120357	0.367049	0.693985	2.01423	0.000821993	1.74712	0.265235	0.00422727	0.00255952	0.161291	0.070178	0.00103139	0.014959	0.545739	0.25156	0.573889	0.942762	0.00404299	0.662966	9.36117e-05	0.0112846	0.0383922	0.0269609	0.0015192	0.0336468	0.166262	0.765586	0.000595514	0.00372508	0.150418	4.01055e-05	0.312762	0.00035157	0.033404	0.688977	0.0659652	0.0895526	4.0611	0.431274	0.00208113	0.0448921	0.0223403	0.00550336	0.0011903	0.238773	0.00183361	0.0590498	1.34843	0.00887122	0.00224828	0.2664	1.06402	0.00797564	0.00587445	0.0599532	0.00328047	0.00268186	0.0454027	0.00591578	0.498061	0.00853238	0.00191664	0.00112199	0.00606682	0.000472106	0.00742057	0.00248138	0.173991	0.0300333	0.000538238	0.0163534	1.51657e-05	0.00172232	0.000966508	0.00168262	0.00770546	0.00299228	0.136408	0.00044462	0.0485534	0.0400025	0.000395975	0.00292199	0.000418176	0.0233852	0.0113278	0.00429009	0.0025327	0.016073	0.00112803	0.000851953	0.00178625	0.0278564	0.00368075	0.00322971	9.6278e-05	0.000804117	0.0213493	0.0216546	0.339966	0.00177826	0.00289617	0.00460257	0.0164168	0.0296765	0.00429085	0.000932399	0.00168457	0.00839409	0.000384076	0.000953817	0.000836997	0.000806207	0.08945	0.235504	0.102055	0.0624647	0.443034	0.0674922	0.00536986	0.105207	0.597337	3.29209	0.212097	0.227015	0.289644	0.271245	24.9163
210	-31647.7	-31334.8	-312.834	0.313034	0.000461561	0.00658513	0.00150666	0.0723497	5.20676	0.00716696	8.95488e-05	0.154308	0.719215	1.95715	0.000677859	1.75522	0.261822	0.00291222	0.00323235	0.153614	0.0838934	0.00341202	0.0112135	0.689678	0.206075	0.573889	0.942762	0.00194198	0.6755	0.000165207	0.0202861	0.0401467	0.0280914	0.00473317	0.0449788	0.142594	0.78913	0.000562487	0.00603302	0.174735	0.000138462	0.29386	0.000169151	0.0319551	0.688977	0.0715045	0.0914079	3.51719	0.489003	0.00236424	0.065815	0.031013	0.00421466	0.00148184	0.345344	0.00171244	0.0522968	1.53997	0.00647184	0.00142772	0.356628	0.831388	0.00903861	0.00843973	0.0520122	0.00209749	0.00349794	0.0568918	0.00337663	0.533311	0.00424806	0.00172977	0.000913832	0.00444695	0.0017609	0.0240212	0.00247235	0.102788	0.0463935	0.000373091	0.0194216	2.23795e-05	0.00430009	0.000349241	0.00399936	0.00502048	0.00203198	0.175651	0.00037824	0.0254352	0.0589913	0.0004009	0.00578777	0.000392607	0.0084351	0.0230114	0.00471591	0.0025551	0.0157923	0.00158749	0.000378744	0.00104392	0.0123094	0.00143036	0.00256632	0.000691281	0.00130361	0.0221098	0.015752	0.552835	0.00302094	0.00131614	0.00495614	0.0182007	0.0177656	0.00585188	0.00206409	0.00163691	0.00956543	0.000123718	0.00217796	0.00134894	0.00134848	0.0955481	0.25156	0.106661	0.056928	0.41721	0.0720934	0.00641204	0.114665	0.617056	3.26187	0.212097	0.227015	0.289644	0.271245	25.0631
220	-31616.3	-31333.5	-282.817	0.306957	0.000774241	0.00408547	0.00318592	0.055893	4.14966	0.0064481	0.000142982	0.0904165	0.588885	1.63559	0.00194562	1.75522	0.256533	0.000638795	0.00613558	0.148925	0.0432245	0.00593917	0.0185889	0.491267	0.213367	0.473405	0.637745	0.0010145	0.601779	0.000302632	0.0258137	0.0315609	0.0531723	0.00432624	0.0299494	0.0854186	0.686962	0.00143853	0.00571524	0.111168	6.60006e-05	0.283679	0.000165345	0.0317893	0.643994	0.0689802	0.0869234	3.75406	0.426051	0.00107141	0.0537683	0.0198526	0.00281547	0.00246695	0.258199	0.00170411	0.0535009	1.20371	0.00834065	0.000774505	0.277903	1.04587	0.00586723	0.00284062	0.0474678	0.0017097	0.0030257	0.0216193	0.00504044	0.449759	0.00759965	0.00114298	0.000720816	0.00221343	0.000438212	0.0259809	0.00243675	0.0982989	0.0312707	0.000630522	0.0139916	4.82575e-05	0.00474586	0.000487203	0.0166201	0.00138486	0.00565552	0.10805	0.000318741	0.0107609	0.0645164	0.000172769	0.00284904	0.000217164	0.020116	0.0339597	0.00281534	0.00157341	0.00288475	0.00322099	0.000318631	0.00283285	0.0123094	0.00271405	0.00130816	0.00183732	0.00253382	0.0191115	0.0331234	0.403222	0.00143558	0.00160735	0.0107135	0.0170868	0.0680652	0.00635009	0.00224775	0.00168439	0.013456	7.91689e-05	0.00145407	0.00142161	0.00172342	0.0908027	0.263249	0.111618	0.0621034	0.396784	0.0754435	0.00587658	0.109917	0.607303	3.2769	0.21247	0.227414	0.288395	0.271722	22.0614
230	-30692	-30397.6	-294.421	0.314082	0.000654804	0.00694943	0.00476665	0.0638001	4.62095	0.0060113	0.000155113	0.0732033	0.858221	2.08068	0.000830612	1.86284	0.239969	0.00249706	0.00524053	0.135591	0.0835144	0.0035067	0.011146	0.537038	0.233548	0.565758	0.604146	0.00137851	0.592619	0.0006694	0.0178372	0.0439907	0.0483571	0.00244522	0.0295484	0.117195	0.743674	0.00163866	0.00200207	0.131794	7.18883e-05	0.31381	0.000346631	0.0261043	0.570705	0.0703341	0.107847	3.48834	0.429477	0.00222269	0.0580664	0.0146896	0.00630275	0.00362314	0.186749	0.00118358	0.0512972	1.53286	0.0199353	0.000552317	0.0565144	0.9237	0.00909703	0.00407836	0.0497252	0.000302672	0.00292964	0.0117017	0.00411569	0.46337	0.00449078	0.00293917	0.000830458	0.0035972	0.000332935	0.0214395	0.00199586	0.104768	0.0393015	0.000178402	0.0152405	5.98627e-05	0.00490122	0.0008069	0.0382632	0.000556208	0.00323463	0.0612962	0.000319649	0.0237196	0.0736411	5.77627e-05	0.00663784	0.000153975	0.0359333	0.0274877	0.00159745	0.000566051	0.00369347	0.00319667	0.000516272	0.0019285	0.00630761	0.00169571	0.000976549	0.000927598	0.00800716	0.0149155	0.0145742	0.440224	0.000740004	0.00719313	0.00876046	0.0107819	0.0597121	0.00261176	0.00594996	0.0013779	0.00565298	5.74766e-05	0.000537467	0.00174186	0.00115552	0.0913624	0.264872	0.112306	0.0624862	0.399229	0.0697445	0.00650693	0.115485	0.618711	3.2593	0.21247	0.227414	0.288395	0.271722	23.2218
240	-30526.3	-30245.8	-280.469	0.321815	0.00339222	0.0100443	0.00613893	0.0536177	4.82412	0.00511069	0.000637534	0.10413	0.64787	1.65462	0.0023485	1.70853	0.243772	0.00205741	0.0061847	0.141036	0.0733827	0.00344615	0.0174051	0.202256	0.217303	0.481601	0.275985	0.00355811	0.568256	0.000716301	0.0146147	0.0392252	0.0455126	0.00132785	0.0346353	0.155932	0.794084	0.00155915	0.00381767	0.106411	3.35326e-05	0.258622	0.00103257	0.0281299	0.570558	0.0616487	0.0943056	3.33639	0.510312	0.00729823	0.062576	0.0209299	0.00243717	0.00495122	0.052968	0.00143204	0.0359362	1.33091	0.021726	0.000181948	0.0368971	0.947098	0.0177909	0.00194838	0.0607451	0.000255863	0.00260542	0.0132706	0.00641154	0.4638	0.00949586	0.00315491	0.000411124	0.00171234	0.00085695	0.0270742	0.00118774	0.0700137	0.0307809	6.64306e-05	0.015334	9.08678e-05	0.0038294	0.000734789	0.0411696	0.00206663	0.000770593	0.303633	0.000645967	0.054293	0.104347	8.29418e-05	0.0101836	8.3277e-05	0.0325794	0.0131479	0.00302944	0.000344244	0.0201044	0.00350011	0.000336055	0.00247761	0.00403515	0.00102169	0.00207881	0.00060887	0.00951861	0.0195163	0.00420051	0.460999	0.000172359	0.00386147	0.0363812	0.0200832	0.0692876	0.00353447	0.00888939	0.000945451	0.0139831	0.000146918	0.000432589	0.000377382	0.00116918	0.0905095	0.264704	0.111257	0.0641143	0.395502	0.0739128	0.00723087	0.121538	0.630684	3.24055	0.217051	0.226091	0.286717	0.270141	21.8266
250	-30446.2	-30162.6	-283.606	0.299521	0.00394437	0.00632589	0.00432274	0.0601887	4.75622	0.00667954	0.00135054	0.0980755	0.691057	2.02351	0.00180268	1.82886	0.230877	0.0014894	0.00233174	0.132773	0.0840171	0.00190871	0.015344	0.167061	0.208551	0.593405	0.321399	0.00233833	0.611873	0.000953417	0.0124317	0.0442776	0.0281182	0.00337236	0.031554	0.089861	0.638258	0.00092553	0.0049012	0.132153	2.78953e-05	0.280346	0.0015047	0.02678	0.567429	0.059388	0.0917712	3.65794	0.439445	0.00445919	0.0540798	0.02981	0.00530879	0.00755619	0.0140834	0.00223429	0.0346347	1.1192	0.0227137	0.000127525	0.0455099	0.825489	0.00819496	0.00191322	0.0636704	0.000188423	0.00173544	0.0135177	0.00689962	0.4638	0.00521105	0.00340136	0.000479472	0.00163922	0.00170805	0.0263057	0.000882349	0.122043	0.0242235	9.04527e-05	0.0189383	7.65303e-05	0.00401656	0.000738588	0.15097	0.00178358	0.000694305	0.293197	0.00231425	0.0522652	0.0361564	0.000144756	0.00353968	0.000960829	0.0352791	0.0290844	0.00248585	0.000480502	0.0152628	0.00550431	0.000305982	0.00363024	0.00255521	0.00096253	0.0011013	0.000806696	0.00404106	0.010387	0.00667102	0.460999	0.000202971	0.00127885	0.0238838	0.0142164	0.0562707	0.00320175	0.00695814	0.00192941	0.00703714	9.41621e-05	0.000230991	0.000334817	0.00115213	0.0833453	0.26665	0.112075	0.0598087	0.403664	0.0744563	0.0052565	0.104122	0.594997	3.29562	0.21711	0.226152	0.286523	0.270215	22.1404
